plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P2,0,27,11,48.20317299999999,0.2502929030871552,0.043852509700662456,0.08718377498430152,0.06566236891944632,0.004164309162096503,0.06934463596503582,0.0665208038986281,0.08001769766466103,0.08716443333446701,6.9968110886598875,46.0,232.7616054209791,0.21904761904761907,4.380952380952381,19.136343163809517,5.476362694545103,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-23.734774,0.0674106360645347,-0.0031085737464256608,-0.02033034885095497,0.003114340544084243,-0.001923276737351984,-0.011248261652002559,-0.03544634318690365,-0.036429971061219535,-0.020069610952397135,-0.03748008180706819,-6.0,-41.35571955898786,0.013514022209674431,-0.14078674948240089,-0.10232546069642723,0.002480322948454905
P2,0,27,42,37.504672,0.29555400094499984,0.040277719846417225,0.05784948267270868,0.04271621581487911,0.0033786374708064983,0.062885780405751,0.04493030346178023,0.043640875174246835,0.05743904391842102,6.856634347006533,42.0,214.78518295805344,0.2456140350877193,4.421052631578948,17.927660269005855,6.188048808950601,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-34.433274999999995,0.11267173392237936,-0.006683363600670893,-0.04966464116254781,-0.01983181256048297,-0.0027089484286419883,-0.01770711721128737,-0.057036843623751526,-0.07280679355163373,-0.04979500036844312,-0.17765682346042233,-10.0,-59.33214202191351,0.04008043824977467,-0.10068649885583447,-1.311008355500089,0.7141664373539527
P2,0,27,128,60.45862,0.2059016291901989,0.04618854242244272,0.05791423438649695,0.04360209460969155,0.005195700993326827,0.07634354922511156,0.0987527447650464,0.11630961806903783,0.0578599636233264,6.8880799583195,54.0,281.5234262460463,0.1956521739130435,4.5,19.44914827898552,4.643187374196455,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-11.47932699999999,0.02301936216757841,-0.0007725410246453984,-0.049599889448759545,-0.018945933765670532,-0.0008918849061216594,-0.0042493483919268105,-0.0032144023204853517,-0.00013805065684273365,-0.049374080663537746,-0.14621121214745614,2.0,7.406101266079361,-0.009881422924901156,-0.02173913043478226,0.21047965447957395,-0.8306949974001929
P2,0,27,180,55.92615000000001,0.19519495300380335,0.044410348334205506,0.0825171492429214,0.04367256620956512,0.0049902802333991695,0.07406738047111126,0.07457764220816032,0.0648753785760788,0.0827686233831015,7.141875313444984,47.0,245.5205366586734,0.22380952380952382,4.476190476190476,17.684931379047622,5.568135994623233,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-16.011796999999987,0.012312685981182875,-0.0025507351128826114,-0.02499697459233509,-0.018875462165796962,-0.001097305666049317,-0.006525517145927112,-0.027389504877371434,-0.051572290149801775,-0.02446542090376265,0.10758414297802865,-5.0,-28.59678832129356,0.018275926971579176,-0.045548654244305986,-1.553737245458322,0.09425362302658513
P2,0,27,262,25.17841,0.3637867421195618,0.03406755287048672,0.029326735136254972,0.02011672021059565,0.0025146356368623414,0.05524152395709593,0.020873801069221425,0.014294297147748287,0.027948448429298594,6.857543471364483,32.0,159.00329911390781,0.30476190476190473,4.266666666666667,15.551476704761892,7.936786321069853,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-46.759536999999995,0.18090447509694133,-0.012893530576601399,-0.07818738869900152,-0.04243130816476643,-0.003572950262586145,-0.025351373659942444,-0.08109334601631032,-0.10215337157813228,-0.07928559585756555,-0.17674769910247257,-20.0,-115.11402586605914,0.09922830792396009,-0.25507246376811565,-3.687191919744052,2.462903949473205
P2,0,27,264,47.745079999999994,0.23537842266090622,0.04265733954586723,0.04423561047295345,0.03498023676665921,0.004221944511797789,0.06925277700450802,0.06444328310044799,0.06300220323554184,0.04576378083585574,6.791371086486958,46.0,236.7313626516295,0.21904761904761907,4.380952380952381,18.62878434285713,5.348345959734577,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-24.192867,0.052496155638285746,-0.004303743901220888,-0.06327851336230304,-0.027567791608702867,-0.0018656413876506975,-0.011340120612530355,-0.03752386398508377,-0.053445465490338726,-0.0614702634510084,-0.24292008397999787,-6.0,-37.385962328337456,0.013514022209674431,-0.14078674948240089,-0.6098842816488137,-0.12553641186207098
P2,0,27,313,38.48204,0.2943912600048381,0.0410601906699731,0.031027612446693508,0.04775805841605062,0.003478635567965232,0.06333854981393873,0.048460781989374126,0.041640386343793544,0.03154050323663118,6.948013008010981,44.0,225.4470642579363,0.23157894736842108,4.4,17.924009710526313,5.826323994422457,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-33.455906999999996,0.11150899298221764,-0.005900892777115016,-0.07648651138856298,-0.014789969959311464,-0.0026089503314832545,-0.017254347803099646,-0.05350636509615763,-0.07480728238208703,-0.07569354105023296,-0.08627816245597497,-8.0,-48.67026072203066,0.026045350530476435,-0.1217391304347819,-1.3146589139796312,0.3524416228258085
P2,0,27,341,47.130226,0.2374429498559399,0.041408013277739034,0.049030270267224056,0.03686460274645492,0.004240038050025562,0.06698449565830855,0.051401678749050314,0.03904697575649972,0.04905142722114523,6.736549230128925,40.0,205.44024846298703,0.26143790849673204,4.444444444444445,17.03416403921568,6.7781371816556835,71.937947,0.18288226702262048,0.04696108344708812,0.10751412383525649,0.06254802837536208,0.006087585899448487,0.08059289761703838,0.10196714708553176,0.11644766872588057,0.10723404428686414,7.034291170466956,52.0,274.11732497996695,0.20553359683794464,4.521739130434782,19.238668624505944,5.473882371596648,-24.807720999999994,0.05456068283331941,-0.005553070169349084,-0.058483853568032436,-0.02568342562890716,-0.001847547849422925,-0.013608401958729824,-0.05056546833648144,-0.07740069296938085,-0.058182617065718915,-0.2977419403380308,-12.0,-68.67707651697992,0.0559043116587874,-0.07729468599033762,-2.204504585290266,1.3042548100590352
P2,0,63,40,34.43588,0.2842317989813211,0.037980479264483884,0.048091584303964936,0.06386571077534255,0.003333928593015523,0.06513978391331557,0.044140276847034095,0.04372406483306942,0.04852245448310263,6.583763237295824,47.0,243.7210704615986,0.20346320346320346,4.2727272727272725,17.85980047619046,4.301515277264586,93.03193000000002,0.1346305642437572,0.04797687264451669,0.0818491202806653,0.1847178770444501,0.008023360422570356,0.09309082976680572,0.13786566212050025,0.14287586271497288,0.081544258522373,6.797690635824524,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,18.704718442028973,5.7425823940905865,-58.59605000000002,0.14960123473756393,-0.009996393380032803,-0.03375753597670036,-0.12085216626910757,-0.004689431829554833,-0.027951045853490147,-0.09372538527346616,-0.09915179788190345,-0.033021804039270373,-0.2139273985286998,-9.0,-68.90815997729035,0.0005646527385657629,-0.3939393939393945,-0.844917965838512,-1.4410671168260007
P2,0,63,71,37.75222,0.29637775777940883,0.03975611609060645,0.03938305488583877,0.10414235927364782,0.0034759108460290567,0.06382648287403342,0.04161352331143453,0.03662065297119181,0.0400543737033636,6.786093979533627,45.0,243.67993302709795,0.23684210526315788,4.5,17.515813736842123,6.185128826114729,93.03193000000002,0.1346305642437572,0.04797687264451669,0.0818491202806653,0.1847178770444501,0.008023360422570356,0.09309082976680572,0.13786566212050025,0.14287586271497288,0.081544258522373,6.797690635824524,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,18.704718442028973,5.7425823940905865,-55.279710000000016,0.16174719353565165,-0.00822075655391024,-0.04246606539482652,-0.0805755177708023,-0.004547449576541299,-0.029264346892772297,-0.09625213880906572,-0.10625520974378107,-0.0414898848190094,-0.011596656290897123,-11.0,-68.94929741179101,0.03394355453852019,-0.16666666666666696,-1.1889047051868502,0.4425464320241428
