,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5739,0.0,50.0,0.0,0.4477
split 1,0.0,50.0,0.0,0.5409,0.0,50.0,0.0,0.5217
split 2,0.0,50.0,0.0,0.5281,0.0,50.0,0.0,0.5198
split 3,0.0,50.0,0.0,0.5332,0.0,50.0,0.0,0.5363
split 4,0.0,50.0,0.0,0.5274,0.0,50.0,0.0,0.5133
split 5,0.0,50.0,0.0,0.5484,0.0,50.0,0.0,0.4516
mean,0.0,50.0,0.0,0.542,0.0,50.0,0.0,0.4984
std,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0352
test mean,0.0,49.99999999999999,0.0,0.5119974256405326,0.0,50.0,0.0,0.5142653417402485
test std,0.0,1.4670871485372004e-14,0.0,0.05020005433588741,0.0,1.3053503572900977e-14,0.0,0.11211508179533701
