,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5568,0.0,50.0,0.0,0.5646
split 1,0.0,50.0,0.0,0.58,0.0,50.0,0.0,0.4834
split 2,0.0,50.0,0.0,0.5539,0.0,50.0,0.0,0.5462
split 3,0.0,50.0,0.0,0.5617,0.0,50.0,0.0,0.4848
split 4,0.0,50.0,0.0,0.5639,0.0,50.0,0.0,0.5121
split 5,0.0,50.0,0.0,0.5593,0.0,50.0,0.0,0.467
mean,0.0,50.0,0.0,0.5626,0.0,50.0,0.0,0.5097
std,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0353
test mean,0.0,50.0,0.0,0.5531281816716475,0.0,49.99999999999999,0.0,0.49556093055947675
test std,0.0,1.2731463251543875e-14,0.0,0.076774326705765,0.0,2.4741787777998282e-14,0.0,0.045459797909842864
