,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4874,0.0,50.0,0.0,0.5047
split 1,0.0,50.0,0.0,0.4876,0.0,50.0,0.0,0.5278
split 2,0.0,50.0,0.0,0.5013,0.0,50.0,0.0,0.4757
split 3,0.0,50.0,0.0,0.4935,0.0,50.0,0.0,0.5354
split 4,0.0,50.0,0.0,0.4904,0.0,50.0,0.0,0.5034
split 5,0.0,50.0,0.0,0.4823,0.0,50.0,0.0,0.5275
mean,0.0,50.0,0.0,0.4904,0.0,50.0,0.0,0.5124
std,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0203
test mean,0.0,50.0,0.0,0.5013957592489782,0.0,50.00000000000001,0.0,0.5007401595714017
test std,0.0,1.4210854715202004e-14,0.0,0.06137479971539092,0.0,7.105427357601002e-15,0.0,0.13167921505951236
