,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5966,0.0,50.0,0.0,0.5395
split 1,0.0,50.0,0.0,0.6039,0.0,50.0,0.0,0.5056
split 2,0.0,50.0,0.0,0.5967,0.0,50.0,0.0,0.5497
split 3,0.0,50.0,0.0,0.5718,0.0,50.0,0.0,0.5719
split 4,0.0,50.0,0.0,0.604,0.0,50.0,0.0,0.4829
split 5,0.0,50.0,0.0,0.5932,0.0,50.0,0.0,0.4773
mean,0.0,50.0,0.0,0.5944,0.0,50.0,0.0,0.5211
std,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.035
test mean,0.0,50.00000000000001,0.0,0.5829380546226556,0.0,50.0,0.0,0.5034896664295118
test std,0.0,1.572008455159306e-14,0.0,0.05990277976583642,0.0,1.03578512786223e-14,0.0,0.0753452503968549
