plant,time point,cell,area
P8,0,3247,25.8071
P8,0,3248,26.2029
P8,0,3250,20.7262
P8,0,3252,49.5018
P8,1,3269,37.803
P8,1,3271,31.9102
P8,1,3279,39.9396
P8,1,3281,31.1042
P8,1,3283,41.1972
P8,1,3284,26.8991
P8,1,3292,30.5444
P8,1,3295,33.5644
P8,1,3307,40.9125
P8,1,3330,36.4304
P8,1,3336,48.567
P8,1,3337,26.3351
P8,1,3338,41.1941
P8,1,3346,30.3968
P8,1,3347,39.5597
P8,1,3354,35.8703
P8,1,3357,24.5021
P8,1,3358,42.0171
P8,1,3359,37.4911
P8,1,3360,26.4217
P8,1,3362,34.0181
P8,1,3369,45.9142
P8,1,3371,35.6093
P8,1,3374,44.7834
P8,1,3378,30.4893
P8,1,3380,40.571
P8,1,3381,27.4734
P8,1,3385,35.0714
P8,1,3392,31.4844
P8,1,3403,34.2955
P8,1,3410,38.7868
P8,1,3420,38.6318
P8,1,3421,34.6547
P8,1,3424,49.5656
P8,1,3447,52.5796
P8,1,3451,49.4167
P8,1,3453,25.2162
P8,1,3459,26.1823
P8,1,3483,32.6801
P8,1,3488,38.1297
P8,1,3511,23.7687
P8,1,3513,31.2558
P8,1,3514,27.7281
P8,1,3517,34.861
P8,1,3520,26.8626
P8,1,3521,30.0127
P8,1,3534,36.2682
P8,1,3535,24.3891
P8,1,3542,29.2427
P8,1,3551,26.4132
P8,1,3552,35.5673
P8,1,3554,37.6493
P8,1,3563,31.6774
P8,1,3564,34.956
P8,1,3565,37.1666
P8,1,3566,20.8707
P8,1,3577,34.5814
P8,1,3579,32.4428
P8,1,3581,30.4256
P8,1,3588,43.0669
P8,1,3589,26.6216
P8,1,3598,44.2894
P8,1,3605,39.7822
P8,1,3606,19.6798
P8,1,3607,31.7353
P8,1,3615,26.8114
P8,1,3616,28.769
P8,1,3619,31.7742
P8,1,3620,34.2998
P8,1,3632,33.1143
P8,1,3634,26.2627
P8,1,3636,31.7069
P8,1,3638,41.4207
P8,1,3641,43.6664
P8,1,3644,35.9555
P8,1,3648,22.7001
P8,1,3649,20.2277
P8,1,3650,44.5693
P8,1,3651,31.4576
P8,1,3657,30.9367
P8,1,3658,37.2699
P8,1,3662,36.8754
P9,0,542,29.6731
P9,0,553,32.8007
P9,0,556,27.1938
P9,0,574,44.7938
P9,0,593,25.0232
P9,0,594,31.2829
P9,0,611,40.6501
P9,0,617,25.1268
P9,0,628,30.5585
P9,0,636,30.5135
P9,0,642,26.7713
P9,0,643,31.7972
P9,0,644,30.3831
P9,0,646,37.6522
P9,0,653,44.7586
P9,0,655,31.6957
P9,0,664,31.0786
P9,0,667,34.2472
P9,0,670,40.8615
P9,0,675,39.884
P9,0,678,27.2818
P9,0,681,35.5077
P9,0,685,43.4308
P9,0,687,34.417
P9,0,688,26.9353
P9,0,695,21.1987
P9,0,701,31.3541
P9,0,709,37.6204
P9,0,721,40.3595
P9,0,724,42.4358
P9,0,736,27.5949
P9,0,744,24.754
P9,0,751,42.6745
P9,0,778,27.9509
P9,0,784,25.9477
P9,0,830,30.071
P9,0,835,36.9012
P9,0,839,29.0994
P9,0,840,27.273
P9,0,842,28.1418
P9,0,844,35.7403
P9,0,868,43.9722
P9,0,872,21.1098
P9,0,873,37.5277
P9,0,879,25.8148
P9,0,892,39.8503
P9,0,902,47.1568
P9,0,904,28.8101
P9,0,908,36.2843
P9,0,909,36.2005
P9,0,910,35.035
P9,0,923,35.3795
P9,0,924,39.3332
P9,0,926,37.5195
P9,0,939,32.6477
P9,0,941,24.4766
P9,0,943,38.2109
P9,0,950,32.6915
P9,0,952,36.5474
P9,0,953,39.729
P9,0,971,35.9688
P9,0,981,36.6664
P9,0,983,48.4375
P9,0,984,25.9523
P9,0,995,43.1706
P9,0,997,17.0333
P9,0,1001,33.9974
P9,0,1002,35.0952
P9,0,1003,35.4801
P9,0,1005,30.8003
P9,0,1006,44.9602
P9,0,1016,47.9379
P9,0,1024,24.0139
P9,0,1026,47.2807
P9,0,1027,33.6082
P9,0,1044,35.9912
P9,0,1047,19.6972
P9,0,1048,38.0761
P9,0,1049,41.8446
P9,0,1066,33.9565
P9,0,1067,25.3436
P9,0,1068,41.0987
P9,0,1070,29.9614
P9,0,1071,31.3241
P9,0,1073,32.32
P9,1,7040,42.6328
P9,1,7044,36.5431
P9,1,7049,20.3719
P9,1,7051,27.5707
P9,1,7053,31.4222
P9,1,7068,29.2546
P9,1,7070,23.2911
P9,1,7099,30.9353
P9,1,7113,45.8381
P9,1,7116,32.5783
P9,1,7123,39.065
P9,1,7126,31.7978
P9,1,7138,27.2186
P9,1,7145,40.3054
P9,1,7149,31.7673
P9,1,7150,30.6539
P9,1,7151,34.4455
P9,1,7157,18.6667
P9,1,7162,40.2492
P9,1,7166,36.0909
P9,1,7170,37.6207
P9,1,7175,28.4005
P9,1,7182,29.8835
P9,1,7183,31.6801
P9,1,7187,35.5281
P9,1,7193,30.2669
P9,1,7204,28.9247
P9,1,7205,29.592
P9,1,7206,19.9063
P9,1,7211,32.1213
P9,1,7245,42.28
P9,1,7247,35.3484
P9,1,7254,23.3951
P9,1,7259,34.3626
P9,1,7268,33.7588
P9,1,7303,31.2288
P9,1,7305,30.0871
P9,1,7311,37.0415
P9,1,7323,32.5826
P9,1,7325,21.2058
P9,1,7327,27.4139
P9,1,7341,28.7968
P9,1,7343,37.3862
P9,1,7348,32.853
P9,1,7353,44.1162
P9,1,7372,23.7585
P9,1,7382,39.8853
P9,1,7383,25.9657
P9,1,7385,38.7192
P9,1,7412,46.903
P9,1,7415,24.6054
P9,1,7417,32.2747
P9,1,7418,32.7402
P9,1,7436,42.301
P9,1,7445,19.7608
P9,1,7446,42.7289
P9,1,7447,25.764
P9,1,7448,38.3556
P9,1,7449,30.9984
P9,1,7453,44.9721
P9,1,7466,36.7515
P9,1,7479,44.6956
P9,1,7482,25.776
P9,1,7484,44.4554
P9,1,7486,42.2676
P9,1,7487,26.9921
P9,1,7492,41.2907
P9,1,7495,29.7545
P9,1,7497,23.2478
P9,1,7499,20.8504
P9,1,7500,46.5566
P9,1,7505,24.6325
P9,1,7506,34.1534
P9,1,7509,22.5445
P9,1,7513,23.055
P9,1,7516,27.541
P9,1,7517,39.8833
P9,1,7519,44.3223
P9,1,7521,49.6406
P9,1,7522,34.0701
P9,1,7532,42.6533
P9,1,7533,37.4886
P9,1,7534,29.9531
P9,1,7535,37.9047
P9,1,7540,27.8946
P9,1,7548,23.534
P9,1,7549,32.398
P9,1,7550,27.6758
P9,1,7552,30.1396
P9,2,6594,32.4767
P9,2,6602,34.2708
P9,2,6604,40.2157
P9,2,6635,34.967
P9,2,6646,26.5582
P9,2,6662,28.9415
P9,2,6669,30.9426
P9,2,6677,25.6403
P9,2,6687,29.7368
P9,2,6699,30.3505
P9,2,6701,36.0016
P9,2,6702,40.7328
P9,2,6706,30.8046
P9,2,6711,24.0956
P9,2,6717,31.4661
P9,2,6718,36.8222
P9,2,6719,26.2067
P9,2,6722,30.167
P9,2,6733,39.5298
P9,2,6735,38.527
P9,2,6736,18.7093
P9,2,6740,29.9178
P9,2,6741,31.395
P9,2,6766,27.0515
P9,2,6799,36.4476
P9,2,6802,30.2595
P9,2,6806,22.5129
P9,2,6808,28.1027
P9,2,6831,22.8672
P9,2,6833,13.4905
P9,2,6838,31.3169
P9,2,6840,33.0325
P9,2,6843,19.5052
P9,2,6871,29.8477
P9,2,6872,33.9768
P9,2,6878,28.5568
P9,2,6881,34.19
P9,2,6917,45.6238
P9,2,6921,17.2688
P9,2,6923,27.2757
P9,2,6947,23.82
P9,2,6948,24.3834
P9,2,6949,32.5844
P9,2,6957,29.3649
P9,2,6958,30.5142
P9,2,6960,34.5336
P9,2,6968,42.0029
P9,2,6969,46.6756
P9,2,6971,13.0315
P9,2,6983,41.617
P9,2,6986,49.1775
P9,2,6991,32.8414
P9,2,6993,42.5253
P9,2,7001,20.8126
P9,2,7002,27.2016
P9,2,7003,42.5808
P9,2,7004,36.5776
P9,2,7010,42.645
P9,2,7026,32.8178
P9,2,7029,32.4919
P9,2,7031,30.4258
P9,2,7036,27.0471
P9,2,7040,29.2613
P9,2,7041,41.1488
P9,2,7045,25.3959
P9,2,7050,35.4361
P9,2,7064,34.3018
P9,2,7074,35.2404
P9,2,7075,26.1939
P9,2,7076,36.9006
P9,2,7078,33.5995
P9,2,7082,23.1659
P9,2,7091,42.1162
P9,2,7111,45.054
P9,2,7112,39.6309
P9,2,7114,31.7087
P9,2,7120,29.6608
P9,2,7128,29.1733
P9,2,7129,47.6353
P9,2,7131,21.6506
P9,2,7133,22.0128
P9,2,7150,42.4108
P9,2,7152,12.9938
P9,2,7154,36.4401
P9,2,7170,33.0014
P9,2,7171,38.3495
P9,3,1976,26.8246
P9,3,1981,31.9645
P9,3,1988,34.1468
P9,3,1997,21.5545
P9,3,1998,25.4606
P9,3,2001,27.6582
P9,3,2011,34.2795
P9,3,2017,28.9196
P9,3,2027,30.3818
P9,3,2034,15.8999
P9,3,2036,28.2198
P9,3,2037,24.347
P9,3,2039,37.1422
P9,3,2040,42.4118
P9,3,2046,33.4672
P9,3,2049,42.9443
P9,3,2053,36.8833
P9,3,2058,38.9608
P9,3,2059,30.3103
P9,3,2089,29.8556
P9,3,2095,19.8929
P9,3,2099,47.9296
P9,3,2100,41.6311
P9,3,2108,41.2423
P9,3,2117,32.7505
P9,3,2120,44.6868
P9,3,2121,23.2478
P9,3,2124,27.188
P9,3,2125,22.4812
P9,3,2126,33.0477
P9,3,2130,34.5143
P9,3,2132,28.2628
P9,3,2136,30.2786
P9,3,2137,34.7764
P9,3,2147,15.1238
P9,3,2149,41.4639
P9,3,2151,25.7579
P9,3,2154,35.8037
P9,3,2160,52.6661
P9,3,2169,36.5999
P9,3,2171,23.4867
P9,3,2178,33.6629
P9,3,2179,46.692
P9,3,2198,34.5039
P9,3,2212,49.7169
P9,3,2225,18.1487
P9,3,2228,40.1611
P9,3,2243,37.658
P9,3,2245,37.7026
P9,3,2246,25.6415
P9,3,2248,36.306
P9,3,2250,49.685
P9,3,2256,40.601
P9,3,2262,35.9589
P9,3,2266,41.5603
P9,3,2267,24.0619
P9,3,2268,21.7091
P9,3,2269,25.1355
P9,3,2276,39.2633
P9,3,2284,41.4423
P9,3,2285,48.6728
P9,3,2287,44.4394
P9,3,2288,27.8122
P9,3,2290,25.4915
P9,3,2292,34.7968
P9,3,2302,33.1456
P9,3,2315,25.0062
P9,3,2330,41.5801
P9,3,2331,34.1534
P9,3,2332,36.6222
P9,3,2333,41.9205
P9,3,2335,33.3047
P9,3,2336,64.44
P9,3,2337,36.3399
P9,3,2339,32.7737
P9,3,2343,33.3614
P9,3,2345,45.7852
P9,3,2349,41.3349
P9,3,2351,39.1179
P10,0,1090,34.4455
P10,0,1114,31.0585
P10,0,1117,38.388
P10,0,1126,51.0775
P10,0,1131,28.934
P10,0,1142,43.131
P10,0,1154,43.6728
P10,0,1156,43.754
P10,0,1159,49.7113
P10,0,1162,38.3506
P10,0,1163,35.7056
P10,0,1165,39.4709
P10,0,1169,34.1976
P10,0,1171,33.1361
P10,0,1174,33.0784
P10,0,1175,40.6412
P10,0,1183,39.4972
P10,0,1184,27.4063
P10,0,1195,23.5244
P10,0,1196,33.6536
P10,0,1201,42.4907
P10,0,1208,39.8698
P10,0,1212,30.6628
P10,0,1214,18.8292
P10,0,1216,34.1664
P10,0,1218,36.07
P10,0,1221,40.0156
P10,0,1244,26.3475
P10,0,1282,31.1952
P10,0,1288,33.2751
P10,0,1290,36.1759
P10,0,1321,38.6818
P10,0,1323,31.3665
P10,0,1329,47.4853
P10,0,1333,30.6254
P10,0,1338,29.8526
P10,0,1350,46.4799
P10,0,1351,38.6072
P10,0,1355,36.0571
P10,0,1357,41.8378
P10,0,1360,38.5685
P10,0,1362,51.0353
P10,0,1366,45.2973
P10,0,1380,34.4459
P10,0,1381,38.697
P10,0,1392,27.6559
P10,0,1393,53.1265
P10,0,1405,34.8089
P10,0,1406,40.4489
P10,0,1408,44.0251
P10,0,1410,27.3199
P10,0,1413,34.4066
P10,0,1426,28.9278
P10,0,1427,49.9662
P10,0,1443,31.019
P10,0,1447,41.8757
P10,0,1459,41.9247
P10,0,1460,32.1057
P10,0,1461,43.7349
P10,0,1462,49.8263
P10,0,1474,28.209
P10,0,1475,33.7075
P10,0,1477,40.9672
P10,0,1487,48.8151
P10,0,1491,34.7414
P10,0,1492,30.8015
P10,0,1493,25.9138
P10,0,1495,54.205
P10,0,1509,36.785
P10,0,1511,43.9146
P10,0,1512,42.5529
P10,0,1520,50.4003
P10,0,1522,24.3586
P10,0,1524,45.4245
P10,0,1525,25.578
P10,0,1527,22.1285
P10,0,1530,34.6708
P10,0,1542,27.0833
P10,1,7206,43.608
P10,1,7220,36.3998
P10,1,7221,51.3106
P10,1,7234,57.0337
P10,1,7240,31.9812
P10,1,7241,26.0386
P10,1,7249,39.7037
P10,1,7255,35.4165
P10,1,7260,43.5513
P10,1,7276,27.1025
P10,1,7281,34.6497
P10,1,7282,45.8972
P10,1,7323,26.9225
P10,1,7356,34.7625
P10,1,7360,49.4703
P10,1,7363,33.6192
P10,1,7392,49.722
P10,1,7404,25.3117
P10,1,7416,24.0297
P10,1,7417,56.0283
P10,1,7419,33.8429
P10,1,7420,45.4458
P10,1,7424,25.7694
P10,1,7428,54.7891
P10,1,7435,38.0557
P10,1,7447,40.9653
P10,1,7448,42.5867
P10,1,7449,32.2161
P10,1,7467,34.9165
P10,1,7468,43.4328
P10,1,7469,30.6644
P10,1,7470,25.9798
P10,1,7474,38.2038
P10,1,7499,48.2034
P10,1,7500,31.7047
P10,1,7501,24.5587
P10,1,7516,29.2273
P10,1,7517,51.3458
P10,1,7523,34.3448
P10,1,7527,29.382
P10,1,7530,29.0998
P10,1,7531,33.5834
P10,1,7532,51.5689
P10,1,7534,30.0397
P10,1,7559,38.2799
P10,1,7561,22.7032
P10,1,7567,22.4848
P10,1,7571,36.9874
P10,1,7572,30.847
P10,1,7575,39.6708
P10,1,7588,17.3047
P10,1,7589,41.1685
P10,1,7603,26.9847
P10,3,7516,22.2878
P10,3,7544,37.3463
P10,3,7549,31.5825
P10,3,7553,47.1211
P10,3,7556,42.6217
P10,3,7559,40.5067
P10,3,7562,55.4769
P10,3,7581,22.9067
P10,3,7595,34.9869
P10,3,7597,32.6898
P10,3,7598,28.7064
P10,3,7600,48.6359
P10,3,7604,64.7368
P10,3,7605,20.715
P10,3,7608,33.4644
P10,3,7630,34.0074
P10,3,7634,37.8024
P10,3,7653,45.5847
P10,3,7654,30.7236
P10,3,7663,31.8809
P10,3,7670,18.8111
P10,3,7672,30.427
P10,3,7701,38.0221
P10,3,7703,42.1031
P10,3,7705,26.3657
P10,3,7706,28.6907
P10,3,7722,46.0995
P10,3,7723,45.4903
P10,3,7724,47.2986
P10,3,7726,29.5289
P10,3,7735,39.1084
P10,3,7740,47.1983
P10,3,7755,34.052
P10,3,7756,48.5293
P10,3,7763,40.8606
P10,3,7765,34.0162
P10,3,7766,36.2723
P10,3,7769,38.2351
P10,3,7776,34.9478
P10,3,7791,55.61
P10,3,7792,38.1138
P10,3,7794,54.0501
P10,3,7795,34.7558
P10,3,7796,63.9012
P10,3,7799,36.1912
P10,3,7805,39.9417
P10,3,7807,49.3464
P10,3,7808,31.3498
P10,3,7810,35.5694
P10,3,7813,41.9662
P10,3,7815,50.2161
P10,3,7822,29.5489
P10,3,7825,21.4098
P10,3,7827,47.1119
P10,3,7842,25.0692
P10,3,7859,43.6957
P10,3,7860,36.8079
P10,3,7867,47.8055
P10,3,7875,28.7647
P10,3,7877,61.9672
P10,3,7886,28.2536
P10,3,7889,43.8285
P10,3,7903,56.7719
P10,3,7905,30.8619
P10,3,7907,33.1585
P10,3,7908,38.257
P10,3,7911,42.6034
P10,3,7919,52.7449
P10,3,7922,51.3317
P10,3,7956,27.6443
P10,3,7957,27.3032
P10,3,7958,37.3408
P10,3,7959,32.1427
P11,0,1603,36.165
P11,0,1616,22.1731
P11,0,1617,44.0167
P11,0,1632,30.4162
P11,0,1633,32.7083
P11,0,1635,53.3302
P11,0,1673,35.7721
P11,0,1674,28.2678
P11,0,1675,33.007
P11,0,1680,39.8116
P11,0,1684,26.9951
P11,0,1691,45.8274
P11,0,1692,48.5471
P11,0,1703,50.7017
P11,0,1707,36.681
P11,0,1708,32.944
P11,0,1714,30.808
P11,0,1715,33.6614
P11,0,1717,45.1697
P11,0,1718,24.7996
P11,0,1724,37.2265
P11,0,1726,42.2332
P11,0,1727,27.3172
P11,0,1728,36.0632
P11,0,1740,33.7246
P11,0,1742,28.7025
P11,0,1751,34.4065
P11,0,1761,19.2038
P11,0,1763,28.3286
P11,0,1765,21.033
P11,0,1768,25.499
P11,0,1778,38.4736
P11,0,1792,30.9185
P11,0,1795,27.2534
P11,0,1798,23.5493
P11,0,1800,22.4521
P11,0,1836,23.4515
P11,0,1841,35.1516
P11,0,1862,22.7903
P11,0,1865,35.1892
P11,0,1869,31.5095
P11,0,1872,28.222
P11,0,1875,39.1425
P11,0,1901,42.4563
P11,0,1902,41.4354
P11,0,1916,25.2154
P11,0,1917,39.6323
P11,0,1931,27.2492
P11,0,1932,31.7499
P11,0,1934,36.8199
P11,0,1938,31.7212
P11,0,1945,31.4982
P11,0,1946,44.0505
P11,0,1958,34.4604
P11,0,1959,28.5954
P11,0,1965,34.2666
P11,0,1967,26.4143
P11,0,1974,38.9204
P11,0,1975,37.6541
P11,0,1976,34.194
P11,0,1979,24.2524
P11,0,1980,30.9442
P11,0,1993,27.0923
P11,0,1996,41.5109
P11,0,1997,25.9507
P11,0,1999,49.7795
P11,0,2003,48.5174
P11,0,2007,19.3802
P11,0,2010,45.8978
P11,0,2012,21.7099
P11,0,2023,28.6537
P11,0,2036,32.6004
P11,0,2038,22.217
P11,0,2049,36.7211
P11,0,2050,30.7773
P11,0,2056,44.2337
P11,0,2058,35.6346
P11,0,2060,33.1313
P11,0,2069,25.0867
P11,0,2071,22.5719
P11,0,2073,27.4392
P11,0,2075,53.2225
P11,0,2076,39.4081
P11,0,2079,32.2223
P11,1,9256,18.4191
P11,1,9267,37.9795
P11,1,9291,38.5766
P11,1,9308,34.4966
P11,1,9328,30.1461
P11,1,9342,54.4191
P11,1,9343,22.0566
P11,1,9358,39.2254
P11,1,9361,25.7342
P11,1,9363,37.2387
P11,1,9365,38.4867
P11,1,9367,26.0663
P11,1,9370,14.9146
P11,1,9376,44.6603
P11,1,9383,28.9655
P11,1,9390,31.2226
P11,1,9422,25.2744
P11,1,9428,29.6879
P11,1,9429,28.7276
P11,1,9430,24.7962
P11,1,9433,44.8476
P11,1,9438,40.3046
P11,1,9443,38.8145
P11,1,9453,30.6408
P11,1,9481,37.0733
P11,1,9487,24.903
P11,1,9489,39.5564
P11,1,9491,22.4807
P11,1,9494,35.9478
P11,1,9503,41.2355
P11,1,9505,49.8853
P11,1,9514,31.6745
P11,1,9515,41.4906
P11,1,9516,31.1498
P11,1,9536,40.4614
P11,1,9538,34.6137
P11,1,9540,41.8093
P11,1,9543,22.3303
P11,1,9545,42.9061
P11,1,9547,31.7961
P11,1,9549,30.9503
P11,1,9550,30.5575
P11,1,9551,36.1393
P11,1,9561,46.9865
P11,1,9563,37.769
P11,1,9564,35.1826
P11,1,9565,49.2552
P11,1,9566,38.8105
P11,1,9581,51.1904
P11,1,9582,52.9783
P11,1,9588,27.8106
P11,1,9590,36.7019
P11,1,9591,38.9437
P11,1,9601,30.0377
P11,1,9602,31.726
P11,1,9603,28.7884
P11,1,9609,33.1952
P11,1,9610,48.8946
P11,1,9611,24.9721
P11,1,9615,27.8408
P11,1,9616,29.3565
P11,1,9619,35.4594
P11,2,9641,41.2442
P11,2,9642,52.1327
P11,2,9643,37.7689
P11,2,9660,21.7855
P11,2,9663,27.4307
P11,2,9678,36.5492
P11,2,9711,35.1487
P11,2,9712,33.1455
P11,2,9713,31.5293
P11,2,9715,36.5802
P11,2,9732,39.0177
P11,2,9737,21.1245
P11,2,9740,52.9734
P11,2,9741,21.6319
P11,2,9750,31.5478
P11,2,9753,32.4024
P11,2,9754,23.4171
P11,2,9755,31.3189
P11,2,9759,24.5264
P11,2,9760,43.677
P11,2,9762,26.9814
P11,2,9764,34.2222
P11,2,9765,22.6275
P11,2,9786,37.6312
P11,2,9793,29.6774
P11,2,9794,38.595
P11,2,9795,30.6369
P11,2,9797,32.7935
P11,2,9809,31.7011
P11,2,9810,45.5975
P11,2,9811,31.4669
P11,2,9816,29.6548
P11,2,9818,24.6821
P11,2,9820,39.4191
P11,2,9846,38.6607
P11,2,9851,42.6303
P11,2,9855,55.0229
P11,2,9883,39.5609
P11,2,9891,30.7966
P11,2,9911,25.4461
P11,2,9912,43.5964
P11,2,9913,46.3715
P11,2,9925,28.299
P11,2,9947,32.9248
P11,2,9949,29.6764
P11,2,9950,40.8416
P11,2,9952,21.1772
P11,2,9956,27.199
P11,2,9959,22.1836
P11,2,9972,47.2315
P11,2,9973,30.1022
P11,2,9983,35.8362
P11,2,9984,47.124
P11,2,9986,35.1018
P11,2,10003,28.4558
P11,2,10007,27.6811
P11,2,10008,42.0824
P11,2,10009,30.7763
P11,2,10019,39.5297
P11,2,10021,40.1031
P11,2,10023,32.5307
P11,2,10025,19.7216
P11,2,10028,35.6636
P11,2,10029,19.8009
P11,2,10031,27.4936
P11,2,10032,27.1975
P11,2,10042,29.5201
P11,2,10045,36.3756
P11,2,10049,37.0597
P11,2,10051,16.5765
P11,2,10054,51.3831
P11,2,10055,36.7569
P11,2,10073,37.9612
P11,2,10075,38.5947
P11,2,10084,43.415
P11,2,10087,25.4316
P11,2,10088,34.596
P11,2,10089,34.9634
P11,2,10090,26.6203
P11,2,10092,37.1894
P11,2,10094,31.3705
P11,2,10095,36.1444
P11,2,10109,34.7232
P11,2,10110,36.29
P11,3,3034,27.3381
P11,3,3038,31.2293
P11,3,3043,35.7208
P11,3,3060,29.3458
P11,3,3061,36.672
P11,3,3066,33.4855
P11,3,3068,52.656
P11,3,3078,32.3943
P11,3,3079,43.261
P11,3,3083,37.6853
P11,3,3087,45.2819
P11,3,3090,39.4494
P11,3,3094,27.3526
P11,3,3099,50.6475
P11,3,3104,24.032
P11,3,3105,37.423
P11,3,3106,28.8842
P11,3,3107,60.1505
P11,3,3114,30.4513
P11,3,3119,39.7174
P11,3,3126,33.8452
P11,3,3129,27.3986
P11,3,3149,23.2868
P11,3,3158,32.1271
P11,3,3161,42.0188
P11,3,3163,42.508
P11,3,3168,43.8299
P11,3,3175,31.5786
P11,3,3181,33.0756
P11,3,3185,48.8788
P11,3,3190,43.3291
P11,3,3199,40.0021
P11,3,3206,41.3268
P11,3,3208,27.1835
P11,3,3211,35.4153
P11,3,3214,31.3803
P11,3,3216,30.3439
P11,3,3221,31.9148
P11,3,3223,41.0263
P11,3,3228,24.9099
P11,3,3240,35.5847
P11,3,3241,39.3956
P11,3,3244,22.7738
P11,3,3246,48.7731
P11,3,3254,33.2761
P11,3,3256,43.2541
P11,3,3258,53.1661
P11,3,3261,26.5989
P11,3,3263,38.8186
P11,3,3267,47.1125
P11,3,3269,38.8031
P11,3,3273,35.1585
P11,3,3274,38.2724
P11,3,3275,36.3215
P11,3,3276,22.3827
P11,3,3277,24.133
P11,3,3282,53.9855
P11,3,3283,47.0744
P11,3,3290,49.0492
P11,3,3293,28.7496
P11,3,3300,48.3407
P11,3,3302,30.576
P11,3,3303,25.4212
P11,3,3304,42.0355
P11,3,3305,26.7937
P11,3,3312,33.5196
P11,3,3329,31.1391
P11,3,3332,35.6545
P11,3,3333,29.6021
P11,3,3335,46.5731
P11,3,3336,27.7653
P11,3,3338,40.272
P11,3,3339,31.1955
P11,3,3343,40.0693
P11,3,3347,23.5737
P11,3,3362,24.2725
P11,3,3363,19.9667
