,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5536332179930795
train tissue 1,0.0,50.000000000000014,0.0,0.5042075736325385
train tissue 2,0.0,49.999999999999986,0.0,0.5455840455840455
train tissue 3,0.0,50.0,0.0,0.4845261121856866
train tissue 4,0.0,50.0,0.0,0.4103479036574484
train tissue 5,0.0,50.0,0.0,0.43461538461538474
train tissue 6,0.0,49.99999999999998,0.0,0.574782608695652
train tissue 7,0.0,49.99999999999997,0.0,0.6445344129554655
train tissue 8,0.0,50.0,0.0,0.622702702702703
train tissue 9,0.0,50.0,0.0,0.5210031347962384
train tissue 10,0.0,50.0,0.0,0.5684380032206119
train tissue 11,0.0,50.000000000000014,0.0,0.5133485888634629
train tissue 12,0.0,50.0,0.0,0.46240000000000003
train tissue 13,0.0,49.999999999999986,0.0,0.5128998968008253
train tissue 14,0.0,49.999999999999986,0.0,0.4456790123456789
train tissue 15,0.0,50.000000000000014,0.0,0.5142857142857143
train tissue 16,0.0,50.0,0.0,0.5016216216216219
train tissue 17,0.0,49.999999999999986,0.0,0.5520050125313282
train tissue 18,0.0,49.999999999999986,0.0,0.5734890109890106
train mean,0.0,50.0,0.0,0.5231633661829735
train std,0.0,1.2306961192854808e-14,0.0,0.05938917093391617
test tissue 0,0.0,49.99999999999996,0.0,0.5789760348583872
test tissue 1,0.0,49.99999999999999,0.0,0.5108974358974362
test tissue 2,0.0,50.0,0.0,0.5726744186046512
test tissue 3,0.0,50.0,0.0,0.6888888888888888
test tissue 4,0.0,49.999999999999986,0.0,0.4766009852216747
test tissue 5,0.0,49.99999999999999,0.0,0.5155080213903744
test tissue 6,0.0,50.0,0.0,0.5404896421845574
test tissue 7,0.0,50.0,0.0,0.43421052631578927
test mean,0.0,49.99999999999999,0.0,0.5397807441702199
test std,0.0,1.3759600911837627e-14,0.0,0.07194804496503243
