,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5465,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5249
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5476,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5282
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5426,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5439
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5603,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.505
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5442,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5665
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5446,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5609
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5476,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5382
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213
test mean,16.666666666666664,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333334,0.0,0.0,0.5416556364226967,16.666666666666664,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.333333333333336,0.0,0.0,0.5528337091399226
test std,1.789397914187081e-14,5.254376359087246e-14,0.0,0.0,5.877397710694589e-15,1.6518560325175037e-14,4.799797907418027e-14,0.0,0.0,0.038346205984601825,7.742959950613002e-15,1.9939556069065078e-14,0.0,0.0,9.057678187205881e-15,6.90840681820861e-15,2.1018137570293107e-14,0.0,0.0,0.02324926789449561
