,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5602,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5119
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5026
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5515,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5573
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5612
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5482,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5542
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5308
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5514,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5363
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229
test mean,16.666666666666664,49.99999999999999,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333332,0.0,0.0,0.5547842554955322,16.666666666666668,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.536231439804516
test std,1.4917835408072735e-14,4.575899863881022e-14,0.0,0.0,6.9159151421486e-15,1.3129617941444331e-14,3.925793034320311e-14,0.0,0.0,0.04992854908854586,1.2047838252593955e-14,3.649105654832521e-14,0.0,0.0,7.53644380168212e-15,1.0490285805369229e-14,3.167698015027832e-14,0.0,0.0,0.042581803773083814
