,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.38,50.14,2.01,0.0,33.62,30.43,33.48,57.82,0.0,0.5742,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5585
split 1,17.03,50.06,0.69,0.32,33.5,77.8,33.39,100.0,100.0,0.5745,16.55,49.65,0.0,0.0,32.84,11.06,33.19,0.0,0.0,0.5378
split 2,17.39,50.14,2.04,0.0,33.62,30.78,33.48,58.86,0.0,0.5744,16.6,49.8,0.0,0.0,33.16,11.07,33.22,0.0,0.0,0.5456
split 3,17.36,50.14,1.94,0.0,33.61,30.56,33.47,58.19,0.0,0.5849,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5073
split 4,17.31,50.12,1.82,0.0,33.59,30.78,33.46,58.88,0.0,0.5739,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5539
split 5,17.05,50.06,1.1,0.0,33.47,28.94,33.4,53.42,0.0,0.5769,18.31,50.43,4.5,0.0,34.11,34.03,33.72,68.38,0.0,0.5174
mean,17.25,50.11,1.6,0.05,33.57,38.21,33.45,64.53,16.67,0.5765,16.91,49.98,0.75,0.0,33.35,14.92,33.35,11.4,0.0,0.5368
std,0.15,0.03,0.52,0.12,0.06,17.71,0.04,15.97,37.27,0.0039,0.63,0.24,1.68,0.0,0.38,8.55,0.17,25.48,0.0,0.0186
test mean,17.235515181673005,50.125609189383894,1.580936355635119,0.0,33.584026203073826,13.01569698988867,33.47532092759426,5.571770042071759,0.0,0.5716990561244825,17.422631046187945,49.746884735202485,2.5210084033613454,0.0,33.380681818181806,12.712092543879889,33.29756795422031,4.838709677419356,0.0,0.5167704946630913
test std,1.880396624275032,0.3968759259276503,5.248976190145308,0.0,0.8093524902669699,5.948665698410446,0.47093009930647717,17.44394325310341,0.0,0.06445988754433725,2.0000937482365555,0.6696800436884629,6.669961288398129,0.0,0.12527231586480392,4.235798724738065,0.09462629867898592,12.802022472893185,0.0,0.05490307884348468
