,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5126,0.0,50.0,0.0,0.5249
split 1,0.0,50.0,0.0,0.5196,0.0,50.0,0.0,0.4947
split 2,0.0,50.0,0.0,0.5138,0.0,50.0,0.0,0.5369
split 3,0.0,50.0,0.0,0.5147,0.0,50.0,0.0,0.5133
split 4,0.0,50.0,0.0,0.5195,0.0,50.0,0.0,0.5115
split 5,0.0,50.0,0.0,0.5255,0.0,50.0,0.0,0.4754
mean,0.0,50.0,0.0,0.5176,0.0,50.0,0.0,0.5094
std,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0199
test mean,0.0,50.00000000000001,0.0,0.514366811020568,0.0,49.99999999999999,0.0,0.5098831161871786
test std,0.0,1.3735440048751868e-14,0.0,0.047041856313305735,0.0,1.5688358818848954e-14,0.0,0.07239353551911597
