,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4789,0.0,50.0,0.0,0.4602
split 1,0.0,50.0,0.0,0.4829,0.0,50.0,0.0,0.4199
split 2,0.0,50.0,0.0,0.4569,0.0,50.0,0.0,0.5497
split 3,0.0,50.0,0.0,0.4694,0.0,50.0,0.0,0.4977
split 4,0.0,50.0,0.0,0.4835,0.0,50.0,0.0,0.4117
split 5,0.0,50.0,0.0,0.5159,0.0,50.0,0.0,0.5805
mean,0.0,50.0,0.0,0.4813,0.0,50.0,0.0,0.4866
std,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0628
test mean,0.0,50.00000000000001,0.0,0.4663132686020825,0.0,49.99999999999999,0.0,0.5330233566925512
test std,0.0,1.572008455159306e-14,0.0,0.0770830576108217,0.0,1.96205025865255e-14,0.0,0.058907464850627776
