plant,time point,cell,clustering coefficient,information centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,abs graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,harmonic centrality.2,abs graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,clustering coefficient.3,information centrality.3,katz centrality.3,harmonic centrality.3,abs graph density on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
p4 FM1,0,21523,0.4,0.011255733969860144,0.007942966845588494,0.0986985053379646,36.438095238095215,0.2315789473684211,0.7536257201119806,0.1833405146340055,0.28401716188107035,0.0002767988225246169,0.20004143333333274,0.0095258541021235,0.0986985053379646,0.2315789473684211,0.056714683818282985,0.017608545787849858,1.841883286701314,0.01615917866462207,0.0029512385463739857,7.729263567483844e-06,0.00782627506465198,0.0986985053379646,153.71671393753763,0.2315789473684211,0.5156878043077522,0.15894467780678329,0.190968403411897,0.08147102030486462,0.0986985053379646,5.187499378360641,0.2315789473684211,5.22872457030898
p4 FM1,0,21527,0.4,0.011064043629829594,0.007986785193170733,0.0986694077899778,35.743253968253995,0.2368421052631579,0.7963680216386138,0.13567332977404828,0.2322119265211496,0.0002557353308790685,0.12721229591053584,0.007337421281983106,0.0986694077899778,0.2368421052631579,0.05113194814148227,0.01825644879148288,1.516543538399146,0.017200156833159994,0.0026726874283656984,1.3081452044399538e-07,0.006821135792336172,0.0986694077899778,189.27770404621643,0.2368421052631579,0.5053798660336384,0.1866908562102724,0.20547491417071045,0.08090422147267241,0.0986694077899778,5.161065919041866,0.2368421052631579,5.858915714174743
p4 FM1,0,21528,0.3333333333333333,0.01145120055982128,0.009223885201515488,0.1055197496187165,36.451587301587296,0.2368421052631579,0.7891285040417988,0.13608228151920038,0.16622264294611966,0.0002546033610645784,0.06764478262789925,0.008160985846820111,0.1055197496187165,0.2368421052631579,0.048497530236306194,0.01733015410194199,1.7325400602181609,0.01134230273240184,0.0027951960991818505,9.05029491985403e-07,0.008269701416219934,0.1055197496187165,187.8565512654199,0.2368421052631579,0.4755724753071011,0.172655908154785,0.17741262097126742,0.08503638516859853,0.1055197496187165,5.055971232510832,0.2368421052631579,5.992905577127204
p4 FM1,0,21536,0.5,0.01017791151979733,0.006915632761088282,0.08912399248624422,34.09404761904766,0.2549019607843137,0.8189727313053691,0.11007560412425722,0.2518250452261418,0.00022768902977590933,0.019097114954943054,0.00718952616551252,0.08912399248624422,0.2549019607843137,0.04144883453828533,0.016171971383741792,1.1000545548030225,0.01649230648186796,0.0024315091513200057,9.405330102488934e-08,0.005653438044684143,0.08912399248624422,179.27650038852008,0.2549019607843137,0.4391678323087747,0.16639571361878724,0.23750232157685666,0.07238071445983307,0.08912399248624422,4.96361044953608,0.2549019607843137,5.186508641201727
p4 FM1,0,21602,0.4,0.010820535386917384,0.00813149293081367,0.0979490526811289,35.06904761904766,0.2315789473684211,0.7732855809129847,0.1718420357987092,0.2653922783426011,0.00026591544231038486,0.16794352406713295,0.008801345615197478,0.0979490526811289,0.2315789473684211,0.059140306371153674,0.020220442667002063,1.8828055906386167,0.015372395852182898,0.0027287797102612237,7.306050268803894e-07,0.009380774848795143,0.0979490526811289,150.8985746814198,0.2315789473684211,0.5144250021887233,0.17200601951727834,0.22510708548807687,0.07989263555140627,0.0979490526811289,4.767989110700719,0.2315789473684211,5.974826223050388
p4 FM1,0,21603,0.3333333333333333,0.011535778444477405,0.009185139479308251,0.10825147271964404,37.286507936507924,0.2015810276679842,0.6226455381118933,0.1819744408831992,0.21522043045092915,0.0002774673186197694,0.2048784140283373,0.009126856268481344,0.10825147271964404,0.2015810276679842,0.0647494794629035,0.01649216375227083,2.1338097643109406,0.01302353489728415,0.002961142016214269,1.708543026426981e-05,0.009896961856223952,0.10825147271964404,157.29522429457091,0.2015810276679842,0.5618895245150928,0.15511184208536474,0.19184838795926606,0.0872670258524855,0.10825147271964404,4.78753327707563,0.2015810276679842,4.9167448912253935
p4 FM1,0,21607,0.4,0.010892559792786548,0.008034976118118195,0.09761534694472593,35.15317460317465,0.2456140350877193,0.7510154652279271,0.1776977898829416,0.2855407338187677,0.000269232855271502,0.20833247384469608,0.008937098276831859,0.09761534694472593,0.2456140350877193,0.061610142778003335,0.020629819581341986,1.6313994803628231,0.01566435940533691,0.002722665595453802,0.0001743711068041647,0.007840788840807503,0.09761534694472593,157.7715080369121,0.2456140350877193,0.52938265060088,0.1860699912411312,0.21784751062136168,0.08043059238829763,0.09761534694472593,4.869190558238007,0.2456140350877193,5.696268083622604
p4 FM1,0,21608,0.3333333333333333,0.011196406170661543,0.00933463001277828,0.1060411238371079,35.87936507936514,0.22380952380952385,0.7047795817605873,0.17692175963828574,0.2151966113768395,0.0002660560756433624,0.14923632678064924,0.009314629707623041,0.1060411238371079,0.22380952380952385,0.05953107933333551,0.017754918536387016,2.029766899911785,0.013031163078099631,0.0027691197561051945,0.003636329997192375,0.009348118336616352,0.1060411238371079,170.39978615391848,0.22380952380952385,0.5428684142612051,0.16177428053729276,0.1902765959454785,0.08452263934641614,0.1060411238371079,4.690616439975624,0.22380952380952385,5.9369268803289925
p4 FM1,0,21612,0.4,0.0108796093243169,0.008171123639691424,0.09790298338666434,35.02777777777783,0.2315789473684211,0.7466579650120206,0.13811330454139806,0.2267270243234125,0.00025250467006561716,0.09293409547669816,0.007974041453281913,0.09790298338666434,0.2315789473684211,0.054486874756263536,0.01680225318162281,1.6246453486088257,0.014179636230413238,0.002730994834577637,0.00016964951022323152,0.008109000342673025,0.09790298338666434,175.85360677423282,0.2315789473684211,0.5100642620096005,0.17722441042066964,0.2279657125915061,0.08240189839184832,0.09790298338666434,4.575487996383369,0.2315789473684211,5.485700919445375
p4 FM1,0,21620,0.6666666666666666,0.009422503396397058,0.00571932638187693,0.08045259734946145,32.294841269841285,0.2833333333333333,0.9667209717757572,0.11768944460468425,0.4459225558379585,0.0002353314494521045,0.1162880927065196,0.006338090347491193,0.08045259734946145,0.2833333333333333,0.05082274000681924,0.02374771712967487,0.7905146048686909,0.0226955644041012,0.0021466090792387604,1.4404415967612707e-08,0.0043443259520560785,0.08045259734946145,171.1976183751466,0.2833333333333333,0.467367557614617,0.2369735308729735,0.3058722829246571,0.06318716851936639,0.08045259734946145,5.108649595777315,0.2833333333333333,6.7317618699564665
p4 FM1,0,21621,0.3333333333333333,0.011348634615261751,0.009249485365169157,0.10664803827886346,36.70952380952381,0.22380952380952385,0.7669307831964507,0.19087761474793427,0.2190593898539667,0.00027299129502425604,0.1909976644937333,0.00963418919498933,0.10664803827886346,0.22380952380952385,0.056890072415516364,0.0189960269314612,2.02114077064588,0.012695663865055712,0.0028400592711525802,7.415749670023702e-08,0.009472145618994465,0.10664803827886346,158.63133352926133,0.22380952380952385,0.5483213741973371,0.18999846315718805,0.1700161600641218,0.0834737064558621,0.10664803827886346,5.136916773210413,0.22380952380952385,5.595434504344128
p4 FM1,0,21624,0.6666666666666666,0.00961975183595443,0.0056710476833669605,0.0799315397875112,32.855952380952395,0.30476190476190473,1.0858024982144672,0.13847251639886382,0.5017265831659817,0.00025024199720421927,0.17087731922568913,0.007189397031466168,0.0799315397875112,0.30476190476190473,0.05035871647464677,0.027956432853045214,0.9593710313612878,0.026654967419957376,0.002302719550987854,9.692765994791493e-08,0.004920816636412466,0.0799315397875112,156.8960417968372,0.30476190476190473,0.4879459000255286,0.28444471177453684,0.30300088994850105,0.06394368201502737,0.0799315397875112,5.223184826806945,0.30476190476190473,8.365892938019371
p4 FM1,0,21625,0.4,0.01109606925758229,0.007991758421999982,0.09731647587859507,35.78095238095239,0.26143790849673204,0.8940296896815514,0.17944070144584578,0.2844272057358513,0.0002725105028017803,0.2129317712863049,0.009116786272692664,0.09731647587859507,0.26143790849673204,0.05492909185094032,0.0223968156552697,1.627848991360454,0.015806278075237247,0.002770123527125776,1.0401472132207205e-06,0.00726484017656192,0.09731647587859507,163.05898795058917,0.26143790849673204,0.5145829228953142,0.2119266692201184,0.19035704270136491,0.07967503208687053,0.09731647587859507,5.318719221771044,0.26143790849673204,6.435655644799904
p4 FM1,0,21626,0.4,0.010993541391368305,0.00806237833591033,0.0973919274667405,35.09563492063498,0.2456140350877193,0.795976598750305,0.14884051047249475,0.2400475150034704,0.0002591194018981407,0.112174359352267,0.008440103128854536,0.0973919274667405,0.2456140350877193,0.05229323804062065,0.01803983481983101,1.5943462211196957,0.014999130449503746,0.002696830174728845,1.485709067850999e-05,0.007917312608980459,0.0973919274667405,172.42992693305206,0.2456140350877193,0.4756380694080629,0.1782982070191187,0.22019768469547732,0.08156228070217543,0.0973919274667405,4.919842549245537,0.2456140350877193,5.893147750637082
p4 FM1,0,21627,0.5,0.010141018746033063,0.007024732558575301,0.08842471168664427,32.854761904761936,0.2549019607843137,0.8794580930655492,0.10168590841552204,0.2505781341408517,0.0002256793728730544,0.039064930372304484,0.0065230344226110855,0.08842471168664427,0.2549019607843137,0.045608229160222516,0.017876432286189892,0.9577142636412832,0.016901221714812363,0.002292171553116477,7.287397761276207e-06,0.005372542803194825,0.08842471168664427,185.84484847060745,0.2549019607843137,0.4376784332409776,0.18963602328317936,0.28390349158583195,0.07590342772921285,0.08842471168664427,4.5333063966119225,0.2549019607843137,6.17541481432421
p4 FM1,0,21632,0.4,0.010627247611720476,0.008206460384443436,0.09580030509080446,33.76984126984129,0.26143790849673204,0.7954766979071215,0.11998438550436395,0.19861666109761952,0.00023521289137440264,0.03451272204254428,0.007662644228059519,0.09580030509080446,0.26143790849673204,0.043904572619008785,0.016231365290128575,1.5347053470698646,0.01312479667575722,0.002608786579168872,1.178056687065179e-06,0.007956414910545004,0.09580030509080446,185.06242998415138,0.26143790849673204,0.440306861946219,0.20000968327750013,0.22082599914051634,0.07937479981139364,0.09580030509080446,4.7472935033570876,0.26143790849673204,6.071988709732247
p4 FM1,0,21640,0.3333333333333333,0.011498049389308776,0.009176337710066334,0.1068944211458498,36.62738095238094,0.22380952380952385,0.7136275726062224,0.132255219603101,0.16030082375195706,0.0002534773493062908,0.05505055696803307,0.007761444670262099,0.1068944211458498,0.22380952380952385,0.048833868338149775,0.01597894811950288,5.378575554243038,0.013972462931423608,0.003048111835456117,1.0368980159276725e-06,0.017045446902656098,0.1068944211458498,182.218117302132,0.22380952380952385,0.4874387354280469,0.16928603589640456,0.17192702325931655,0.08589798895642467,0.1068944211458498,5.145501612171689,0.22380952380952385,5.20393811113723
p4 FM1,0,21653,0.4,0.010996862260023728,0.008017405961869072,0.09860449989953532,35.99523809523811,0.2315789473684211,0.7755775972444475,0.1006915325554296,0.17214996643803096,0.00023244337423141152,0.028533863298464614,0.00646516769466568,0.09860449989953532,0.2315789473684211,0.043920260072862885,0.015496353964019022,1.0827801846202163,0.01431092835737504,0.0024915949174143994,1.341531702707457e-07,0.005176893489889136,0.09860449989953532,197.9229168457877,0.2315789473684211,0.4470991472638779,0.16082320453999294,0.2049860128251622,0.08077696587793863,0.09860449989953532,5.137297192206611,0.2315789473684211,4.8342805995540346
p4 FM1,1,21734,0.3333333333333333,0.0081642442378377,0.006531089145466044,0.08669925116357187,42.40450937950949,0.22380952380952385,0.6683147056481014,0.15166124650017482,0.1905447255051838,0.00017753768179439486,0.06772815693911807,0.006147580053556497,0.08669925116357187,0.22380952380952385,0.04996799543526565,0.015130356132174344,1.8317329433957537,0.02367763843815396,0.002025707324914095,7.980161332327253e-05,0.006454179967679605,0.08669925116357187,206.40236242096023,0.22380952380952385,0.5057495432785086,0.1488965984482636,0.17950134539190654,0.06564400299438107,0.08669925116357187,5.582505570778687,0.22380952380952385,5.800320148257742
p4 FM1,1,21735,0.6666666666666666,0.006889025297370062,0.0040053643075182175,0.06644182481677033,39.16168831168844,0.2647058823529412,0.9182182375597732,0.09849876341410826,0.4049981018650109,0.00015572071860608022,0.08578612528239554,0.004106165903666204,0.06644182481677033,0.2647058823529412,0.04767682487410764,0.0223319462264976,0.7357548170882977,0.051891520259471184,0.0015231328777849872,7.986122088998993e-05,0.0029131972024712136,0.06644182481677033,208.40067322968795,0.2647058823529412,0.4916812347851883,0.22957428010281825,0.3387012986553484,0.051324661113796036,0.06644182481677033,5.728914574592661,0.2647058823529412,7.860553449483336
p4 FM1,1,21754,0.4,0.008077104562381861,0.005618496421596024,0.0805089188090111,43.08344155844159,0.2315789473684211,0.7373832484761571,0.13711328274259416,0.2312634057396457,0.00017739033642892243,0.017233090736900943,0.0055850440755195714,0.0805089188090111,0.2315789473684211,0.05048539723210538,0.016414099960008113,1.546081396807134,0.03022360251922736,0.0020048272760216407,1.5296351306276208e-05,0.0055326927969963895,0.0805089188090111,203.30907412615025,0.2315789473684211,0.5146196432299532,0.17724099258132353,0.2270437234632271,0.06419265314111824,0.0805089188090111,5.497506565769122,0.2315789473684211,6.321223290936596
p4 FM1,1,21756,0.4,0.007964436543251055,0.0056495714996596,0.07995910487059009,42.50198412698421,0.2315789473684211,0.7101864962199358,0.1730773720393429,0.281357624046141,0.0001840519533493488,0.08937697119709187,0.006555721989535296,0.07995910487059009,0.2315789473684211,0.05508136506549394,0.017585692978316823,1.7795807732058595,0.03297294041620698,0.0020437551826036665,0.00016914843188201565,0.0060723102799971175,0.07995910487059009,188.16463103212303,0.2315789473684211,0.5479912647803725,0.20045677601924786,0.2142034700963659,0.06314743754727059,0.07995910487059009,5.474679366178851,0.2315789473684211,6.5769204883621875
p4 FM1,1,21759,0.4,0.008025344637872151,0.005630992270035442,0.08058320067054951,43.196825396825425,0.2315789473684211,0.7014492602924851,0.1698827529850345,0.28286970749948764,0.00018487949517910124,0.1157815574219325,0.0063515579637084,0.08058320067054951,0.2315789473684211,0.05430759839070005,0.017191529034948284,1.8466209563536216,0.033949820191598416,0.002060540783672678,0.0007329591112699176,0.006019744418938018,0.08058320067054951,200.32371281795426,0.2315789473684211,0.56156321941339,0.19491155063733265,0.2162204156881313,0.06368248765212123,0.08058320067054951,5.5096322752048215,0.2315789473684211,6.447090959812362
p4 FM1,1,21766,0.4,0.008107957609146756,0.0056149073192870115,0.08047991022359703,44.28690476190479,0.2315789473684211,0.7507383145889783,0.11460993490600252,0.2034674683516768,0.00017113452861353617,0.02361812073618677,0.004856405703493068,0.08047991022359703,0.2315789473684211,0.05090228946545286,0.017292375363256462,1.3438962968542478,0.027938592036074263,0.00195986241342328,0.0004969967194478274,0.0044685737301717095,0.08047991022359703,211.49735441712318,0.2315789473684211,0.5143560121121932,0.1994305711251585,0.21901712473249,0.06494398566041804,0.08047991022359703,5.402275480094012,0.2315789473684211,6.3224725524207335
p4 FM1,1,21885,0.4,0.007810494259927473,0.005762156771679168,0.07990017039483031,41.89523809523823,0.2315789473684211,0.710052085851154,0.1375146660622078,0.2189324491496213,0.00016931839423550774,0.01601455942349695,0.0062187980758142926,0.07990017039483031,0.2315789473684211,0.04142131890294122,0.01313254282916142,1.6720973548806088,0.028527753591522605,0.0019478295130063849,2.306177079135449e-06,0.006345143488002285,0.07990017039483031,200.17504948471318,0.2315789473684211,0.41914561631567626,0.14425427812400524,0.2445431395056287,0.06384736592436481,0.07990017039483031,5.17401248914313,0.2315789473684211,6.536834686039331
p4 FM1,1,21895,0.5,0.00747944001620581,0.004861159883609082,0.07289515405941939,40.72539682539697,0.2549019607843137,0.8794580930655497,0.1221905563361896,0.29529892246862244,0.0001655179342792318,0.015066587366726388,0.005361012977118596,0.07289515405941939,0.2549019607843137,0.042441147583712,0.01711857799323176,1.1004810390771826,0.0386657668606754,0.0017518644114661165,1.2750285115945786e-06,0.0043282854142378535,0.07289515405941939,209.89785938201152,0.2549019607843137,0.4342663975582623,0.1735356084993495,0.2859925053630307,0.05988924115636441,0.07289515405941939,5.275359639855956,0.2549019607843137,7.859984896019565
p4 FM1,1,21896,0.4,0.007823867706950479,0.005707583060340999,0.07920089264046945,41.53023088023101,0.2456140350877193,0.8286419778593752,0.1482485223185639,0.2472686165068293,0.00017327898744002126,0.030146180567524005,0.006257463412191756,0.07920089264046945,0.2456140350877193,0.045492106035312584,0.01722506907833131,1.9438552953910533,0.03225549547208985,0.001965033693182486,6.969075678667952e-06,0.0070359434165799435,0.07920089264046945,209.8485876782558,0.2456140350877193,0.4433967321443746,0.17462896892098162,0.21513537218941253,0.06202214262722365,0.07920089264046945,5.450883724483378,0.2456140350877193,7.06372278662676
p4 FM1,1,21903,0.3333333333333333,0.008131274697022952,0.006570107412295688,0.08758642285020378,43.40256132756138,0.2121212121212121,0.659923212330472,0.159772989579352,0.1961871431200403,0.0001765640981205087,0.012024025159386038,0.006512295050955011,0.08758642285020378,0.2121212121212121,0.04958378304970438,0.013771829621610287,2.0579212183799647,0.02598796185104172,0.001996848560743484,7.388519930458144e-07,0.007685298648056686,0.08758642285020378,204.3371481653677,0.2121212121212121,0.5147048472769626,0.14118315860386002,0.19230935734176868,0.0656901726785934,0.08758642285020378,5.35084722364692,0.2121212121212121,5.723799566452023
p4 FM1,1,21915,0.3333333333333333,0.008382086593098125,0.006485442619019535,0.08768865586092857,43.46443001443007,0.2121212121212121,0.6572976172615779,0.13728045646511478,0.1738125440534922,0.00017816480345507645,0.01456846193080964,0.005754580844357056,0.08768865586092857,0.2121212121212121,0.049520893002439816,0.01411624365080061,1.7080753712671926,0.024083914841215654,0.0020272530019788803,3.3452008225605338e-06,0.0063071454942092865,0.08768865586092857,215.65618327715114,0.2121212121212121,0.5219728875844001,0.1503663301737998,0.2046340534166647,0.06759076950833119,0.08768865586092857,5.406381967151419,0.2121212121212121,5.995304064201227
p4 FM1,1,21916,0.4,0.007835889949940139,0.005701176162043032,0.07829168159690203,41.16269841269857,0.26143790849673204,0.8818657187023091,0.123239728976897,0.22299496647331624,0.00016819694272373955,0.02317337187979321,0.005213670442938601,0.07829168159690203,0.26143790849673204,0.04806168106384348,0.019544682322543482,1.5929559641583977,0.029646320239955126,0.001885702317842341,4.349047948524282e-06,0.005866939467202367,0.07829168159690203,220.73084016280387,0.26143790849673204,0.4673758861378705,0.18887909367381067,0.2299006674969083,0.06250018066220474,0.07829168159690203,5.415126110092367,0.26143790849673204,7.634246867979118
p4 FM1,1,21917,0.5,0.00732547345951196,0.004880934428526443,0.07097623948018486,39.286976911977035,0.2916666666666667,0.9729099134769374,0.12435490661116268,0.31028554504953465,0.00016505779918425334,0.03756429477330598,0.005169112236618634,0.07097623948018486,0.2916666666666667,0.0471569686003909,0.02263306064416587,1.0735311948546913,0.03637115808503607,0.0017183503732460022,1.243224725949791e-05,0.004171730111260806,0.07097623948018486,214.3828419969665,0.2916666666666667,0.4517844440415869,0.23092394875431715,0.2695189242882157,0.05710509427965965,0.07097623948018486,5.44126752698299,0.2916666666666667,8.307853377007348
p4 FM1,1,21919,0.5,0.007494624360935427,0.0047947893474090605,0.07449697790191767,41.093903318903436,0.2315789473684211,0.744414360830235,0.1563437955758863,0.3731141991468968,0.00017789056909031092,0.2392469556598936,0.005689637957584603,0.07449697790191767,0.2315789473684211,0.05765286781597545,0.019643033989972573,1.2871864090567418,0.044793397798503706,0.0018836237755215208,0.0014163334788317432,0.0043283616162883365,0.07449697790191767,184.3363000919629,0.2315789473684211,0.5334798340456153,0.19851794796635105,0.251737827942432,0.057522464721670434,0.07449697790191767,5.641567162980187,0.2315789473684211,5.5817021377201845
p4 FM1,1,21926,0.5,0.007416965594489419,0.004847040820062172,0.07251518900141367,40.744155844155976,0.26143790849673204,0.8744578125870991,0.1268434756079391,0.31741312812683875,0.00016817931707117687,0.0617277998265326,0.005097619123939387,0.07251518900141367,0.26143790849673204,0.04940138113195257,0.020740238854232214,1.1756066806737646,0.039444499555224125,0.0017743967275684613,4.550056585100255e-05,0.004385931695487304,0.07251518900141367,211.1750751742286,0.26143790849673204,0.49221078813015506,0.2279439049297803,0.2812724099017944,0.05800104395464002,0.07251518900141367,5.491064583965304,0.26143790849673204,7.626645660315279
p4 FM1,1,21927,0.2857142857142857,0.008587864136015581,0.007307017481348976,0.09446193028423856,44.43823953823957,0.20553359683794464,0.6815821073276366,0.16766175896518365,0.1702561269975897,0.00018698494473661732,0.14499737113947506,0.0063196888434054535,0.09446193028423856,0.20553359683794464,0.058082047950294674,0.01731970119346434,2.8402123485659008,0.02489093800900378,0.0021968671076576505,0.0004978703288541841,0.008965682516322638,0.09446193028423856,214.52394608619747,0.20553359683794464,0.5679809505450817,0.17170949353434933,0.16381156675830086,0.06903545948254328,0.09446193028423856,5.56662799719884,0.20553359683794464,5.672892766510937
