,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,65.56263633045158,72.48294179094525,74.70712773465064,49.497839465758844,66.59510273717716,65.64574239305686,70.40831196869517,68.73331698096871,57.79559822950674,0.8451072445710217
train tissue 1,51.334826835001486,60.51537822111389,54.401154401154415,39.08794788273616,52.478632478632484,53.1790907459065,58.89967637540453,47.0661672908864,53.57142857142857,0.7382969773451115
train tissue 2,51.15245232348443,59.15492957746482,60.32960565038259,33.972821742605916,52.91005291005292,51.74579191686532,53.16455696202532,56.22600109709273,45.846817691477895,0.7497462934085789
train tissue 3,52.08607205886603,54.275897773803464,60.7336185866194,41.248699816175225,52.65288482887684,52.02434768766569,53.697150307319866,56.545769629105415,45.830123126571785,0.721766589184685
train tissue 4,62.08294747517599,69.41919929177534,64.72543471691898,52.104208416833686,61.73118820177647,62.69779976069543,72.99609815999524,66.0406973485061,49.056603773584946,0.8071008390814894
train tissue 5,63.8371040723982,70.58823529411765,76.92307692307693,44.0,66.16161616161615,66.067806432918,62.06896551724138,71.42857142857143,64.70588235294117,0.87646484375
train tissue 6,61.05775400126165,70.90632140137087,68.96797153024912,43.29896907216494,63.43636869952658,64.6924364720674,65.1504548635409,60.07439553626782,68.85245901639344,0.8205613722432613
train tissue 7,56.03126615484934,55.68698817106464,57.53424657534245,54.872563718140945,55.95238095238096,57.024807627812926,59.88258317025442,62.13017751479295,49.06166219839141,0.7320982142857143
train tissue 8,55.99928465333125,56.289029069063545,59.3561886956276,52.3526361953026,55.91947412382029,56.18427035315182,57.730230200228505,60.62485134721892,50.197729512008024,0.7356497041420118
train tissue 9,55.37134963994695,60.49683013699217,62.527182189733445,43.09003659311522,56.11613335246568,55.67936012919751,54.8821102900792,61.74129562018269,50.41467447733067,0.7636939791760978
train tissue 10,62.47344273296568,64.99594945764827,70.87597739146044,51.54840134978833,63.258128567882856,63.033582591272555,61.43111894833846,66.0441666345128,61.62546219096641,0.7821037075298439
train tissue 11,62.475483669645335,66.1032144362285,70.28388158997538,51.03935498273212,63.043357794824296,62.501708041961194,64.04977392363146,66.37375471379534,57.08159548845681,0.8139038182104655
train tissue 12,60.471211116098054,69.19528446950281,72.08919758727839,40.129151291512954,62.15836526181354,60.591564592049565,62.442183163737276,68.92694861936387,50.40556199304754,0.8183665084002922
train tissue 13,64.09714125399194,71.75281327484261,70.35177889326641,50.18683159386678,64.78780098805773,64.3805887100949,64.72814865794902,72.39463286137635,56.0189846109593,0.8397640306122449
train tissue 14,55.130478234190605,63.61372440509132,67.06940151728014,34.70830878020037,57.308226578175656,55.63439833115505,57.640717061551975,61.54441149929097,47.718066432622216,0.7959104938271605
train tissue 15,65.92555523142926,69.75791278170328,74.96918931339174,53.04956359919276,66.85940534887197,66.48061234217192,65.36593010499914,70.1991159097133,63.876791011803334,0.8264261599722992
train tissue 16,67.04591881389372,67.90739900136178,65.28374406511416,67.9466133752052,66.93404634581105,68.40217451634429,69.19518963922293,58.70095547875584,77.31037843105409,0.7981651376146789
train tissue 17,66.02664576774029,64.43078149675712,71.20808030098604,62.44107550547769,66.01348965051288,66.32757123890215,68.91584285067658,70.55342335671526,59.5134475093146,0.8114431292274831
train tissue 18,60.16320246742174,62.935965811355565,64.27922374170967,53.27441784919996,60.251385287987404,60.11396267133784,62.042612620789185,63.574257351899156,54.72501804132517,0.7799074516767981
train mean,59.91183014906019,64.76362083485279,66.66400428443252,48.30786532789524,60.76673896159278,60.65303245024352,62.3521923571411,63.62752159047453,55.97938340311496,0.7924461312768022
train std,5.10016880436411,5.594944233769017,6.197649106098014,8.560615675746735,5.02674818230605,5.216066441735274,5.483363248852423,6.230219554214867,8.209972408783509,0.04197659969379264
test tissue 0,59.451676556004095,62.39616280282241,68.46257999907485,47.496286866115035,60.002912002912,59.44089438889165,63.57390750053131,63.15260187335808,51.596173792785535,0.780993756503642
test tissue 1,57.47798009147448,64.87655623549264,58.39272548537723,49.16465855355357,57.81262234750609,57.95524148505166,58.887186362765696,64.2872267839917,50.69131130839758,0.7541874151199638
test tissue 2,68.66903834014711,74.78505039071854,67.58144694137465,63.64061768834814,69.11305798915312,69.68927872311941,66.15766771932529,74.60768602787772,68.30248242215524,0.8314783520773849
test tissue 3,45.88237717041682,68.5714285714286,36.62420382165607,32.45149911816579,48.985507246376805,46.22708580972466,56.603773584905696,40.63604240282687,41.44144144144144,0.7584549661801353
test tissue 4,53.66684558324823,52.040917931799,59.047006208945376,49.91261260900033,53.58785586493057,54.576456667584665,59.159276620202974,59.101306348911095,45.46878703363993,0.7367631126965253
test tissue 5,53.73015760204879,57.5151828083893,60.80559131874188,42.86969867901518,54.265965872273014,53.8640007086328,58.95904221802144,55.3583389149363,47.274620992940676,0.7252203850708303
test tissue 6,52.313321151386795,55.92855746040023,61.54376028471932,39.46764570904086,52.17524077989195,52.96875717049363,52.02522435120059,67.33941880914497,39.54162835113533,0.7553399786400855
test tissue 7,62.4381957578478,64.95932110282907,70.31488841332933,52.04037775738498,62.935127674258105,62.79365853669143,59.86592880959447,69.23540036122824,59.2796464392516,0.7993995203165211
test mean,56.70369903157176,62.634147162984966,60.34652530915234,47.13042462257799,57.35978622216271,57.18942168627374,59.40400089581843,61.71475269028437,50.44951147271842,0.7677296858256359
test std,6.506204167568923,6.862693198509585,9.921450444101682,8.667824611183867,6.095308101010215,6.606647538695982,3.969038072982414,9.712465565370476,8.895841319575595,0.032464777265220776
