,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.97,50.09,3.04,0.78,33.66,41.65,33.53,39.49,51.92,0.5776,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5299
split 1,16.99,49.96,0.67,0.33,33.41,52.93,33.33,70.8,54.68,0.5755,17.58,49.49,3.24,0.0,32.89,18.09,33.23,21.04,0.0,0.5186
split 2,17.03,49.94,1.16,0.0,33.37,24.4,33.34,39.86,0.0,0.585,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5018
split 3,24.17,49.84,2.23,20.43,35.28,44.64,34.29,57.55,42.08,0.5645,23.72,45.42,1.54,24.21,32.25,36.1,32.32,44.35,31.63,0.5385
split 4,17.5,50.06,1.73,0.7,33.6,51.0,33.43,52.76,66.82,0.5778,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4983
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5755,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5071
mean,18.39,49.98,1.47,3.71,33.77,37.62,33.54,43.41,35.92,0.576,17.99,49.15,0.8,4.03,33.08,16.44,33.15,10.9,5.27,0.5157
std,2.62,0.08,1.0,7.48,0.68,15.04,0.34,22.17,26.4,0.0061,2.58,1.68,1.23,9.02,0.4,9.15,0.37,16.82,11.79,0.0147
test mean,16.938758064086908,49.90691888811036,0.9093553041503497,0.0,33.313635218397124,12.504398867617594,33.31909791074437,4.194098692108422,0.0,0.5697459913341862,16.95371507716409,49.47482360487489,1.3863216266173755,0.0,33.00595238095239,12.061250222715614,33.08457711442784,3.099173553719009,0.0,0.5269037092052716
test std,0.8706969100793698,0.3567037977749172,2.845377480451377,0.0,0.4060943094838845,4.9919081045623095,0.07757275254777717,14.981055039173956,0.0,0.05035620658347649,0.7594587084125902,1.3894861359423463,3.667862261180117,0.0,0.8661685839794757,2.5138318002213857,0.658147092304617,8.199642492968774,0.0,0.033244266893663756
