,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5913,0.0,50.0,0.0,0.4713
split 1,0.0,50.0,0.0,0.5742,0.0,50.0,0.0,0.5084
split 2,0.0,50.0,0.0,0.5956,0.0,50.0,0.0,0.4904
split 3,0.0,50.0,0.0,0.5796,0.0,50.0,0.0,0.48
split 4,0.0,50.0,0.0,0.5703,0.0,50.0,0.0,0.5023
split 5,0.0,50.0,0.0,0.5796,0.0,50.0,0.0,0.4882
mean,0.0,50.0,0.0,0.5818,0.0,50.0,0.0,0.4901
std,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0126
test mean,0.0,50.0,0.0,0.5671165917943398,0.0,50.000000000000014,0.0,0.4958373169439076
test std,0.0,1.5028750209624192e-14,0.0,0.05310067538673319,0.0,1.6280579355608324e-14,0.0,0.03475546817407869
