,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,43.40647042082944,51.82073861194011,51.0100467991928,27.388625851355435,46.17642726555935,50.00435689427777,49.117619668467135,41.615702981416604,59.27974803294954,0.6252202345994509
test tissue 1,40.52343877613219,42.27697625094907,42.96471105866816,36.32862901877934,40.885410885410884,41.59366555235821,40.018837059435796,39.089850431238354,45.67230916640047,0.5841195716835217
test tissue 2,47.833316352509314,52.31474308268158,45.816151516257264,45.369054458589076,48.08660077477281,48.32279667006802,47.60109816724786,46.18355710869958,51.18373473425664,0.6414617446535751
test tissue 3,38.37884441385721,44.43452265403573,39.736290080910955,30.965720506624944,39.10220498455793,39.26804587160185,40.428838885160154,37.0391061452514,40.336192584393984,0.5838749007281798
test tissue 4,35.99008624226544,41.9272999715813,42.61592220093247,23.427036554282548,38.20006359391822,41.51025078898629,37.41199577671933,36.24671020333054,50.872046386909,0.5527996380776029
test mean,41.22643124111872,46.55485611423756,44.428624331192324,32.69581327792626,42.49014150084385,44.13982315545843,42.91567791140606,40.03498537398729,49.46880618098193,0.597495217948466
test std,4.109154652524662,4.585109864103097,3.8128017307612616,7.627294062261631,3.933626870405286,4.219521457974011,4.588764906499436,3.592302985916711,6.308449313854647,0.03182404070192
