plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell
p4 FM1,0,21461,21465,0.14346647539976407,0.17474680296367098,0.0001983703977686696,0.051368578927634044,0.013729528414392168,0.009774883535733392,0.09640436416032866,0.07002739249823456,0.0546463405080262,0.051368578927634044,1401.388502249098,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.047518391748323535,0.01661900418926878,0.08727083425050479,0.1814161248883681,0.0001608634983066106,0.019372578427696536,0.003747996831876421,0.007115966366647347,0.07614679392227208,0.04288575993126965,0.02058546741325066,0.019372578427696536,1289.1954008532643,23.0,98.79382366935135,0.3484848484848485,3.8333333333333335,0.03721482474889168,0.01890691035555957
p4 FM1,0,21461,21473,0.11534175080395075,0.19103546564203605,0.00019468422922162658,0.04786901637295338,0.011989140376596298,0.008126788528063627,0.09087325593583133,0.06084901164428356,0.042171101937491816,0.04786901637295338,1415.4196745004338,39.0,185.58377709117718,0.2280701754385965,4.105263157894737,0.048515273693772364,0.012262623681425024,0.08727083425050479,0.1814161248883681,0.0001608634983066106,0.019372578427696536,0.003747996831876421,0.007115966366647347,0.07614679392227208,0.04288575993126965,0.02058546741325066,0.019372578427696536,1289.1954008532643,23.0,98.79382366935135,0.3484848484848485,3.8333333333333335,0.03721482474889168,0.01890691035555957
p4 FM1,0,21486,21395,0.13235159078317701,0.21280620037206457,0.00022032218690222746,0.07111611048618922,0.029603763934453686,0.008466285253966786,0.09207886151157763,0.08413750391125022,0.0659724091689397,0.07111611048618922,1479.1295116684164,37.0,173.89628977984694,0.2418300653594771,4.111111111111111,0.05215089125854301,0.01516573840094493,0.13914382009940562,0.2267798930373421,0.0002189543300858285,0.014498187726534183,0.030997096980135166,0.008745838204240162,0.09240489493751405,0.07270473732039195,0.05492236951900945,0.014498187726534183,1392.5487267291442,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,0.04900025764652135,0.017711957497136444
p4 FM1,0,21486,21477,0.11325793869249229,0.27859162085322503,0.00020440015945311026,0.005124359455068116,0.0216238939027156,0.007347015740321588,0.08576717195409157,0.051101614841168284,0.03174909039852366,0.005124359455068116,1353.7790891110553,36.0,175.51054175092386,0.2647058823529412,4.235294117647059,0.04634972647814465,0.017475910492749346,0.13914382009940562,0.2267798930373421,0.0002189543300858285,0.014498187726534183,0.030997096980135166,0.008745838204240162,0.09240489493751405,0.07270473732039195,0.05492236951900945,0.014498187726534183,1392.5487267291442,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,0.04900025764652135,0.017711957497136444
p4 FM1,0,21486,21595,0.17276643578525494,0.20708283482113576,0.00024965699389470683,0.08686414198225222,0.08100277570741055,0.009669681526052423,0.1050866772389629,0.10540666572288053,0.10930819259259446,0.08686414198225222,1526.9062250476202,47.0,238.41263849666774,0.22380952380952382,4.476190476190476,0.05564467461665781,0.01762965052681866,0.13914382009940562,0.2267798930373421,0.0002189543300858285,0.014498187726534183,0.030997096980135166,0.008745838204240162,0.09240489493751405,0.07270473732039195,0.05492236951900945,0.014498187726534183,1392.5487267291442,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,0.04900025764652135,0.017711957497136444
p4 FM1,0,21465,21470,0.11638584291999504,0.2866660797291779,0.00020433381178196439,0.022122234720659915,0.021765698854501,0.007309175704790371,0.08589191468961159,0.05179904651345842,0.03239554736962821,0.022122234720659915,1301.5958268738816,38.0,185.9315095170564,0.24836601307189543,4.222222222222222,0.05132234818155017,0.0173275807575394,0.14346647539976407,0.17474680296367098,0.0001983703977686696,0.051368578927634044,0.013729528414392168,0.009774883535733392,0.09640436416032866,0.07002739249823456,0.0546463405080262,0.051368578927634044,1401.388502249098,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.047518391748323535,0.01661900418926878
p4 FM1,0,21465,21473,0.11534175080395075,0.19103546564203605,0.00019468422922162658,0.04786901637295338,0.011989140376596298,0.008126788528063627,0.09087325593583133,0.06084901164428356,0.042171101937491816,0.04786901637295338,1415.4196745004338,39.0,185.58377709117718,0.2280701754385965,4.105263157894737,0.048515273693772364,0.012262623681425024,0.14346647539976407,0.17474680296367098,0.0001983703977686696,0.051368578927634044,0.013729528414392168,0.009774883535733392,0.09640436416032866,0.07002739249823456,0.0546463405080262,0.051368578927634044,1401.388502249098,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.047518391748323535,0.01661900418926878
p4 FM1,0,21465,21576,0.17188327176107132,0.15600808577665123,0.00023588582246661017,0.09911261092363453,0.042414185339832364,0.010157813803244722,0.11172788830450571,0.10274866359935304,0.09786164225211068,0.09911261092363453,1507.7614640381578,50.0,259.65460713283693,0.21645021645021648,4.545454545454546,0.05361742666909652,0.015415511437936187,0.14346647539976407,0.17474680296367098,0.0001983703977686696,0.051368578927634044,0.013729528414392168,0.009774883535733392,0.09640436416032866,0.07002739249823456,0.0546463405080262,0.051368578927634044,1401.388502249098,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.047518391748323535,0.01661900418926878
p4 FM1,0,21527,21403,0.11928658701869561,0.2004224749648359,0.00025193893881444047,0.07486564179477564,0.09623436464902087,0.006845555089099186,0.09946449092729084,0.08910930177843425,0.11072050740192042,0.07486564179477564,1810.6982406746474,47.0,239.98453767045584,0.22380952380952382,4.476190476190476,0.05100487166052308,0.0160850485264605,0.13567332977404828,0.23221192652114958,0.00025573533087906865,0.025871766029246342,0.12721229591053584,0.007337421281983106,0.09866940778997779,0.08428646102468439,0.08967506910480799,0.025871766029246342,1677.4005247146226,45.0,235.49171617892657,0.23684210526315788,4.5,0.05113194814148227,0.018256448791482846
p4 FM1,0,21527,21439,0.15083553295472085,0.18187617225699132,0.0002600969809935864,0.15073115860517433,0.10803759425358532,0.008133707266428432,0.10749725755112988,0.10329821875753599,0.12693483421486465,0.15073115860517433,1733.3843001627845,50.0,263.4296070128058,0.21645021645021648,4.545454545454546,0.05377472981898294,0.016434450062308627,0.13567332977404828,0.23221192652114958,0.00025573533087906865,0.025871766029246342,0.12721229591053584,0.007337421281983106,0.09866940778997779,0.08428646102468439,0.08967506910480799,0.025871766029246342,1677.4005247146226,45.0,235.49171617892657,0.23684210526315788,4.5,0.05113194814148227,0.018256448791482846
