,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.3493333333333336
train tissue 1,0.0,49.999999999999986,0.0,0.5514096185737973
train tissue 2,0.0,50.0,0.0,0.4408848207475208
train tissue 3,0.0,50.000000000000014,0.0,0.656842105263158
train tissue 4,0.0,50.000000000000014,0.0,0.4391233766233764
train tissue 5,0.0,50.00000000000002,0.0,0.48606811145510853
train tissue 6,0.0,50.0,0.0,0.679337231968811
train tissue 7,0.0,50.00000000000002,0.0,0.5598746081504704
train tissue 8,0.0,50.000000000000014,0.0,0.39576365663322177
train tissue 9,0.0,49.999999999999986,0.0,0.5864406779661017
train tissue 10,0.0,50.000000000000036,0.0,0.5688705234159781
train tissue 11,0.0,49.99999999999999,0.0,0.45953593661573283
train tissue 12,0.0,49.999999999999986,0.0,0.5839874411302979
train tissue 13,0.0,49.999999999999986,0.0,0.5786713286713285
train tissue 14,0.0,50.000000000000014,0.0,0.622762148337596
train tissue 15,0.0,50.000000000000036,0.0,0.537313432835821
train tissue 16,0.0,50.00000000000002,0.0,0.6679738562091505
train tissue 17,0.0,50.0,0.0,0.4479166666666666
train tissue 18,0.0,50.000000000000014,0.0,0.6314655172413789
train mean,0.0,50.0,0.0,0.5391354943073079
train std,0.0,1.8078648421039906e-14,0.0,0.09364514146521634
test tissue 0,0.0,50.000000000000036,0.0,0.46358974358974386
test tissue 1,0.0,50.0,0.0,0.5433238636363638
test tissue 2,0.0,50.0,0.0,0.42606516290726826
test tissue 3,0.0,50.0,0.0,0.6213017751479291
test tissue 4,0.0,50.00000000000002,0.0,0.48917748917748954
test tissue 5,0.0,49.99999999999999,0.0,0.5568181818181812
test tissue 6,0.0,49.999999999999986,0.0,0.520320197044335
test tissue 7,0.0,49.999999999999986,0.0,0.47169811320754707
test mean,0.0,50.00000000000001,0.0,0.5115368158161072
test std,0.0,1.6852000649168165e-14,0.0,0.05796302646771127
