,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6316,0.0,50.0,0.0,0.5318
split 1,0.0,50.0,0.0,0.616,0.0,50.0,0.0,0.5286
split 2,0.0,50.0,0.0,0.6375,0.0,50.0,0.0,0.533
split 3,0.0,50.0,0.0,0.6329,0.0,50.0,0.0,0.5389
split 4,0.0,50.0,0.0,0.6099,0.0,50.0,0.0,0.523
split 5,0.0,50.0,0.0,0.6079,0.0,50.0,0.0,0.608
mean,0.0,50.0,0.0,0.6226,0.0,50.0,0.0,0.5439
std,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0291
test mean,0.0,50.0,0.0,0.6011996742500784,0.0,49.99999999999999,0.0,0.5334366660537467
test std,0.0,1.6054591898650453e-14,0.0,0.0674805161340376,0.0,1.7222418539888655e-14,0.0,0.07988064699513893
