,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999964,0.0,0.4224250325945237
train tissue 1,0.0,49.999999999999986,0.0,0.5952380952380951
train tissue 2,0.0,50.0,0.0,0.4916666666666665
train tissue 3,0.0,49.999999999999986,0.0,0.3990909090909091
train tissue 4,0.0,50.0,0.0,0.5040584415584415
train tissue 5,0.0,49.999999999999986,0.0,0.31904761904761897
train tissue 6,0.0,50.000000000000014,0.0,0.6734892787524368
train tissue 7,0.0,50.00000000000002,0.0,0.4655172413793106
train tissue 8,0.0,49.999999999999986,0.0,0.4117647058823527
train tissue 9,0.0,50.000000000000014,0.0,0.5599513085818627
train tissue 10,0.0,49.999999999999964,0.0,0.513157894736842
train tissue 11,0.0,50.0,0.0,0.5039090262970858
train tissue 12,0.0,49.999999999999986,0.0,0.4400352733686065
train tissue 13,0.0,50.0,0.0,0.5439045183290709
train tissue 14,0.0,50.00000000000002,0.0,0.6363636363636364
train tissue 15,0.0,49.99999999999998,0.0,0.583333333333333
train tissue 16,0.0,50.0,0.0,0.5712418300653596
train tissue 17,0.0,49.99999999999997,0.0,0.3684615384615384
train tissue 18,0.0,49.999999999999986,0.0,0.5628415300546444
train mean,0.0,49.99999999999999,0.0,0.5034472568317018
train std,0.0,1.6782874073260303e-14,0.0,0.09122557878717569
test tissue 0,0.0,50.0,0.0,0.4891713747645954
test tissue 1,0.0,50.000000000000014,0.0,0.5334713595583163
test tissue 2,0.0,50.0,0.0,0.5287878787878791
test tissue 3,0.0,49.999999999999986,0.0,0.6074074074074073
test tissue 4,0.0,49.999999999999964,0.0,0.5782268578878743
test tissue 5,0.0,50.000000000000014,0.0,0.4701492537313432
test tissue 6,0.0,50.0,0.0,0.4240056818181819
test tissue 7,0.0,50.00000000000002,0.0,0.39015151515151514
test mean,0.0,50.0,0.0,0.5026714161383892
test std,0.0,1.703821625409574e-14,0.0,0.06928016204153827
