plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell
p4 FM1,0,21461,21465,7.0,0.3333333333333333,0.008713766303267359,0.04266582883632534,0.04402810496719528,0.010859385854956391,0.09640436416032866,0.07680671582359386,0.0546463405080262,0.04327463353105167,29.656216006216006,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,2.241830065359477,0.7496105467826772,5.0,0.4,0.007395421576000422,0.012440209381994959,0.021426014893396673,0.008637464933184357,0.07614679392227208,0.0478967992381936,0.02058546741325066,0.011736446476212078,25.3361666111666,23.0,98.79382366935135,0.3484848484848485,3.8333333333333335,1.878787878787879,0.9692806028898826
p4 FM1,0,21461,21473,6.0,0.4,0.0086921951539564,0.026761773485997734,0.04315356651294382,0.009291140498691073,0.09087325593583133,0.06823855762089796,0.042171101937491816,0.026378645983415848,29.224469974469976,39.0,185.58377709117718,0.2280701754385965,4.105263157894737,2.3333333333333335,0.5821543474566806,5.0,0.4,0.007395421576000422,0.012440209381994959,0.021426014893396673,0.008637464933184357,0.07614679392227208,0.0478967992381936,0.02058546741325066,0.011736446476212078,25.3361666111666,23.0,98.79382366935135,0.3484848484848485,3.8333333333333335,1.878787878787879,0.9692806028898826
p4 FM1,0,21486,21395,6.0,0.4,0.00965929359138793,0.04110543523806894,0.0655401391712443,0.008955118260428893,0.09207886151157763,0.08900670709737551,0.0659724091689397,0.0378778584932381,31.608080808080818,37.0,173.89628977984694,0.2418300653594771,4.111111111111111,2.2941176470588234,0.6709291795128539,6.0,0.4,0.00941271330119934,0.031686487138972,0.060694121429468825,0.008865183965424926,0.09240489493751405,0.07465299101369145,0.05492236951900945,0.02991302474271153,30.8612914862915,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,2.1911764705882355,0.7794058033263909
p4 FM1,0,21486,21477,5.0,0.5,0.008818077519389447,0.009852112991622052,0.049537802532123774,0.0075213218057618506,0.08576717195409157,0.053220072686701814,0.03174909039852366,0.009274851792614466,29.48114385614386,36.0,175.51054175092386,0.2647058823529412,4.235294117647059,2.176470588235294,0.7745273012287173,6.0,0.4,0.00941271330119934,0.031686487138972,0.060694121429468825,0.008865183965424926,0.09240489493751405,0.07465299101369145,0.05492236951900945,0.02991302474271153,30.8612914862915,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,2.1911764705882355,0.7794058033263909
p4 FM1,0,21486,21595,7.0,0.3333333333333333,0.01060701135708737,0.09651849591107774,0.1025473369404343,0.009617104480965493,0.1050866772389629,0.10630363807589106,0.10930819259259446,0.09755743272011907,34.67305194805198,47.0,238.41263849666774,0.22380952380952382,4.476190476190476,2.3904761904761904,0.7313628976054053,6.0,0.4,0.00941271330119934,0.031686487138972,0.060694121429468825,0.008865183965424926,0.09240489493751405,0.07465299101369145,0.05492236951900945,0.02991302474271153,30.8612914862915,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,2.1911764705882355,0.7794058033263909
p4 FM1,0,21465,21470,5.0,0.5,0.00873118729442048,0.012832082824529273,0.047508935316274675,0.007526741591395552,0.08589191468961159,0.05363961744256752,0.03239554736962821,0.01262178261667909,29.176515151515154,38.0,185.9315095170564,0.24836601307189543,4.222222222222222,2.235294117647059,0.7070028747407671,7.0,0.3333333333333333,0.008713766303267359,0.04266582883632534,0.04402810496719528,0.010859385854956391,0.09640436416032866,0.07680671582359386,0.0546463405080262,0.04327463353105167,29.656216006216006,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,2.241830065359477,0.7496105467826772
p4 FM1,0,21465,21473,6.0,0.4,0.0086921951539564,0.026761773485997734,0.04315356651294382,0.009291140498691073,0.09087325593583133,0.06823855762089796,0.042171101937491816,0.026378645983415848,29.224469974469976,39.0,185.58377709117718,0.2280701754385965,4.105263157894737,2.3333333333333335,0.5821543474566806,7.0,0.3333333333333333,0.008713766303267359,0.04266582883632534,0.04402810496719528,0.010859385854956391,0.09640436416032866,0.07680671582359386,0.0546463405080262,0.04327463353105167,29.656216006216006,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,2.241830065359477,0.7496105467826772
p4 FM1,0,21465,21576,8.0,0.2857142857142857,0.010144461625201962,0.08821444080961524,0.08342229010551566,0.011184482995728433,0.11172788830450571,0.10931549646638568,0.09786164225211068,0.09054359334640467,33.10656565656567,50.0,259.65460713283693,0.21645021645021648,4.545454545454546,2.398268398268398,0.6638432222512287,7.0,0.3333333333333333,0.008713766303267359,0.04266582883632534,0.04402810496719528,0.010859385854956391,0.09640436416032866,0.07680671582359386,0.0546463405080262,0.04327463353105167,29.656216006216006,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,2.241830065359477,0.7496105467826772
p4 FM1,0,21527,21403,6.0,0.4,0.011246578626470213,0.09089884095137689,0.1576852615713435,0.007929299095494308,0.09946449092729084,0.09846200282677701,0.11072050740192042,0.09218115313710784,36.795634920634875,47.0,239.98453767045584,0.22380952380952382,4.476190476190476,2.3857142857142857,0.7261835986218627,6.0,0.4,0.011064043629829592,0.03927054442773354,0.15589791587504886,0.007986785193170733,0.09866940778997779,0.08922935973978852,0.08967506910480799,0.038479348067602656,35.74325396825399,45.0,235.49171617892657,0.23684210526315788,4.5,2.289473684210526,0.7963680216386134
p4 FM1,0,21527,21439,7.0,0.3333333333333333,0.011360089487029813,0.11021345929996545,0.16315118368050768,0.009210873562831307,0.10749725755112988,0.11161358313721279,0.12693483421486465,0.11047675030204555,36.52222222222224,50.0,263.4296070128058,0.21645021645021648,4.545454545454546,2.398268398268398,0.7335349877355657,6.0,0.4,0.011064043629829592,0.03927054442773354,0.15589791587504886,0.007986785193170733,0.09866940778997779,0.08922935973978852,0.08967506910480799,0.038479348067602656,35.74325396825399,45.0,235.49171617892657,0.23684210526315788,4.5,2.289473684210526,0.7963680216386134
