,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5533,0.0,50.0,0.0,0.5084
split 1,0.0,50.0,0.0,0.5365,0.0,50.0,0.0,0.518
split 2,0.0,50.0,0.0,0.5574,0.0,50.0,0.0,0.5561
split 3,0.0,50.0,0.0,0.5579,0.0,50.0,0.0,0.5043
split 4,0.0,50.0,0.0,0.5425,0.0,50.0,0.0,0.5085
split 5,0.0,50.0,0.0,0.5288,0.0,50.0,0.0,0.5433
mean,0.0,50.0,0.0,0.5461,0.0,50.0,0.0,0.5231
std,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0196
test mean,0.0,50.00000000000001,0.0,0.5207167419169516,0.0,49.99999999999999,0.0,0.5206416333747113
test std,0.0,1.572008455159306e-14,0.0,0.05322976980569563,0.0,1.96205025865255e-14,0.0,0.08407991036149237
