,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6160862354892201
train tissue 1,0.0,49.999999999999986,0.0,0.6773399014778325
train tissue 2,0.0,50.00000000000002,0.0,0.5323636363636362
train tissue 3,0.0,50.0,0.0,0.5636363636363637
train tissue 4,0.0,50.000000000000036,0.0,0.5319293478260871
train tissue 5,0.0,49.999999999999986,0.0,0.6849816849816849
train tissue 6,0.0,50.000000000000014,0.0,0.5224171539961016
train tissue 7,0.0,50.000000000000036,0.0,0.5530503978779844
train tissue 8,0.0,50.000000000000014,0.0,0.4810457516339871
train tissue 9,0.0,50.0,0.0,0.6544117647058824
train tissue 10,0.0,50.000000000000014,0.0,0.6836734693877551
train tissue 11,0.0,50.000000000000014,0.0,0.6892059553349876
train tissue 12,0.0,50.0,0.0,0.6020583190394513
train tissue 13,0.0,50.000000000000014,0.0,0.5649038461538463
train tissue 14,0.0,50.00000000000002,0.0,0.5984654731457801
train tissue 15,0.0,50.000000000000014,0.0,0.39038461538461566
train tissue 16,0.0,50.00000000000002,0.0,0.5773049645390074
train tissue 17,0.0,50.00000000000002,0.0,0.5033333333333335
train tissue 18,0.0,49.999999999999986,0.0,0.6424668227946916
train mean,0.0,50.00000000000001,0.0,0.5825820545843288
train std,0.0,1.572008455159306e-14,0.0,0.07792079561046855
test tissue 0,0.0,50.000000000000014,0.0,0.4450337512054004
test tissue 1,0.0,50.00000000000002,0.0,0.5329861111111114
test tissue 2,0.0,49.999999999999986,0.0,0.5111111111111111
test tissue 3,0.0,50.0,0.0,0.5502958579881657
test tissue 4,0.0,49.999999999999964,0.0,0.3507170795306384
test tissue 5,0.0,50.0,0.0,0.49152542372881325
test tissue 6,0.0,49.999999999999964,0.0,0.4280303030303026
test tissue 7,0.0,49.999999999999986,0.0,0.44499178981937587
test mean,0.0,49.99999999999999,0.0,0.46933642844061485
test std,0.0,1.96205025865255e-14,0.0,0.061036069708285005
