,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5302,0.0,50.0,0.0,0.4877
split 1,0.0,50.0,0.0,0.538,0.0,50.0,0.0,0.5245
split 2,0.0,50.0,0.0,0.5499,0.0,50.0,0.0,0.4906
split 3,0.0,50.0,0.0,0.5124,0.0,50.0,0.0,0.5206
split 4,0.0,50.0,0.0,0.539,0.0,50.0,0.0,0.4978
split 5,0.0,50.0,0.0,0.5352,0.0,50.0,0.0,0.4447
mean,0.0,50.0,0.0,0.5341,0.0,50.0,0.0,0.4943
std,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0263
test mean,0.0,50.0,0.0,0.5405966445815167,0.0,50.00000000000001,0.0,0.4530391718014165
test std,0.0,1.572008455159306e-14,0.0,0.06399986474610096,0.0,1.5280799322856756e-14,0.0,0.0820048814285197
