weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
0.3648261979092045,-0.47700692115443555,-0.8544200742294906,0.34827307510743005,-0.9461855679020605,-0.7509548964912098,-0.6479088805524694,0.10498304426212546,0.21206692695180235,0.2345385125307785,0.8287204391874258,1.2406826085335276,1.0303715445046173,-1.4087306281775873,-0.21775454820773343,1.5544125585146849,-1.1987773215772684,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.0036829918240402332,-0.13742728862883338,0.08242231952893042,0.41119214239467766,-0.18047107112099417,0.22497968353288256,0.34243015693203815,0.35727210885356325,0.4297525890828277,0.2583670589680644,-0.5314048367314061,1.138713253867351,1.002517286639956,-1.4671574660370523,-0.6505557392046651,1.4854089325474022,-1.7175121087864769
-0.8901759228984606,0.7883705729169065,-0.9079326158040749,-0.7613957436688148,-0.8042595206350435,-1.0612196237136733,-1.2412818568251094,-1.0648479881563258,-0.8540814063770646,-0.6871304159790563,0.9092615050754165,-1.0697224065702462,-1.056351988838373,1.1244014391482775,-0.3471561133625772,-1.0567556052539213,0.924177476099392,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.8131227504853367,0.8458848464879682,-0.17266497137170764,-0.3330778339278104,0.03165040913569435,-0.307997051757537,-0.5515745610643034,-0.5718618101776742,-0.39413085866696623,-0.3602997693884168,-0.2213722699676064,-0.6330346707354682,-0.590709939011157,0.6359622612496175,-0.7405624629674712,-0.6993160121481149,0.1555046606840207
0.3648261979092045,-0.47700692115443555,-0.8179671887355111,0.7063544421458819,-0.6580183918636378,-0.7663301465737298,-0.6870978239592476,0.0769503631317074,0.349562270825464,0.7459687246115492,1.0642609191670085,0.8206089694237505,0.6792084835834568,-0.9650874885012962,-0.008247252242740151,1.1321785943133973,-0.47523050665822797,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.0036829918240402332,-0.13742728862883338,0.25618845981232913,0.6513621877791577,0.2502211740287485,0.19856788137085485,0.28338618004075894,0.33500725678701115,0.5360043501360745,0.6016626800380511,0.37527821718302573,0.8165772675759294,0.7344019659648355,-1.0988250561467259,-0.5048305673982114,1.1321321551693935,-1.0791493328463284
-0.8901759228984606,0.7883705729169065,-0.9067887477717814,-1.0324540332236662,-0.7724784063624319,-1.0578198927329343,-1.2905406415491094,-1.18925684416275,-1.03124133637351,-1.0660252310264147,0.7571354521158656,-1.4897960456800234,-1.445223633825061,1.8972639222947567,-0.0802653852307086,-1.6213900436564304,1.9476661852820996,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.8131227504853367,0.8458848464879682,-0.16721230198019724,-0.5148803170970545,0.07915019605662611,-0.3021569501926538,-0.6257902528921494,-0.6706730784208083,-0.5310340731313656,-0.6146314998559516,-0.8069621197007419,-0.9551706570268899,-0.8876160131397063,1.2776273192033527,-0.5549235952066813,-1.1717371144457644,1.0584968100038659
0.3648261979092045,-0.47700692115443555,-0.8699162469030384,0.42209576418808853,-0.9611835501901007,-0.7455648037183193,-0.6930821550232413,-0.03350813327102296,0.05392458250131601,0.5117221700104083,0.9013634457586504,0.8206089694237505,0.6374242543910236,-0.9650874885012962,-0.008247252242740151,1.1764126286582939,-0.7088217964908448,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.0036829918240402332,-0.13742728862883338,0.008554089945507824,0.46070602448673914,-0.2028869296970966,0.23423885416025456,0.27436989446794796,0.247276009445425,0.30754552285378695,0.4444255545304888,-0.2517748425612643,0.8165772675759294,0.7024994304882844,-1.0988250561467259,-0.5048305673982114,1.169142103275661,-1.285239638460726
0.3648261979092045,-0.47700692115443555,-0.8198680132960142,0.09467789621872194,-0.7380994083383355,-0.7640965594341582,-0.7411299368353621,-0.06873616643652512,0.015514409481142261,0.12743459390826145,0.9840565218335885,0.4005353303139735,0.29127166058286746,-0.47115281882121696,0.2222107733187417,0.5990420751038578,-0.465547836111809,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.0036829918240402332,-0.13742728862883338,0.24712747759491036,0.2411024051745728,0.13053275825039376,0.20240476606056024,0.20197875879621308,0.21929627595591625,0.2778634375498414,0.1864739533321005,0.06654161310573173,0.4944412812845077,0.4382096346084314,-0.6887383649732868,-0.34453287841111985,0.6860648858885913,-1.07060661477878
0.3648261979092045,-0.47700692115443555,-0.7944785169421494,0.24499568105914782,-0.4529037340789741,-0.7667622512193919,-0.7986039051402578,-0.21082928711978974,-0.05145346666914462,0.31792837156267195,1.1061151156892628,-0.019538308795803618,-0.058118523913456226,0.0820540112204691,0.47692753841302354,0.08841059091188354,-0.2348898236608859,0.3453658083733764,-0.4380977166172282,-0.8356902133985523,-0.19169752675220578,-0.6968973133073563,-0.7929114451312304,-0.8155544039925929,-0.2972573681928591,-0.2573735747476819,-0.10946150716735714,0.935166351625929,-0.207025505747106,-0.23024441758272196,0.3422946706813836,0.5530232497972458,-0.22980779378213081,0.9155460517152874,-0.0036829918240402332,-0.13742728862883338,0.36815588797628085,0.34192258888254773,0.55678382175591,0.1978256064580402,0.11538566999511435,0.10643934668222348,0.22611292313604592,0.31434219061079827,0.5363906116437189,0.17230529499308603,0.1714479168148796,-0.2294412708590356,-0.16736174847801763,0.258827239328517,-0.8671042482629603
-0.8901759228984606,0.7883705729169065,-0.9016572614031865,-0.9008719526599649,-0.8397672625202526,-1.0650251971845048,-1.2421099707829908,-1.0294288552362707,-0.811944102007308,-0.9078171989928077,0.8367753664467494,-1.0697224065702462,-1.1008930652483442,1.1244014391482775,-0.3471561133625772,-0.9201504991888033,1.3878942811499162,0.3453658083733764,-0.4380977166172282,-0.7624584034204167,0.44122778107521243,-0.18284351384026468,-0.8144755712581657,-0.7871496877990254,-0.06615438997841351,0.34089043114132445,0.42060996938815476,1.2309519066564991,0.14905836413791676,0.05109477309181933,-0.1483031016201411,0.3310001150238901,0.38042837958293046,0.37515293677044725,-0.8131227504853367,0.8458848464879682,-0.5068842193349374,-1.0130082589103222,-0.9314284175268536,-0.27333272466741615,-0.5987474349733157,-0.756666077024963,-0.9795927769177475,-0.9972114459240954,-1.677465662150464,-0.9551706570268899,-0.8884333114340176,1.0624524200699932,-0.5401903517336069,-1.0758893695823193,0.9541090592365139
0.3648261979092045,-0.47700692115443555,-0.747825048302927,0.19021539249921562,-0.05883210962187427,-0.7805470790483068,-0.7447794472487842,0.054998457436367054,0.3255601992584237,0.12938483597129682,1.2471926013106838,0.4005353303139735,0.2912716605828922,-0.47115281882121696,0.2222107733187417,0.5990420751038578,-0.46554783611180145,0.3453658083733764,-0.4380977166172282,-0.7624584034204167,0.44122778107521243,-0.18284351384026468,-0.8144755712581657,-0.7871496877990254,-0.06615438997841351,0.34089043114132445,0.42060996938815476,1.2309519066564991,0.14905836413791676,0.05109477309181933,-0.1483031016201411,0.3310001150238901,0.38042837958293046,0.37515293677044725,-0.0036829918240402332,-0.13742728862883338,0.22641383264232012,-0.28120112978602885,0.23575071419116655,0.21534744217952245,0.15055503113508664,0.10463625724892267,-0.10056784552675224,-0.3009934510594852,-0.09761683141952814,0.17230529499308603,0.17449366875491323,-0.262248206152911,-0.14416076717725557,0.19519610047914898,-0.6811250826648132
0.3648261979092045,-0.47700692115443555,-0.7359346185487197,-0.1265766928133915,0.08133081815729518,-0.7781468101756095,-0.7798557196179002,-0.03006602836270073,0.16816047560228292,-0.10297507597247044,1.2663066447516775,-0.019538308795803618,-0.05808160344902893,0.0820540112204691,0.47692753841302354,0.08841059091188354,-0.1692584290140561,0.3453658083733764,-0.4380977166172282,-0.7624584034204167,0.44122778107521243,-0.18284351384026468,-0.8144755712581657,-0.7871496877990254,-0.06615438997841351,0.34089043114132445,0.42060996938815476,1.2309519066564991,0.14905836413791676,0.05109477309181933,-0.1483031016201411,0.3310001150238901,0.38042837958293046,0.37515293677044725,-0.0036829918240402332,-0.13742728862883338,0.2830939570467577,-0.4936778920823556,0.4452370508443136,0.21947065489223308,0.0977074053724565,0.03707410778408145,-0.22220103947058698,-0.4569641747247214,-0.024039757613631578,-0.14983069129833565,-0.09223986001976284,0.1970488879613401,0.033010362755846755,-0.2320415460809254,-0.4197181847327973
