,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5469845722300142
train tissue 1,0.0,49.999999999999986,0.0,0.4439890710382509
train tissue 2,0.0,50.0,0.0,0.44067796610169463
train tissue 3,0.0,50.0,0.0,0.46031746031746024
train tissue 4,0.0,49.999999999999986,0.0,0.549509366636931
train tissue 5,0.0,49.99999999999999,0.0,0.3571428571428571
train tissue 6,0.0,49.999999999999986,0.0,0.46886446886446903
train tissue 7,0.0,49.999999999999986,0.0,0.4096749811035522
train tissue 8,0.0,50.00000000000002,0.0,0.6141843971631208
train tissue 9,0.0,50.0,0.0,0.44062500000000004
train tissue 10,0.0,49.999999999999986,0.0,0.661807580174927
train tissue 11,0.0,50.000000000000014,0.0,0.4925558312655087
train tissue 12,0.0,50.0,0.0,0.5547839506172841
train tissue 13,0.0,49.999999999999986,0.0,0.44384546271338704
train tissue 14,0.0,50.00000000000002,0.0,0.5598669623059869
train tissue 15,0.0,49.99999999999999,0.0,0.5059635907093534
train tissue 16,0.0,50.00000000000002,0.0,0.4483695652173914
train tissue 17,0.0,50.00000000000002,0.0,0.4386666666666668
train tissue 18,0.0,50.0,0.0,0.5838077166350413
train mean,0.0,50.0,0.0,0.4958756561528365
train std,0.0,1.363836858469928e-14,0.0,0.07543863957367651
test tissue 0,0.0,50.000000000000014,0.0,0.5886287625418062
test tissue 1,0.0,49.999999999999986,0.0,0.562820512820513
test tissue 2,0.0,49.999999999999986,0.0,0.5365079365079364
test tissue 3,0.0,50.00000000000002,0.0,0.56951871657754
test tissue 4,0.0,50.000000000000014,0.0,0.5218181818181821
test tissue 5,0.0,49.999999999999986,0.0,0.37455197132616513
test tissue 6,0.0,50.0,0.0,0.5211538461538464
test tissue 7,0.0,50.00000000000004,0.0,0.4032634032634034
test mean,0.0,50.000000000000014,0.0,0.509782916376174
test std,0.0,2.086746797486457e-14,0.0,0.07350187706113047
