,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5260756192959578
train tissue 1,0.0,49.999999999999964,0.0,0.5006518904823984
train tissue 2,0.0,50.000000000000014,0.0,0.5774545454545453
train tissue 3,0.0,50.0,0.0,0.4854932301740812
train tissue 4,0.0,49.999999999999986,0.0,0.46875
train tissue 5,0.0,49.999999999999986,0.0,0.5954545454545458
train tissue 6,0.0,50.0,0.0,0.5433962264150943
train tissue 7,0.0,49.999999999999986,0.0,0.5815464587394411
train tissue 8,0.0,50.0,0.0,0.49386845039018945
train tissue 9,0.0,49.999999999999986,0.0,0.548408057179987
train tissue 10,0.0,50.000000000000014,0.0,0.4867768595041325
train tissue 11,0.0,50.0,0.0,0.5258044930176077
train tissue 12,0.0,49.999999999999986,0.0,0.6588345864661652
train tissue 13,0.0,50.00000000000002,0.0,0.5566922421142372
train tissue 14,0.0,50.000000000000014,0.0,0.35813953488372097
train tissue 15,0.0,50.000000000000014,0.0,0.537634408602151
train tissue 16,0.0,49.999999999999986,0.0,0.6071428571428569
train tissue 17,0.0,50.000000000000014,0.0,0.5799180327868849
train tissue 18,0.0,50.0,0.0,0.44436256448047157
train mean,0.0,50.0,0.0,0.5303370843465509
train std,0.0,1.58043751534181e-14,0.0,0.06577138021484913
test tissue 0,0.0,50.0,0.0,0.35085714285714326
test tissue 1,0.0,50.000000000000014,0.0,0.45180327868852466
test tissue 2,0.0,50.000000000000014,0.0,0.4786967418546367
test tissue 3,0.0,49.99999999999997,0.0,0.702020202020202
test tissue 4,0.0,49.999999999999986,0.0,0.6403940886699506
test tissue 5,0.0,49.99999999999999,0.0,0.6146245059288536
test tissue 6,0.0,50.00000000000002,0.0,0.38373655913978527
test tissue 7,0.0,49.999999999999986,0.0,0.6364296081277212
test mean,0.0,50.0,0.0,0.5323202659108521
test std,0.0,1.6280579355608324e-14,0.0,0.12372106381537071
