,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.45853269537480024
train tissue 1,0.0,49.99999999999997,0.0,0.5281923714759533
train tissue 2,0.0,49.999999999999986,0.0,0.3905415713196031
train tissue 3,0.0,50.0,0.0,0.5823412698412698
train tissue 4,0.0,50.0,0.0,0.5648148148148148
train tissue 5,0.0,50.0,0.0,0.5245614035087718
train tissue 6,0.0,50.0,0.0,0.5891265597147952
train tissue 7,0.0,50.000000000000014,0.0,0.4476470588235298
train tissue 8,0.0,50.000000000000014,0.0,0.4183006535947714
train tissue 9,0.0,50.000000000000014,0.0,0.5007331378299124
train tissue 10,0.0,50.0,0.0,0.45702479338843005
train tissue 11,0.0,50.0,0.0,0.533090467516697
train tissue 12,0.0,49.999999999999986,0.0,0.5742481203007516
train tissue 13,0.0,50.00000000000002,0.0,0.6260775862068967
train tissue 14,0.0,50.0,0.0,0.4736111111111111
train tissue 15,0.0,49.99999999999999,0.0,0.4048964218455743
train tissue 16,0.0,50.000000000000014,0.0,0.5258152173913044
train tissue 17,0.0,50.00000000000002,0.0,0.335497835497836
train tissue 18,0.0,49.999999999999986,0.0,0.5386363636363631
train mean,0.0,50.0,0.0,0.49861523437858885
train std,0.0,1.334291761984158e-14,0.0,0.07494365316423093
test tissue 0,0.0,50.000000000000036,0.0,0.5709838107098387
test tissue 1,0.0,50.0,0.0,0.454341736694678
test tissue 2,0.0,49.999999999999986,0.0,0.4875886524822693
test tissue 3,0.0,50.000000000000014,0.0,0.4266304347826088
test tissue 4,0.0,50.000000000000014,0.0,0.3679808841099167
test tissue 5,0.0,50.0,0.0,0.45054945054945106
test tissue 6,0.0,49.99999999999999,0.0,0.5677530017152657
test tissue 7,0.0,49.999999999999986,0.0,0.4075862068965518
test mean,0.0,50.0,0.0,0.46667677224257254
test std,0.0,1.6280579355608324e-14,0.0,0.06780689047905852
