,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.51,49.99,0.0,2.54,33.5,24.77,33.42,0.0,40.9,0.5736,16.7,50.09,0.0,0.0,33.33,11.14,33.41,0.0,0.0,0.5552
split 1,17.55,50.08,0.73,1.85,33.63,49.55,33.45,55.6,59.59,0.5808,17.33,48.62,0.0,3.36,32.35,18.25,32.64,0.0,22.12,0.5002
split 2,17.36,49.86,0.0,2.2,33.44,28.58,33.3,0.0,52.43,0.5762,16.97,49.73,0.0,1.19,32.99,15.75,33.28,0.0,13.96,0.5476
split 3,17.13,50.0,0.0,1.4,33.47,30.52,33.37,0.0,58.19,0.5841,17.12,49.83,0.0,1.52,33.35,28.43,33.26,0.0,52.03,0.5095
split 4,20.36,49.83,0.0,11.25,34.12,25.45,33.66,0.0,42.67,0.5672,21.69,49.1,0.0,15.98,33.4,21.34,33.85,0.0,30.16,0.6038
split 5,17.13,50.08,0.0,1.32,33.51,29.85,33.42,0.0,56.13,0.5789,17.0,48.98,0.0,2.02,32.67,19.52,32.77,0.0,25.78,0.5337
mean,17.84,49.97,0.12,3.43,33.61,31.45,33.44,9.27,51.65,0.5768,17.8,49.39,0.0,4.01,33.02,19.07,33.2,0.0,24.01,0.5417
std,1.14,0.1,0.27,3.52,0.23,8.36,0.11,20.72,7.33,0.0054,1.75,0.52,0.0,5.45,0.39,5.29,0.4,0.0,15.85,0.0339
test mean,16.966330821373518,49.66413890762863,0.0,1.2348535564919205,33.17632752939772,14.587767946439499,33.16251025669033,0.0,10.600793582628162,0.5838147675795308,17.301286016681914,48.49796848071801,0.0,3.405889569327739,32.502155172413794,13.788934555781541,32.57956587428981,0.0,8.787237793054821,0.5025868322492492
test std,0.8634919966912796,0.9834091877937942,0.0,2.6051917168910643,0.8354589744230883,8.21535534199431,0.5803769214267941,0.0,24.6123605626646,0.0656455712528917,1.3976344025462004,3.1562390786897843,0.0,6.929690958648224,1.6445192604723362,4.91857647360571,1.644074804775765,0.0,15.427269162566683,0.0449863765125865
