,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,44.53511712749442,39.35371697553114,36.14765887178394,58.103975535168196,45.51429413498378,45.158273965508506,37.812729198924295,45.464290499799006,52.19780219780221,0.6217201166180758
test tissue 1,49.791713866897,48.51959341922264,49.59510171834876,51.2604464631196,49.887163148811894,50.485796448657986,55.31706620713559,49.1967084639498,46.94361467488857,0.6901527557786786
test tissue 2,41.025261129686385,29.9624127438697,42.528056704075595,50.585313941113874,42.774790919952196,43.27872983701733,44.83128012854847,43.13761637017236,41.86729301233119,0.597650449820945
test tissue 3,50.77580995527194,53.394169442757814,48.55223815404416,50.38102226901384,50.9239646469134,51.69178247345911,50.268507261590464,57.42186857938537,47.38497157940148,0.7151416494016044
test tissue 4,35.876653056244514,31.665997591328786,27.507904570278818,48.45605700712593,36.05630339910259,36.595476185934125,28.043230944254837,33.10559543371098,48.637602179836556,0.5162217881944444
test tissue 5,56.92094326270339,52.699356116889554,62.836964947033,55.2265087241876,57.064327485380105,57.67295594137943,60.52332195676906,61.71544577905601,50.780100088313205,0.7488840159761924
test tissue 6,50.37551154985567,38.228452591850875,54.0221269451024,58.87595511261375,51.838901838901855,52.59121345081659,50.4615885151897,58.747962178024125,48.564089659235954,0.7051490279706407
test tissue 7,51.57972512107841,53.76040354804105,54.09330945910325,46.885462356090926,51.49057577346975,53.46152197346078,48.33965332099889,66.53933375694822,45.50557884243524,0.7136598964555955
test mean,47.61009188365397,43.448012803686446,46.91042017122123,52.47184267605421,48.19379016843944,48.866968784529234,46.94967219167641,51.91610263263074,47.73513152928055,0.6635724625270221
test std,6.278612359484179,9.228109749312205,10.471556316669423,4.13905095892395,6.09330850569619,6.311674351179629,9.519469217135969,10.40896107152281,2.975744294357603,0.07305038317093607
