,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5506,0.0,50.0,0.0,0.5099
split 1,0.0,50.0,0.0,0.5434,0.0,50.0,0.0,0.5052
split 2,4.26,50.85,81.73,0.5655,0.0,50.0,0.0,0.4762
split 3,4.12,50.93,89.55,0.5594,0.0,49.54,0.0,0.5362
split 4,3.75,50.74,81.71,0.5368,0.0,50.0,0.0,0.4031
split 5,3.22,50.66,83.29,0.5276,3.89,50.57,70.06,0.5188
mean,2.56,50.53,56.05,0.5472,0.65,50.02,11.68,0.4916
std,1.84,0.38,39.72,0.0129,1.45,0.3,26.11,0.0434
