,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5381,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5497
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5444,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5238
split 2,23.16,49.88,0.0,19.6,34.9,24.88,34.24,0.0,40.41,0.5431,20.96,49.91,0.0,12.96,34.55,28.5,33.69,0.0,51.82,0.5493
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5501,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5013
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5481,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5034
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5475,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5118
mean,17.75,49.98,0.0,3.27,33.59,13.41,33.48,0.0,6.73,0.5452,17.38,49.99,0.0,2.16,33.54,14.01,33.39,0.0,8.64,0.5232
std,2.42,0.05,0.0,7.3,0.58,5.13,0.34,0.0,15.06,0.0039,1.6,0.03,0.0,4.83,0.46,6.48,0.13,0.0,19.31,0.0199
test mean,16.66666666666667,50.00000000000002,0.0,0.0,33.33333333333333,11.111111111111118,33.33333333333335,0.0,0.0,0.539327868706803,16.66666666666668,50.00000000000002,0.0,0.0,33.333333333333336,11.111111111111118,33.33333333333336,0.0,0.0,0.5365317948417452
test std,1.3318000851843071e-14,4.0687164672704823e-14,0.0,0.0,5.406419562722548e-15,1.23541015724641e-14,3.586213029757601e-14,0.0,0.0,0.04584857170562606,1.6852000649168165e-14,4.935587579328812e-14,0.0,0.0,6.646518689688359e-15,1.470196884878203e-14,4.4016387666672566e-14,0.0,0.0,0.031125109289987716
