,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.491,0.0,50.0,0.0,0.5033
split 1,0.0,50.0,0.0,0.501,0.0,50.0,0.0,0.5755
split 2,0.0,50.0,0.0,0.491,0.0,50.0,0.0,0.4914
split 3,0.0,50.0,0.0,0.5068,0.0,50.0,0.0,0.5124
split 4,0.0,50.0,0.0,0.5139,0.0,50.0,0.0,0.4584
split 5,0.0,50.0,0.0,0.5105,0.0,50.0,0.0,0.4964
mean,0.0,50.0,0.0,0.5024,0.0,50.0,0.0,0.5063
std,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0352
test mean,0.0,50.0,0.0,0.5108824628660981,0.0,50.000000000000014,0.0,0.46731004128455506
test std,0.0,1.5028750209624192e-14,0.0,0.07960510029196838,0.0,1.6280579355608324e-14,0.0,0.082129244098933
