Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
39,0.95,25.7087,11.9512,-22.6559,10.713
60,0.1,37.7923,14.7936,-30.9941,6.94623
107,0.95,22.3672,20.8593,-25.6639,7.24139
196,0.95,34.3568,11.745,-27.3786,9.14778
363,0.1,25.8104,20.6763,-16.3433,10.0645


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
