Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
34,0.1,29.6676,24.3274,0.25273,10.443
74,0.1,25.3016,18.6099,-0.359899,12.1238
220,0.1,23.0811,26.5863,-9.65765,9.00002
338,0.1,27.1481,17.4306,-9.07957,12.1864
366,0.1,24.6806,22.4441,-9.37271,10.709


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
