Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
71,0.95,25.4188,-19.6835,-5.76935,11.583
105,0.95,23.9323,-9.45116,-3.40841,13.4525
362,0.95,26.9419,-14.2826,-3.82644,12.8766
377,0.95,26.9292,-11.847,-12.3066,13.4419


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
