Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
469,0.1,26.6777,-27.311,1.30435,9.00712
581,0.95,36.4692,-24.6017,-7.3587,10.8093
600,0.1,32.0958,-21.9145,4.8724,11.11
617,0.1,41.0227,-18.1628,-4.32428,13.34


Area HeatMap results for mesh 1
Signal range: 14.7418-58.0935 micro m^2
