Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
470,0.95,28.2926,-25.6488,6.8994,8.84568
584,0.1,28.5689,-24.8046,13.1496,7.51784


Area HeatMap results for mesh 1
Signal range: 14.7418-58.0935 micro m^2
