,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,43.5,51.51,38.08,40.9,44.72,45.94,41.88,48.22,47.71,0.6431,26.08,31.65,11.9,34.7,28.03,26.05,29.54,18.69,29.93,0.4717
split 1,42.04,49.75,34.85,41.5,43.39,45.03,40.13,48.58,46.37,0.6285,31.73,41.17,30.44,23.57,32.8,32.08,34.99,33.36,27.9,0.5338
split 2,40.67,49.89,33.4,38.71,42.6,45.31,38.82,50.32,46.8,0.6412,32.08,46.92,34.37,14.95,35.84,34.67,37.1,34.76,32.16,0.5295
split 3,43.6,50.97,36.27,43.55,44.71,45.66,42.36,48.41,46.21,0.6344,30.38,40.37,15.13,35.65,32.91,31.7,33.84,27.93,33.31,0.5247
split 4,40.86,50.49,34.63,37.45,42.61,44.18,40.0,47.93,44.63,0.6339,28.78,36.28,11.38,38.66,31.58,29.23,31.46,21.86,34.37,0.5078
split 5,41.09,49.61,32.46,41.19,42.88,45.46,39.25,51.52,45.63,0.6331,27.0,41.67,21.95,17.38,30.43,30.41,31.49,37.1,22.64,0.4824
mean,41.96,50.37,34.95,40.55,43.48,45.26,40.41,49.16,46.22,0.6357,29.34,39.68,20.86,27.49,31.93,30.69,33.07,28.95,30.05,0.5083
std,1.2,0.69,1.84,1.98,0.91,0.56,1.3,1.3,0.95,0.005,2.26,4.74,8.93,9.29,2.4,2.66,2.52,6.79,3.94,0.0237
test mean,36.9170323726259,48.825539699502144,28.959556053269562,32.96600136510601,40.72819383440384,43.34715047180208,39.1007559468613,44.45061485993731,46.49008060860763,0.6284935066447945,26.703778261702748,39.889060143434385,20.553124061811275,19.66915057986258,31.14388220011674,29.918899627747923,31.475166177511305,30.27490011068916,28.006632595043293,0.48853406974539215
test std,3.931151150897404,5.883571891190129,12.633456913927011,11.310070007334284,2.322889436175575,5.7734567710035,2.6067706779335733,11.207990064697682,17.421258618372825,0.02603212430770044,3.3744997405290245,8.797398694010209,7.9940474266308374,10.33869827278594,2.106773703882022,3.06534839852228,3.433047772985222,5.522990494768789,7.617397153691764,0.030918377313204945
