,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,59.9,63.54,65.94,50.23,60.32,59.97,60.31,63.92,55.69,0.7798,53.57,58.03,62.86,39.83,54.49,53.57,55.69,58.32,46.71,0.7349
split 1,59.69,62.58,65.72,50.78,60.02,59.68,60.47,63.51,55.06,0.7778,60.73,65.25,68.14,48.8,61.19,60.63,62.79,65.86,53.24,0.8051
split 2,65.59,67.2,70.33,59.23,65.73,65.59,65.48,69.05,62.22,0.8209,54.12,51.3,58.33,52.74,54.02,55.35,55.92,63.54,46.59,0.7071
split 3,59.11,60.88,64.33,52.12,59.25,59.07,59.64,63.14,54.43,0.7677,56.96,65.79,68.94,36.16,59.43,58.16,58.89,62.92,52.68,0.7913
split 4,59.08,61.6,65.03,50.63,59.33,59.03,60.24,63.0,53.84,0.7699,56.69,62.42,65.71,41.94,58.15,57.79,56.77,60.76,55.83,0.7661
split 5,59.37,62.22,65.42,50.49,59.69,59.34,60.65,62.89,54.48,0.7747,58.44,61.54,64.12,49.67,58.64,58.53,57.87,65.11,52.6,0.7574
mean,60.46,63.0,66.13,52.25,60.72,60.45,61.13,64.25,55.95,0.7818,56.75,60.72,64.68,44.86,57.65,57.34,57.99,62.75,51.27,0.7603
std,2.31,2.05,1.95,3.18,2.27,2.32,1.97,2.17,2.86,0.018,2.44,4.93,3.54,5.92,2.59,2.28,2.41,2.56,3.44,0.0329
