,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,22.41,49.76,5.4,12.06,34.64,42.58,33.83,51.28,42.64,0.5704,17.26,49.19,1.34,1.26,32.77,48.69,32.95,100.0,13.13,0.5477
split 1,19.46,49.96,7.44,0.96,33.97,51.17,33.6,42.25,77.65,0.5706,18.41,48.24,3.74,3.24,32.62,36.56,32.42,40.35,36.9,0.547
split 2,18.44,50.29,3.88,1.15,34.03,55.28,33.65,57.86,74.33,0.5762,16.53,49.58,0.0,0.0,32.96,11.03,33.08,0.0,0.0,0.5432
split 3,17.92,50.02,3.01,0.73,33.72,62.46,33.44,53.96,100.0,0.5779,17.68,49.94,3.09,0.0,33.39,21.35,33.44,30.6,0.0,0.5132
split 4,18.54,49.93,0.0,5.68,33.76,26.83,33.47,0.0,47.03,0.576,18.01,49.76,2.04,2.23,33.05,48.79,33.47,100.0,12.88,0.4926
split 5,19.28,49.96,7.2,0.68,33.92,47.36,33.58,42.94,65.57,0.57,18.79,49.46,6.91,0.0,33.34,23.8,33.29,38.12,0.0,0.5533
mean,19.34,49.99,4.49,3.54,34.01,47.62,33.6,41.38,67.87,0.5735,17.78,49.36,2.85,1.12,33.02,31.7,33.11,51.51,10.48,0.5328
std,1.47,0.16,2.57,4.19,0.3,11.17,0.13,19.34,19.35,0.0033,0.74,0.55,2.17,1.26,0.28,14.15,0.36,36.74,13.17,0.0222
