weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell
0.3444854426927748,-0.46105823106031274,-1.0164283401431506,0.24014189308079614,-1.0073132547640289,-0.9257367669995545,-0.8707966607449978,-0.05549645133242472,0.06776878155265681,0.13467917836147447,1.153041744530494,1.2185189936346599,1.0284795003041058,-1.3842033405380962,-0.1803978383814066,1.5158758623058142,-1.1799175389783088,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
-0.9186278471807339,0.8324066822788768,-1.0667499585431421,-0.803065077767199,-0.8698382458327046,-1.2252012304716295,-1.4657899871219833,-1.201481038691554,-0.9534733590995351,-0.7314645060526616,1.2410144901453726,-1.0566899095255833,-1.0330396091103122,1.127727671225698,-0.3055159219099302,-1.0828301269677003,0.9641108735706823,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
0.3444854426927748,-0.46105823106031274,-0.9821491199934231,0.5767765465058161,-0.7281834835736551,-0.9405768071740518,-0.910092619150904,-0.08295769969014567,0.19947281833412628,0.6152986660212615,1.4103159995803012,0.8048446476055248,0.6815579512622562,-0.9442732732970445,0.02217429685525856,1.0956570702457324,-0.449188401130708,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
-0.9186278471807339,0.8324066822788768,-1.065674298727194,-1.0578887624424134,-0.839053840484934,-1.2219198435630674,-1.515183285010821,-1.3233538797800657,-1.123171308710787,-1.0875330909415246,1.0748514724244755,-1.4703642555547185,-1.4172142802825805,1.894121679767801,-0.04745987463234704,-1.6447697665460865,1.997759293599355,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
0.3444854426927748,-0.46105823106031274,-1.0310004846347702,0.30954308968341593,-1.0218408752304893,-0.9205343024630653,-0.9160932918951759,-0.19116455257102696,-0.08371260365957682,0.39516411706604604,1.2323876616391374,0.8048446476055248,0.6402784115551653,-0.9442732732970445,0.02217429685525856,1.1396799913186932,-0.6850984463531299,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
0.3444854426927748,-0.46105823106031274,-0.9839365994396321,0.0017353938498852089,-0.8057530253673203,-0.9384209708327512,-0.9642722799323626,-0.2256744791603235,-0.120504939295901,0.034027653913442896,1.3227109875778502,0.3911703015763896,0.2983068108584151,-0.4544725911460778,0.24500364561557986,0.5650650215242624,-0.4394096150804079,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
0.3444854426927748,-0.46105823106031274,-0.9600610646716484,0.14305013418916593,-0.5295015646878238,-0.9409938703285889,-1.0219031949710395,-0.36487109966383474,-0.1846521269401497,0.21304527871535975,1.4560321636634541,-0.02250404445274552,-0.046863275390193096,0.09410417286300218,0.49128871529805224,0.056870599313583,-0.20646196456140767,0.33865028568877814,-0.41972062598607773,-0.9905031883264759,-0.2958476145849025,-0.7754803175953556,-0.9558683740056876,-1.0250003433724595,-0.4683144438348805,-0.3821307787954792,-0.2174725318764413,1.2719356255599905,-0.20302915053154116,-0.2164035662938194,0.362099236365664,0.5991217200460387,-0.24739239427428192,0.8825243309891592
-0.9186278471807339,0.8324066822788768,-1.0608488000446978,-0.934187581188969,-0.9042324055151514,-1.2288743325604434,-1.4666203624476584,-1.1667839078246338,-0.9131108789730392,-0.9388561815538433,1.1618399154873609,-1.0566899095255833,-1.0770426975433742,1.127727671225698,-0.3055159219099302,-0.9468769883600313,1.4324307862192256,0.33865028568877814,-0.41972062598607773,-0.9225604093997354,0.307610003728844,-0.2667577147352903,-0.9761485692940856,-0.9970671884678507,-0.23740734098289046,0.19843834171836733,0.28480104445201077,1.5972408501422566,0.17051558549979967,0.07982326590477393,-0.15788101073667737,0.35955454848619123,0.3893979523701212,0.3440794722548259
0.3444854426927748,-0.46105823106031274,-0.9161895164921101,0.09155082383293865,-0.14778868579747206,-0.9542988505846303,-0.9679317562269685,-0.10446212630636709,0.17648171458153963,0.035860405125646595,1.610127141395932,0.3911703015763896,0.2983068108584396,-0.4544725911460778,0.24500364561557986,0.5650650215242624,-0.439409615080421,0.33865028568877814,-0.41972062598607773,-0.9225604093997354,0.307610003728844,-0.2667577147352903,-0.9761485692940856,-0.9970671884678507,-0.23740734098289046,0.19843834171836733,0.28480104445201077,1.5972408501422566,0.17051558549979967,0.07982326590477393,-0.15788101073667737,0.35955454848619123,0.3893979523701212,0.3440794722548259
0.3444854426927748,-0.46105823106031274,-0.905008106469393,-0.20626750368575406,-0.012021501976522625,-0.9519821346737185,-1.0031038129406133,-0.18779261332194103,0.02571167095846583,-0.18250116052517076,1.6310048745469283,-0.02250404445274552,-0.04682680086842288,0.09410417286300218,0.49128871529805224,0.056870599313583,-0.14017907665816642,0.33865028568877814,-0.41972062598607773,-0.9225604093997354,0.307610003728844,-0.2667577147352903,-0.9761485692940856,-0.9970671884678507,-0.23740734098289046,0.19843834171836733,0.28480104445201077,1.5972408501422566,0.17051558549979967,0.07982326590477393,-0.15788101073667737,0.35955454848619123,0.3893979523701212,0.3440794722548259
