dividingCellArea,neighbourCellArea,sharedWall,distance,dividingCellPerimeter,neighbourCellPerimeter
-0.5186528683287978,0.8755412243582802,-0.774646056882913,1.8880576009261962,-0.9399104661862588,-0.9373420058012122
-0.5186528683287978,-0.7690282837240905,-0.6570855902187431,0.4915345152898572,-0.9399104661862588,-0.9732357494632274
-0.5186528683287978,0.6478856911710357,-0.17179870383261742,0.1965140476732581,-0.9399104661862588,-0.9281188998193195
-0.5186528683287978,-0.6349146095298577,-0.48192692302255985,-0.24658816938813102,-0.9399104661862588,-0.9855136421397597
-0.5186528683287978,0.8554480752867517,1.9089615247944642,-1.6770340170715194,-0.9399104661862588,-0.9504423410493781
-0.5186528683287978,0.958304026405014,-0.7083247199117214,1.6768222467312355,-0.9399104661862588,-0.9492674230899013
-0.5186528683287978,0.09152289351049324,0.3916032849905799,-0.9480334905405378,-0.9399104661862588,-0.9440977840682035
1.0332581311013165,-0.08573784983349947,0.05613440756989533,-0.11965577967991811,-0.9325661886399267,-0.9675373973597651
1.0332581311013165,1.0402186909237876,1.235776579506218,-0.4462143060579886,-0.9325661886399267,-0.9409842514755902
1.0332581311013165,-0.07892190824515279,-0.026374138128564654,0.43241900814225964,-0.9325661886399267,-0.9157822612448134
1.0332581311013165,0.09152289351049324,-0.4674609665524739,0.8780398491439222,-0.9325661886399267,-0.9440977840682035
1.0332581311013165,0.13483959016584615,-1.4251094098749568,1.0847111032908545,-0.9325661886399267,-0.9522047179885933
1.0332581311013165,1.7226609872864167,-0.6303902427115149,1.825307105979024,-0.9325661886399267,-0.9467413494770263
0.1534360738535126,0.31709663458364995,-1.0167688743932477,1.0059512694863626,-0.8916830436320108,-0.9715321184219862
0.1534360738535126,-1.0763470618104276,-0.9706244388812509,0.20116005050751873,-0.8916830436320108,-0.9724720527895676
0.1534360738535126,1.7226609872864167,-0.3248732795685922,1.5437527153146915,-0.8916830436320108,-0.9467413494770263
0.1534360738535126,0.2605644131744219,-0.8902568334903358,0.8363059101625494,-0.8916830436320108,-0.9269439818598427
2.2828545209070947,1.7626776579238812,1.4987403618465742,0.38825906683065825,-0.9484787899903131,-0.9245941459408892
2.2828545209070947,0.6968309368755884,0.3210744425018312,0.1180165753618644,-0.9484787899903131,-0.8969248279952112
2.2828545209070947,-0.3965725434902961,-0.5346960547219226,0.976640658037989,-0.9484787899903131,-0.9453314479256542
2.2828545209070947,1.5374894339088896,2.1321718175036586,-0.9009526800672755,-0.9484787899903131,-0.9638951516853871
2.2828545209070947,1.7210880776891053,0.5020449923194887,1.572621535831478,-0.9484787899903131,-0.8762462719084201
2.2828545209070947,-0.5371937456263443,0.45972024931648625,-0.658778156124672,-0.9484787899903131,-0.981048953893748
-0.528436655064335,-0.8091991611848215,-0.38616367244240146,-0.04440456967283568,-0.9251239873929767,-0.9531446523561747
-0.528436655064335,1.3950177498936518,-0.3007544979401711,0.5262485835397239,-0.9251239873929767,-0.9411017432715378
-0.528436655064335,1.0772591698722227,-1.6039283943711364,1.4171871490920482,-0.9251239873929767,-0.925005367226706
-0.528436655064335,0.5734346368983262,-0.09718985599351042,-0.143789844542284,-0.9251239873929767,-0.9014482621391968
-0.528436655064335,-0.12350310085128474,0.5366081626442701,-0.7146629610123072,-0.9251239873929767,-0.9636601680934918
-0.528436655064335,0.27563041980748626,0.29077190276427317,-0.46626130753062345,-0.9251239873929767,-0.9930918629783848
-0.528436655064335,0.054914193667201766,0.5115915673384915,-0.21322173345510914,-0.9251239873929767,-1.0081308128596875
-1.2311531035491976,0.8755412243582802,-1.8457356489676544,2.219498930035266,-0.952248852464097,-0.9373420058012122
-1.2311531035491976,0.7788998082176273,-0.7048344028346569,-0.16366077392143855,-0.952248852464097,-0.9732357494632274
-1.2311531035491976,-0.4258718399107905,1.8394951836990383,-2.1002768414990616,-0.952248852464097,-0.9677723809516605
