,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.27,49.88,38.73,44.19,45.1,46.65,41.87,52.55,45.52,0.6523,31.37,39.44,18.73,35.94,33.55,34.5,33.05,37.32,33.13,0.5127
split 1,45.26,52.39,41.85,41.52,46.21,47.76,43.2,54.5,45.59,0.6454,31.03,36.3,30.66,26.13,31.17,31.0,34.42,31.84,26.74,0.4614
split 2,42.34,52.5,35.41,39.11,44.17,45.69,41.71,49.69,45.68,0.6311,29.86,41.58,28.98,19.01,32.2,31.5,32.84,33.25,28.4,0.5162
split 3,43.46,50.45,37.53,42.39,44.41,45.41,42.28,49.48,44.49,0.6342,32.12,36.72,30.8,28.85,32.79,34.16,29.89,39.12,33.47,0.4929
split 4,46.49,50.77,43.4,45.3,46.88,47.57,44.34,51.34,47.04,0.6484,32.63,43.57,28.57,25.75,34.75,35.29,34.02,38.62,33.22,0.5253
mean,44.36,51.2,39.38,42.5,45.36,46.62,42.68,51.51,45.66,0.6423,31.4,39.52,27.55,27.13,32.89,33.29,32.84,36.03,30.99,0.5017
std,1.43,1.06,2.89,2.15,1.04,0.95,0.98,1.87,0.81,0.0082,0.95,2.79,4.5,5.47,1.21,1.71,1.59,2.94,2.84,0.0228
