,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4804,0.0,50.0,0.0,0.4692
split 1,0.0,50.0,0.0,0.51,0.0,50.0,0.0,0.5047
split 2,0.0,50.0,0.0,0.4771,0.0,50.0,0.0,0.478
split 3,0.0,50.0,0.0,0.493,0.0,50.0,0.0,0.4562
split 4,0.0,50.0,0.0,0.4806,0.0,50.0,0.0,0.4482
split 5,0.0,50.0,0.0,0.476,0.0,50.0,0.0,0.5172
mean,0.0,50.0,0.0,0.4862,0.0,50.0,0.0,0.4789
std,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0248
test mean,0.0,50.0,0.0,0.4742152037004247,0.0,50.0,0.0,0.5022192391814516
test std,0.0,1.6623791107849736e-14,0.0,0.06087188810938381,0.0,1.3759600911837627e-14,0.0,0.06487643763635692
