,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,42.47,52.11,40.94,34.36,44.57,47.68,40.25,51.26,51.53,0.6368,24.49,46.77,19.81,6.89,32.61,30.25,32.99,38.89,18.87,0.5258
split 1,39.55,49.46,32.68,36.51,41.75,44.84,37.96,50.04,46.54,0.6273,30.51,47.3,22.59,21.62,33.74,31.89,36.99,32.0,26.67,0.4969
split 2,43.03,50.25,37.32,41.52,44.16,45.64,40.71,46.79,49.44,0.6404,31.07,44.41,20.08,28.73,33.85,33.78,35.08,35.59,30.66,0.5154
split 3,40.06,50.41,35.65,34.12,42.24,44.87,38.87,51.15,44.59,0.6324,30.04,34.28,32.94,22.91,30.5,30.15,30.89,33.08,26.5,0.5013
split 4,41.22,49.59,34.9,39.17,42.66,44.17,39.7,47.0,45.82,0.6289,35.3,36.15,36.92,32.83,35.26,36.06,32.98,42.86,32.35,0.5355
split 5,39.76,50.81,35.82,32.64,42.15,44.63,38.99,50.45,44.43,0.6318,24.14,42.5,27.76,2.17,30.85,25.69,31.19,31.68,14.19,0.4887
mean,41.01,50.44,36.22,36.39,42.92,45.31,39.41,49.45,47.06,0.6329,29.26,41.9,26.68,19.19,32.8,31.3,33.35,35.68,24.87,0.5106
std,1.35,0.88,2.52,3.09,1.06,1.15,0.92,1.85,2.6,0.0045,3.89,5.01,6.49,11.09,1.69,3.24,2.13,4.05,6.4,0.0165
test mean,36.7328087669788,50.285765653456444,31.752668838756538,28.159991808723408,40.84302912085328,44.0376580447497,39.68649888815687,49.77838617523187,42.64808907086036,0.6298130093882256,29.84644237405584,45.51843372281161,27.637460035921233,16.383433363434676,34.398109328968445,31.538843940432123,34.684748768337585,34.432589363039284,25.499193689919508,0.545689239666237
test std,4.48537118537797,3.9589446269082735,10.69629182472599,11.898507447810909,2.4498446675660897,3.909088745103655,5.749706449006176,14.117245496779505,14.773167032023693,0.0432428310075422,4.4894828557816995,4.06131471063739,7.441848050611501,11.597579196487112,3.262951114525794,6.840729276915442,3.634482501918084,6.742425905435715,16.141310647515652,0.04405553719053454
