,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5445,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5163
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5416,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5421,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5354
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5501,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5016
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5405,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5412
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5399,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5101
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5431,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5247
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161
test mean,16.666666666666657,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111104,33.33333333333332,0.0,0.0,0.5464415078784869,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.5527974757361547
test std,1.4488617559270878e-14,4.2663716918594374e-14,0.0,0.0,6.099263851517038e-15,1.2501099840565373e-14,3.7809814020178936e-14,0.0,0.0,0.05798184243417955,8.331852114593072e-15,2.3699556209291356e-14,0.0,0.0,8.702335715267317e-15,7.818997388068909e-15,2.2469334198890888e-14,0.0,0.0,0.04607485191197264
