,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,30.6,51.44,2.9,37.44,39.17,50.1,37.1,68.36,44.83,0.5908,18.27,50.03,0.0,4.77,33.64,23.76,33.55,0.0,37.74,0.5263
split 1,27.45,51.2,0.69,30.47,37.46,49.44,35.98,68.24,44.09,0.5778,23.43,46.22,7.82,16.24,32.73,38.32,31.98,48.35,34.63,0.5417
split 2,28.07,50.97,2.44,30.79,37.6,43.83,35.83,50.19,45.48,0.5865,24.89,47.59,0.0,27.09,34.01,22.75,33.92,0.0,34.34,0.5396
split 3,18.76,50.26,1.17,4.85,34.02,48.1,33.69,63.62,46.97,0.5728,18.07,50.26,0.0,3.95,33.56,20.27,33.73,0.0,27.07,0.5366
split 4,28.92,50.11,3.21,33.45,37.41,42.26,35.94,48.97,41.88,0.5818,29.58,48.39,6.7,33.64,36.7,42.94,35.22,54.04,39.56,0.5396
split 5,24.99,50.41,0.72,23.85,35.8,42.54,34.99,52.09,40.55,0.5741,21.25,43.59,0.0,20.15,30.36,19.94,30.61,0.0,29.21,0.5521
mean,26.46,50.73,1.85,26.81,36.91,46.04,35.59,58.58,43.97,0.5806,22.58,47.68,2.42,17.64,33.5,28.0,33.17,17.06,33.76,0.5393
std,3.83,0.5,1.03,10.63,1.62,3.26,1.05,8.36,2.17,0.0065,3.99,2.29,3.44,10.85,1.87,9.13,1.48,24.19,4.4,0.0076
test mean,26.77929952909985,49.552039457040024,1.7667731174661523,29.0190860127934,38.074797191691175,27.15150234084371,36.63497806972426,6.437010894583398,38.382518058223454,0.5860637324933409,25.56569750241482,47.410304938448874,5.79185195811218,23.494935610683417,35.77326447088312,26.124426915162555,35.415109157322846,7.282647907647909,35.6755236805169,0.5383763144408096
test std,8.180214384003465,8.763387691427335,5.7912596071682945,22.133916080122564,6.274727417360714,10.255707385703461,6.305185329299836,19.84796752380878,23.062702169724137,0.033806268754813996,8.541979019187675,4.188414617443496,15.323799911667315,16.312240568554817,4.420860437113833,10.231858308558792,3.544578821278562,19.268075249681253,17.37700133371561,0.04592909874543964
