,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5876,0.0,50.0,0.0,0.5395
split 1,0.0,50.0,0.0,0.5771,0.0,50.0,0.0,0.5588
split 2,0.0,50.0,0.0,0.597,0.0,50.0,0.0,0.4843
split 3,0.0,50.0,0.0,0.5838,0.0,50.0,0.0,0.5318
split 4,0.0,50.0,0.0,0.5907,0.0,50.0,0.0,0.5013
split 5,0.0,50.0,0.0,0.5869,0.0,50.0,0.0,0.4758
mean,0.0,50.0,0.0,0.5872,0.0,50.0,0.0,0.5152
std,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0302
test mean,0.0,50.0,0.0,0.5778027794081787,0.0,50.0,0.0,0.5009141196349189
test std,0.0,1.7632193132083764e-14,0.0,0.06350354539933872,0.0,1.879919374704706e-14,0.0,0.07904131597062157
