,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5606,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5392
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5509,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.6088
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5645,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5225
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5531,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5549
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5554,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5482
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5577,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5581
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.557,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5553
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.5647701527634341,16.666666666666668,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.5025998722119601
test std,1.670352197825861e-14,5.0242958677880804e-14,0.0,0.0,1.0179951451212033e-14,1.5746473834146728e-14,4.7188417439705035e-14,0.0,0.0,0.04916062679314858,1.2178088937988185e-14,3.534905478043342e-14,0.0,0.0,7.105427357601002e-15,1.0639621229123487e-14,3.167698015027832e-14,0.0,0.0,0.03254806056644419
