Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1024,0,29.0072,19.2775,9.09235,12.8621
832,1,19.4286,7.7346699999999995,32.3268,10.74
960,0,37.3515,-4.392930000000001,-21.3051,15.4953
544,0,36.5489,15.1753,-11.7082,14.5405
416,1,42.8693,22.5297,24.053,7.01952
992,0,26.9298,-4.78977,24.4049,14.3487
400,0,33.749,-1.82112,4.61145,17.3135
912,0,42.3054,17.9699,19.8327,10.7463
848,0,32.2763,-12.4757,3.65245,17.7954
976,1,30.2792,-3.56041,34.1252,12.5893
752,0,50.1718,21.1434,-9.78881,12.8764
840,0,32.74,-35.5526,6.28682,12.5455
712,0,25.3349,4.29241,21.3827,13.917
936,1,39.4387,-22.0684,-34.7243,11.1238
872,0,31.1756,-29.9659,-6.2538599999999995,15.0494
488,0,45.4258,-35.923,-7.85887,12.4903
792,0,18.9379,-6.85642,27.9346,13.8358
920,0,31.0597,-22.079,19.7787,13.9252
984,0,25.8637,-17.5085,6.789969999999999,17.2786
888,0,37.2067,-15.0864,29.3827,12.8533
1016,0,32.9781,-22.616,2.54101,16.907
516,0,49.856,-26.2754,-12.8737,15.3773
900,0,47.6306,-27.9887,15.8806,13.4506
580,0,27.9077,-0.341679,-24.9489,14.1652
836,0,60.3985,-33.2727,-15.7012,12.9036
708,0,26.7098,2.5544,13.7659,15.5808
932,0,36.406,-3.7943,-34.8261,10.5257
740,0,29.9007,-6.75016,-1.7593299999999998,18.1325
484,0,29.5033,9.35479,-26.8266,11.8308
916,0,34.2215,14.4423,-18.6515,13.4157
468,0,40.8078,5.0361199999999995,-3.1516900000000003,16.9849
692,0,33.9812,-9.15452,-31.3459,12.4975
948,0,48.9138,-3.9291300000000002,-28.7041,13.1234
884,0,22.9373,-11.2625,25.0258,14.2679
524,0,23.6505,-23.8544,26.97,11.2524
780,1,24.2823,-42.0164,-19.4225,7.5175600000000005
588,1,24.7067,-8.201839999999999,-43.4867,5.9021
940,1,19.9702,12.7797,32.1973,8.93471
876,1,27.9818,-30.136,26.5977,8.706389999999999
