Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1024,29.0072,29.0072,19.2775,9.09235,12.8621
832,19.4286,19.4286,7.73467,32.3268,10.74
960,37.3515,37.3515,-4.39293,-21.3051,15.4953
544,36.5489,36.5489,15.1753,-11.7082,14.5405
416,42.8693,42.8693,22.5297,24.053,7.01952
992,26.9298,26.9298,-4.78977,24.4049,14.3487
400,33.749,33.749,-1.82112,4.61145,17.3135
912,42.3054,42.3054,17.9699,19.8327,10.7463
848,32.2763,32.2763,-12.4757,3.65245,17.7954
976,30.2792,30.2792,-3.56041,34.1252,12.5893
752,50.1718,50.1718,21.1434,-9.78881,12.8764
840,32.74,32.74,-35.5526,6.28682,12.5455
712,25.3349,25.3349,4.29241,21.3827,13.917
936,39.4387,39.4387,-22.0684,-34.7243,11.1238
872,31.1756,31.1756,-29.9659,-6.25386,15.0494
488,45.4258,45.4258,-35.923,-7.85887,12.4903
792,18.9379,18.9379,-6.85642,27.9346,13.8358
920,31.0597,31.0597,-22.079,19.7787,13.9252
984,25.8637,25.8637,-17.5085,6.78997,17.2786
888,37.2067,37.2067,-15.0864,29.3827,12.8533
1016,32.9781,32.9781,-22.616,2.54101,16.907
516,49.856,49.856,-26.2754,-12.8737,15.3773
900,47.6306,47.6306,-27.9887,15.8806,13.4506
580,27.9077,27.9077,-0.341679,-24.9489,14.1652
836,60.3985,60.3985,-33.2727,-15.7012,12.9036
708,26.7098,26.7098,2.5544,13.7659,15.5808
932,36.406,36.406,-3.7943,-34.8261,10.5257
740,29.9007,29.9007,-6.75016,-1.75933,18.1325
484,29.5033,29.5033,9.35479,-26.8266,11.8308
916,34.2215,34.2215,14.4423,-18.6515,13.4157
468,40.8078,40.8078,5.03612,-3.15169,16.9849
692,33.9812,33.9812,-9.15452,-31.3459,12.4975
948,48.9138,48.9138,-3.92913,-28.7041,13.1234
884,22.9373,22.9373,-11.2625,25.0258,14.2679
524,23.6505,23.6505,-23.8544,26.97,11.2524
780,24.2823,24.2823,-42.0164,-19.4225,7.51756
588,24.7067,24.7067,-8.20184,-43.4867,5.9021
940,19.9702,19.9702,12.7797,32.1973,8.93471
876,27.9818,27.9818,-30.136,26.5977,8.70639
492,47.9289,47.9289,28.9789,-8.74329,8.91276
892,33.7108,33.7108,-25.6624,-4.27598,16.3577
508,26.6654,26.6654,10.8938,-13.8997,15.1815
1020,36.38,36.38,6.07385,28.5695,11.9829
1026,37.1489,37.1489,30.3746,7.12207,8.2475
962,40.6608,40.6608,30.3394,14.5153,6.28774
802,26.9084,26.9084,-38.2111,-19.3748,10.105
674,30.1611,30.1611,-8.79988,-39.7731,8.50098
914,51.7517,51.7517,-23.8169,-20.1754,14.6157
594,29.696,29.696,24.1243,-13.816,10.8507
978,45.0036,45.0036,16.271,-4.24766,14.6792
818,24.0046,24.0046,-35.1256,-27.6534,10.2811
946,28.3352,28.3352,-21.3387,33.2994,10.0632
778,31.4338,31.4338,5.85677,17.0974,14.4884
650,22.5352,22.5352,0.473133,-7.80415,17.4965
970,30.1474,30.1474,-20.0025,15.6186,15.4641
938,27.7357,27.7357,14.1609,29.5751,9.11251
874,42.7964,42.7964,11.6153,24.1274,11.7451
490,35.0975,35.0975,9.21197,11.7434,14.9498
1002,43.9422,43.9422,-15.3008,-33.2683,12.0145
922,35.6564,35.6564,-25.2189,30.2704,9.47699
986,25.4178,25.4178,-15.3034,22.9333,14.2959
