Label, Parent Label
1024,694
832,865
544,600
840,972
712,723
792,732
920,606
888,916
932,907
484,718
884,914
524,854
780,839
588,866
940,911
876,794
508,600
1026,785
802,839
674,866
818,1004
946,659
650,999
938,911
490,967
922,854
986,914
390,907
550,916
846,565
606,732
574,676
1025,681
961,938
945,606
521,790
873,939
857,565
729,785
901,794
837,939
469,676
981,694
501,972
1037,629
589,999
941,938
413,788
1021,865
643,950
739,788
939,629
987,659
1019,723
871,967
759,950
847,681
799,1004
863,718
1023,790
