Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1280,37.2607,37.2607,33.0015,6.0195,6.53762
1344,42.1711,42.1711,-17.0861,4.43556,16.291
1184,47.625,47.625,5.33112,35.6959,6.3541
1120,39.2906,39.2906,21.8159,-17.8726,10.0231
1104,21.8734,21.8734,-29.3834,26.6653,7.12472
1232,45.7349,45.7349,-3.55974,-2.87515,16.583
1072,42.4614,42.4614,24.8297,24.4381,7.66659
1136,33.3676,33.3676,0.168208,5.07165,16.5201
1096,40.7557,40.7557,8.70643,-15.963,13.9113
1224,52.0532,52.0532,-35.5669,5.60019,10.0122
1064,24.1627,24.1627,2.92082,-19.026,14.2634
1256,31.1795,31.1795,-9.53719,19.3726,13.4898
1048,36.4122,36.4122,22.8132,4.10328,12.3005
1112,38.6584,38.6584,25.1829,-7.6743,10.4757
1240,40.2666,40.2666,9.10151,-10.6653,14.583
1284,32.6875,32.6875,10.8395,20.629,11.9122
1092,26.8016,26.8016,-32.892,-10.9712,9.99022
1348,45.8933,45.8933,15.2685,0.755097,14.3191
1124,34.0002,34.0002,18.761,-6.58931,13.0866
1252,24.0148,24.0148,-5.01968,18.3343,13.9155
1332,37.3522,37.3522,-12.0661,0.541405,16.749
1204,36.2852,36.2852,-15.6196,21.1497,12.193
1140,42.5012,42.5012,23.9782,14.0534,10.7997
1164,39.5867,39.5867,2.50948,-22.8119,14.0078
1100,32.0097,32.0097,-4.28647,11.8906,15.5776
1196,40.1029,40.1029,-10.8456,37.7371,5.41371
1052,34.0804,34.0804,27.8643,1.37481,10.0654
1180,33.7877,33.7877,20.3733,30.3154,6.7096
1244,33.525,33.525,8.50916,5.4217,15.4466
1084,45.2871,45.2871,-36.6835,-3.26864,9.02798
1276,22.9673,22.9673,-9.00552,28.9146,9.81038
1282,40.581,40.581,10.0261,15.8001,13.2635
1090,29.4657,29.4657,-11.0551,31.8206,8.25653
1218,27.135,27.135,-16.4748,33.2821,7.20084
1170,41.9218,41.9218,3.17704,-7.01931,15.7125
1202,32.2861,32.2861,4.34583,0.357046,16.1556
1138,35.3586,35.3586,-6.8742,4.18675,16.7738
1266,36.4132,36.4132,-30.2016,14.1277,11.0463
1098,23.5641,23.5641,8.94303,9.60918,14.8076
1354,39.2248,39.2248,-4.91598,-17.6585,14.8605
1322,34.2582,34.2582,13.6825,33.9146,6.42786
1130,41.5441,41.5441,-7.18975,-21.3366,14.4746
1306,26.6786,26.6786,-24.7763,25.7358,8.58543
1114,21.31,21.31,26.5364,28.0947,5.76173
1242,43.8947,43.8947,8.37137,-1.77631,15.4799
1082,37.7066,37.7066,-2.7979,33.655,7.72201
1274,41.975,41.975,25.5099,-20.2735,7.57082
1286,31.062,31.062,11.8425,30.4035,8.46402
1350,25.6342,25.6342,15.6877,11.8948,13.3179
1318,24.0013,24.0013,13.9179,7.33559,14.3292
1254,32.1432,32.1432,9.85899,38.8397,4.02592
1238,25.2957,25.2957,10.285,-20.9149,13.1306
1334,28.5075,28.5075,-11.7024,6.31084,16.5258
1142,30.479,30.479,1.5005,25.5446,11.2143
1102,26.5824,26.5824,-3.70646,23.4715,12.1747
1326,57.1689,57.1689,17.97,-12.1785,12.3722
1198,35.3322,35.3322,-35.6513,17.2875,6.90247
1134,22.3871,22.3871,-13.4367,-22.7059,13.7749
1054,37.5936,37.5936,27.8826,7.30024,9.87684
1310,43.8927,43.8927,12.9208,-5.50564,14.4946
1118,37.1651,37.1651,-21.3944,22.9696,10.3748
1246,38.6369,38.6369,-8.65876,11.9773,15.6305
1086,40.6034,40.6034,31.0143,-9.34486,6.63795
1342,38.6728,38.6728,-18.3705,-19.4453,13.1123
1214,25.8774,25.8774,7.61471,27.8508,9.97673
1150,32.6649,32.6649,16.0877,37.0847,4.15529
1278,40.0463,40.0463,33.2422,-0.533996,5.86433
1281,57.4403,57.4403,-26.1542,9.57456,13.8428
1153,28.066,28.066,-6.86762,36.2721,6.20467
1089,21.0201,21.0201,-4.93677,-13.9563,15.4804
1345,34.429,34.429,-19.6825,15.2451,13.8108
1217,32.9199,32.9199,-9.61169,-5.2537,16.4906
1313,29.1899,29.1899,-0.719352,38.2295,5.04711
1185,32.7927,32.7927,26.5669,17.7947,9.04631
1137,26.4396,26.4396,17.9857,6.07678,13.5985
1265,46.6971,46.6971,-28.6673,2.17533,13.743
1161,19.7108,19.7108,29.1806,19.8805,7.4712
1225,24.4964,24.4964,31.845,22.399,5.48861
1065,38.6512,38.6512,-19.0476,-8.27406,15.1502
1321,35.8184,35.8184,-22.6277,-2.05718,15.3467
1049,30.4697,30.4697,-0.382317,10.6235,15.6578
1305,35.6032,35.6032,-23.5629,17.5072,12.111
1177,31.6048,31.6048,3.55984,17.3131,13.6079
1241,27.3934,27.3934,-32.24,10.1933,11.2356
1273,32.125,32.125,-3.08637,28.9928,10.0082
1157,47.7878,47.7878,19.9261,21.0391,10.1757
1061,23.0816,23.0816,28.7662,29.4889,4.45511
1205,19.9696,19.9696,6.80796,14.0287,14.1274
1141,33.2746,33.2746,28.3807,-3.14264,9.29842
1293,36.7277,36.7277,26.3049,-12.8327,9.00451
1325,22.8139,22.8139,-22.4782,29.7611,7.81914
1309,38.7563,38.7563,15.0859,-17.6139,12.3229
1181,38.7492,38.7492,3.62318,30.9566,8.93282
1117,44.9344,44.9344,13.4582,23.9519,10.5532
1085,36.2529,36.2529,-37.5305,11.5155,7.56815
1341,33.3882,33.3882,16.5566,-22.8535,11.1392
1213,26.2471,26.2471,30.6104,11.1321,8.16125
1149,31.2671,31.2671,-13.1183,-10.224,15.7011
1283,39.4559,39.4559,-28.5542,19.2592,9.75397
1155,31.0917,31.0917,-13.5701,15.9325,14.3586
1059,31.8292,31.8292,22.9344,33.7258,4.4548
1315,29.7159,29.7159,-1.30581,1.17936,16.7408
1123,38.1145,38.1145,21.8011,-1.84292,12.5432
1171,40.3126,40.3126,-15.9614,-3.63743,16.2567
1139,32.294,32.294,0.409624,-11.1885,15.602
1067,27.1563,27.1563,3.78933,9.79569,15.4431
1323,57.2621,57.2621,-21.7529,5.933,15.4464
1131,26.7052,26.7052,17.4266,27.5151,8.617
1051,30.5505,30.5505,21.7104,9.94773,12.1614
1307,23.48,23.48,11.571,-24.7892,12.4422
1243,27.0147,27.0147,-31.3804,21.7104,7.66795
1083,27.375,27.375,30.6351,-15.4212,5.69358
1211,27.2299,27.2299,-17.4799,28.5052,8.88979
1287,35.1183,35.1183,32.6808,16.0686,6.46228
1223,45.4685,45.4685,-32.3715,-1.41971,11.8489
1063,25.541,25.541,-14.5253,26.0183,10.3669
1127,36.8451,36.8451,-0.233482,18.6961,13.5136
1303,36.7649,36.7649,-24.0472,-12.4687,13.1181
1111,18.0816,18.0816,-23.7345,-16.6209,12.199
1079,32.1331,32.1331,-15.2425,11.6188,15.4494
1207,22.2115,22.2115,5.50233,23.1639,11.7513
1143,22.8582,22.8582,-13.6908,-17.1865,14.5859
1271,34.695,34.695,-8.88681,24.651,11.5821
1167,26.2425,26.2425,1.9877,-14.5972,14.9852
1135,30.0156,30.0156,-5.05963,-8.32382,16.1886
1263,36.7459,36.7459,-29.9915,-8.96932,11.7772
1055,31.5242,31.5242,17.0822,15.9349,12.2069
1087,30.1136,30.1136,-10.186,-13.1352,15.4992
1343,25.752,25.752,-18.0147,-14.1859,14.3612
1279,42.2585,42.2585,-25.8235,-6.04599,13.8206


Area HeatMap results for mesh 2
Signal range: 18.0816-57.4403 micro m^2
