Label, Parent Label
896,108
704,522
672,151
608,369
736,462
840,95
952,468
632,444
888,427
900,116
836,380
612,381
868,399
660,151
596,471
852,95
724,539
812,505
940,474
732,428
764,340
802,501
930,137
738,462
850,399
882,108
618,538
762,308
646,438
902,408
934,453
998,25
814,25
1006,366
766,2
769,197
801,532
913,444
849,252
945,210
649,427
617,538
873,48
745,382
857,501
729,390
825,380
953,408
645,453
901,210
837,208
965,139
869,208
789,541
853,105
949,466
885,104
717,198
973,428
669,390
925,466
573,198
771,3
803,369
931,474
739,471
851,252
979,522
947,139
883,104
715,197
875,48
1003,366
827,381
955,137
763,532
775,541
599,3
727,539
631,116
799,340
927,468
959,382
895,438
767,2
