Label, Parent Label
1280,695
1344,1016
1184,931
1120,932
1104,550
1232,982
1072,775
1136,927
1096,558
1224,843
1064,939
1256,757
1048,817
1112,759
1240,755
1284,825
1092,479
1348,646
1124,580
1252,757
1332,967
1204,859
1140,544
1164,1037
1100,1017
1196,1019
1052,863
1180,1025
1244,589
1084,481
1276,1018
1282,468
1090,1018
1218,992
1170,1005
1202,878
1138,983
1266,900
1098,650
1354,914
1322,1024
1130,891
1306,986
1114,845
1242,829
1082,778
1274,390
1286,981
1350,869
1318,698
1254,902
1238,1002
1334,1016
1142,771
1102,985
1326,948
1198,901
1054,916
1310,960
1118,702
1246,848
1086,809
1342,836
1214,871
1150,413
1278,974
1281,919
1153,712
1089,914
1345,969
1217,941
1313,510
1185,752
1137,698
1265,501
1161,752
1065,872
1321,873
1049,740
1305,970
1177,705
1241,900
1273,708
1157,978
1061,845
1205,655
1141,484
1293,643
1325,884
1309,692
1181,490
1117,923
1085,857
1341,727
1213,695
1149,516
1283,920
1155,567
1059,729
1315,927
1123,694
1171,892
1139,979
1067,991
1323,918
1131,847
1051,508
1307,1002
1243,945
1211,773
1287,594
1223,840
1063,773
1127,400
1303,488
1111,488
1079,984
1207,771
1143,836
1271,985
1167,979
1135,961
1263,479
1055,869
1087,516
1343,854
1279,837
