label, neighbor, wall area
2,44,2.14146
2,150,3.38324
2,165,4.89501
2,197,6.67147
2,208,5.09931
2,537,2.54718
3,48,6.30639
3,151,1.05045
3,164,6.70707
3,197,4.02543
3,198,4.86141
3,208,4.12699
3,284,3.72734
4,23,7.88081
4,164,2.04209
4,224,3.10973
4,290,3.59854
4,291,2.58135
4,418,5.7068
4,539,2.63272
9,178,7.64725
9,217,3.43384
9,252,2.90929
9,471,5.93364
9,530,2.24134
9,541,4.42529
23,4,7.88081
23,25,5.35643
23,81,1.33966
23,224,4.94474
23,291,3.51446
23,295,3.04979
25,23,5.35643
25,38,5.50521
25,224,0.693978
25,249,7.38786
25,295,7.04
25,339,0.563254
25,462,2.64391
26,61,5.99267
26,62,2.13803
26,117,3.49661
26,408,5.58579
26,538,4.50602
30,52,2.78275
30,178,4.62926
30,184,5.37404
30,252,2.83501
30,254,3.84362
30,347,2.56956
30,349,1.57326
34,189,6.55452
34,305,4.36161
34,511,5.24264
36,91,2.01296
36,302,1.809
36,478,3.0798
36,542,7.19032
38,25,5.50521
38,152,1.56999
38,224,5.32147
38,462,5.73467
38,527,2.00082
38,528,2.96862
38,529,3.7455
44,2,2.14146
44,165,4.32868
44,208,6.40876
44,237,5.28725
44,327,5.9031
44,379,2.88082
48,3,6.30639
48,164,5.86534
48,284,4.3496
48,290,5.56626
48,382,1.95077
48,383,4.14873
49,238,2.99912
49,248,1.89008
49,258,3.0243
49,259,6.90733
50,52,8.83021
50,144,3.11709
50,178,4.1638
50,532,0.480233
50,541,7.54132
52,30,2.78275
52,50,8.83021
52,178,2.3171
52,184,2.23359
52,266,4.44762
52,532,3.47973
54,59,1.09063
54,238,3.77102
54,251,5.82211
54,259,2.1503
54,280,7.78204
54,281,4.25738
55,60,5.21285
55,64,3.55101
55,251,2.16727
55,281,2.76858
58,67,1.82877
58,68,6.06426
58,246,4.88291
58,256,5.60445
58,292,5.12449
59,54,1.09063
59,259,8.61931
59,277,3.4626
59,280,3.5041
59,294,5.45979
60,55,5.21285
60,64,2.79697
60,310,6.26732
61,26,5.99267
61,62,3.99546
61,286,3.11981
61,376,7.9489
61,408,3.20709
61,446,1.24686
62,26,2.13803
62,61,3.99546
62,117,4.00108
62,385,6.36466
62,446,5.37292
62,465,1.34437
63,64,1.6478
63,70,2.7785
63,76,3.08926
63,280,4.77967
63,281,6.43374
63,328,4.62218
64,55,3.55101
64,60,2.79697
64,63,1.6478
64,82,1.25894
64,281,4.00103
64,310,4.92695
64,328,6.44512
65,73,7.50502
65,261,2.36026
65,265,1.77812
65,278,5.68551
65,451,3.77193
65,487,3.78713
67,58,1.82877
67,68,4.38462
67,256,2.25506
67,289,8.76664
67,335,0.583554
67,336,3.32206
67,337,4.17895
68,58,6.06426
68,67,4.38462
68,292,4.52135
68,308,1.00348
68,323,4.69529
68,337,5.80163
70,63,2.7785
70,75,3.57009
70,76,6.06106
70,280,4.88972
70,294,1.62486
70,341,4.61331
73,65,7.50502
73,265,2.11122
73,268,3.54064
73,332,6.07353
73,487,4.00105
75,70,3.57009
75,294,7.99337
75,340,2.44519
75,341,2.94355
75,366,3.42339
76,63,3.08926
76,70,6.06106
76,328,2.5529
76,341,2.50513
76,344,4.42578
76,367,3.59142
79,303,5.92268
79,334,4.11322
79,359,1.89084
79,375,4.75499
81,23,1.33966
81,291,5.25434
81,295,7.9727
81,388,3.41823
81,421,3.08202
81,424,3.35171
82,64,1.25894
82,310,6.58643
82,328,4.60552
82,344,1.52867
82,346,4.77563
82,369,4.40966
82,386,3.47587
86,206,5.95945
86,210,2.17632
86,275,3.51746
86,286,4.00019
86,432,2.86921
86,434,7.65428
86,436,0.608633
89,148,3.57638
89,206,6.88719
89,210,3.98074
89,454,2.26846
89,493,4.7718
90,290,5.94827
90,291,4.96376
90,383,2.45057
90,419,5.02066
90,421,3.73295
91,36,2.01296
91,302,12.2373
91,450,1.23455
92,94,7.7834
92,254,3.74463
92,304,0.751416
92,349,5.88356
92,430,4.09592
92,463,2.5812
93,103,3.58657
93,108,3.34697
93,337,2.57281
93,363,4.225
93,378,3.7443
93,380,2.41475
93,410,3.30645
94,92,7.7834
94,304,4.13566
94,397,7.15655
94,463,3.50418
95,105,3.44156
95,116,5.67217
95,369,4.6899
95,384,5.91206
95,427,3.20184
97,370,8.56825
97,416,2.91725
97,431,4.63763
101,375,5.86787
101,394,5.11935
101,395,2.02475
101,423,4.56158
101,435,4.3022
101,452,2.98101
103,93,3.58657
103,108,5.11391
103,378,7.27503
103,409,0.252488
103,425,2.45651
103,438,3.48476
104,115,3.2054
104,380,3.24476
104,381,4.50884
104,410,5.15955
104,412,3.27934
104,439,1.3529
104,440,7.96097
105,95,3.44156
105,111,3.6664
105,116,3.0252
105,369,2.30454
105,386,8.26871
105,387,2.86477
105,415,1.31322
105,444,4.2691
108,93,3.34697
108,103,5.11391
108,410,3.14684
108,438,4.06454
108,439,7.94502
108,466,4.71537
110,122,5.48155
110,399,8.28671
110,412,3.75589
110,427,1.29799
110,443,7.17263
110,473,0.954928
111,105,3.6664
111,415,5.72011
111,444,4.68495
111,457,6.8134
112,265,1.51393
112,268,5.83727
112,275,3.37627
112,429,6.16357
112,432,3.88285
112,547,2.6907
113,126,5.5449
113,431,6.9389
114,119,5.69687
114,393,2.12967
114,394,2.43914
114,435,7.47652
114,480,0.715913
115,104,3.2054
115,412,4.65338
115,440,5.56351
115,443,2.86716
115,468,1.7711
115,470,7.88438
116,95,5.67217
116,105,3.0252
116,137,3.85178
116,427,5.33867
116,444,8.42709
116,491,2.37884
117,26,3.49661
117,62,4.00108
117,465,5.41314
117,501,4.19259
117,538,3.40753
119,114,5.69687
119,134,4.50371
119,480,6.81042
120,148,2.90883
120,329,2.40724
120,379,2.27541
120,382,6.98629
120,451,2.13361
120,487,8.9479
122,110,5.48155
122,137,4.47306
122,427,8.05481
122,473,7.40839
123,388,6.62669
123,390,1.0127
123,424,2.98262
123,501,3.56033
123,538,7.95519
124,126,3.15357
124,415,3.00158
124,416,1.78687
124,431,3.44685
124,457,4.53922
124,475,8.99669
124,492,3.04957
124,510,0.44712
126,113,5.5449
126,124,3.15357
126,431,3.50541
126,475,4.14214
126,495,6.28648
126,514,1.70074
134,119,4.50371
134,480,3.0889
134,521,4.81698
136,278,2.08508
136,327,2.22554
136,413,6.26801
136,451,9.92358
136,483,1.66916
136,531,3.95615
137,116,3.85178
137,122,4.47306
137,427,1.89933
137,473,3.75375
137,491,8.1093
137,530,4.99228
137,541,2.43277
139,140,5.95437
139,150,3.64512
139,452,1.42898
139,453,4.59985
139,482,7.57143
139,537,1.49417
140,139,5.95437
140,150,2.0919
140,453,2.76889
140,464,3.88292
140,522,8.02394
141,215,5.7934
141,267,4.48789
141,376,4.86948
141,436,4.87106
141,446,2.98126
141,502,3.692
141,508,1.94957
142,397,1.62996
142,398,3.37544
142,463,6.97178
142,542,2.35928
144,50,3.11709
144,444,2.03095
144,474,6.79011
144,491,5.9335
144,532,4.57021
144,541,3.61153
148,89,3.57638
148,120,2.90883
148,206,1.02795
148,332,7.82423
148,382,1.14243
148,454,6.79905
148,487,1.68462
150,2,3.38324
150,139,3.64512
150,140,2.0919
150,197,2.9379
150,522,1.69519
150,537,7.46653
151,3,1.05045
151,164,4.61533
151,198,7.34985
151,466,4.11921
151,484,4.13922
151,525,5.02367
152,38,1.56999
152,153,5.61041
152,462,7.86646
152,471,0.465669
152,489,6.25179
152,529,6.87834
153,152,5.61041
153,471,3.79217
153,489,2.64468
153,530,8.93579
164,3,6.70707
164,4,2.04209
164,48,5.86534
164,151,4.61533
164,290,1.85438
164,418,9.95572
164,525,1.23318
165,2,4.89501
165,44,4.32868
165,180,4.40348
165,237,2.58052
165,506,4.77232
165,537,4.15443
168,207,2.75387
168,432,3.19367
168,496,4.50767
168,502,0.676602
168,547,0.989548
176,180,3.19001
176,203,0.974154
176,368,9.74967
176,506,4.14722
176,521,6.76797
178,9,7.64725
178,30,4.62926
178,50,4.1638
178,52,2.3171
178,252,5.27322
178,541,1.08986
180,165,4.40348
180,176,3.19001
180,504,2.34757
180,506,6.30855
180,521,2.22501
180,537,3.67238
184,30,5.37404
184,52,2.23359
184,223,3.29555
184,254,5.18156
184,266,5.25501
184,499,3.19444
189,34,6.55452
189,223,3.86479
189,270,4.70977
189,305,2.34251
189,499,4.91516
189,511,0.0520837
197,2,6.67147
197,3,4.02543
197,150,2.9379
197,198,3.82474
197,208,3.64949
197,522,4.25502
198,3,4.86141
198,151,7.34985
198,197,3.82474
198,484,1.54018
198,522,6.64333
203,176,0.974154
203,234,8.97118
203,237,2.47498
203,282,3.54198
203,325,0.181596
203,368,1.88449
203,506,6.43965
206,86,5.95945
206,89,6.88719
206,148,1.02795
206,210,3.25871
206,275,4.18061
206,332,3.5443
207,168,2.75387
207,215,2.67114
207,502,9.81685
208,2,5.09931
208,3,4.12699
208,44,6.40876
208,197,3.64949
208,284,6.52043
208,329,1.76043
208,379,2.26276
210,86,2.17632
210,89,3.98074
210,206,3.25871
210,286,5.05833
210,408,5.51059
210,493,2.01505
210,494,3.46241
215,141,5.7934
215,207,2.67114
215,267,5.49787
215,502,0.857943
217,9,3.43384
217,250,4.33464
217,252,3.14743
217,296,7.52346
217,471,4.78959
220,302,5.33261
220,385,5.50009
220,450,3.26311
220,465,2.63239
220,478,5.8551
220,540,5.57847
223,184,3.29555
223,189,3.86479
223,254,2.27111
223,304,6.12424
223,305,3.85671
223,499,2.94804
224,4,3.10973
224,23,4.94474
224,25,0.693978
224,38,5.32147
224,527,6.5722
224,539,4.11754
234,203,8.97118
234,325,3.6493
237,44,5.28725
237,165,2.58052
237,203,2.47498
237,282,7.66129
237,327,2.70452
237,506,2.6778
238,49,2.99912
238,54,3.77102
238,251,2.77818
238,259,5.0278
245,246,2.97245
245,255,1.73566
245,256,6.43669
246,58,4.88291
246,245,2.97245
246,247,8.36528
246,256,2.12224
246,292,0.536425
247,246,8.36528
247,248,5.11349
247,292,3.53626
248,49,1.89008
248,247,5.11349
248,258,9.56688
248,292,2.27902
249,25,7.38786
249,250,8.77139
249,339,3.31994
249,462,4.27631
250,217,4.33464
250,249,8.77139
250,296,3.16311
250,339,3.87391
250,462,1.58901
250,471,2.90967
251,54,5.82211
251,55,2.16727
251,238,2.77818
251,281,5.31182
252,9,2.90929
252,30,2.83501
252,178,5.27322
252,217,3.14743
252,296,1.48169
252,345,6.06882
252,347,4.82078
254,30,3.84362
254,92,3.74463
254,184,5.18156
254,223,2.27111
254,304,4.61004
254,349,3.88802
255,245,1.73566
255,256,4.4821
255,273,0.197828
255,274,4.60974
255,289,1.13226
256,58,5.60445
256,67,2.25506
256,245,6.43669
256,246,2.12224
256,255,4.4821
256,289,3.33441
258,49,3.0243
258,248,9.56688
258,259,1.24047
258,277,6.92417
258,292,1.77926
258,308,3.48558
259,49,6.90733
259,54,2.1503
259,59,8.61931
259,238,5.0278
259,258,1.24047
259,277,1.93997
261,65,2.36026
261,265,6.50543
261,278,3.20492
261,531,1.94756
265,65,1.77812
265,73,2.11122
265,112,1.51393
265,261,6.50543
265,268,3.61129
265,429,3.89406
266,52,4.44762
266,184,5.25501
266,499,4.17697
266,532,5.21076
266,545,3.65122
267,141,4.48789
267,215,5.49787
267,314,1.79302
267,508,4.35301
268,73,3.54064
268,112,5.83727
268,265,3.61129
268,275,4.45806
268,332,3.10337
270,189,4.70977
270,499,2.19198
270,511,6.61634
270,514,2.89063
270,533,2.34294
270,545,3.52862
273,255,0.197828
273,274,6.07655
273,287,1.88251
273,288,3.10385
274,255,4.60974
274,273,6.07655
274,288,5.25341
274,289,3.55256
275,86,3.51746
275,112,3.37627
275,206,4.18061
275,268,4.45806
275,332,4.82095
275,432,3.31218
277,59,3.4626
277,258,6.92417
277,259,1.93997
277,294,6.70062
277,308,4.35636
277,340,3.60666
278,65,5.68551
278,136,2.08508
278,261,3.20492
278,451,2.50378
278,531,10.6398
280,54,7.78204
280,59,3.5041
280,63,4.77967
280,70,4.88972
280,281,0.704881
280,294,3.1451
281,54,4.25738
281,55,2.76858
281,63,6.43374
281,64,4.00103
281,251,5.31182
281,280,0.704881
282,203,3.54198
282,237,7.66129
282,325,5.53047
282,327,2.56327
282,413,2.75333
284,3,3.72734
284,48,4.3496
284,208,6.52043
284,329,5.09506
284,382,4.17202
286,61,3.11981
286,86,4.00019
286,210,5.05833
286,376,1.16926
286,408,2.25319
286,436,6.64701
287,273,1.88251
287,288,2.80487
287,303,7.5028
288,273,3.10385
288,274,5.25341
288,287,2.80487
288,289,4.60602
288,303,2.73964
288,334,3.47654
288,335,3.32057
289,67,8.76664
289,255,1.13226
289,256,3.33441
289,274,3.55256
289,288,4.60602
289,335,3.73079
290,4,3.59854
290,48,5.56626
290,90,5.94827
290,164,1.85438
290,291,3.66779
290,383,2.13502
291,4,2.58135
291,23,3.51446
291,81,5.25434
291,90,4.96376
291,290,3.66779
291,421,3.44746
292,58,5.12449
292,68,4.52135
292,246,0.536425
292,247,3.53626
292,248,2.27902
292,258,1.77926
292,308,5.48069
294,59,5.45979
294,70,1.62486
294,75,7.99337
294,277,6.70062
294,280,3.1451
294,340,1.67284
295,23,3.04979
295,25,7.04
295,81,7.9727
295,339,4.00886
295,388,0.841279
296,217,7.52346
296,250,3.16311
296,252,1.48169
296,339,2.49522
296,345,3.30849
296,390,3.93273
296,391,4.0994
302,36,1.809
302,91,12.2373
302,220,5.33261
302,450,3.29787
302,478,5.86599
303,79,5.92268
303,287,7.5028
303,288,2.73964
303,334,5.85016
304,92,0.751416
304,94,4.13566
304,223,6.12424
304,254,4.61004
304,305,4.45778
304,397,1.84105
305,34,4.36161
305,189,2.34251
305,223,3.85671
305,304,4.45778
305,397,2.66516
305,398,2.83345
308,68,1.00348
308,258,3.48558
308,277,4.35636
308,292,5.48069
308,323,5.32694
308,340,4.79711
308,364,2.75204
310,60,6.26732
310,64,4.92695
310,82,6.58643
310,346,1.25652
310,348,2.62364
314,267,1.79302
314,450,2.04383
314,508,7.12888
314,512,2.49934
323,68,4.69529
323,308,5.32694
323,337,1.19774
323,363,2.86566
323,364,7.0668
325,203,0.181596
325,234,3.6493
325,282,5.53047
325,413,7.17434
325,483,0.805526
327,44,5.9031
327,136,2.22554
327,237,2.70452
327,282,2.56327
327,379,4.90296
327,413,4.37834
327,451,1.96589
328,63,4.62218
328,64,6.44512
328,76,2.5529
328,82,4.60552
328,344,5.12757
