Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
512,1,27.3262,45.9784,13.9619,-0.935116
256,0,28.9671,-40.3259,-20.2341,5.29484
384,0,29.2834,-22.9424,13.1222,13.448
64,0,28.4435,-35.7438,19.8498,6.25098
288,0,32.8581,-34.7619,-29.9162,4.97573
416,0,24.579,-18.1007,35.7782,8.96784
224,0,30.8406,4.09913,-9.90389,16.4849
480,0,34.4432,-7.76988,-45.8314,1.82612
528,0,27.4254,-3.40355,-4.62116,17.0649
144,0,31.0007,-4.1183,22.9933,14.142
336,0,28.419,-27.797,-25.2461,9.14331
208,0,44.5766,11.5367,-32.7028,8.37957
464,0,22.1271,-8.58324,-30.0311,10.9594
48,0,39.147,13.4989,-23.1139,12.4681
304,0,24.4136,15.7107,32.7297,8.2603
176,1,32.8807,2.61945,-49.3495,-1.15335
432,0,25.1689,43.6372,-19.04,-0.511452
112,0,25.9635,41.7002,-23.684,-0.972852
368,1,22.3818,5.17197,-51.3579,-3.04418
496,0,14.9679,44.9861,-15.4815,-0.299477
136,0,29.7544,26.2858,-36.8956,0.616184
328,0,26.5936,-31.8833,17.5183,8.84597
296,0,33.9931,15.826,8.94928,14.3196
168,1,23.5774,48.1507,-16.6108,-2.65161
424,0,31.4395,24.0855,-6.46277,12.2631
104,0,35.6885,-18.303,-9.32922,15.1072
360,0,16.8492,-25.9998,-31.2935,7.2224
488,0,26.0768,-8.36301,-0.931368,17.086
280,0,30.0336,-37.2449,8.57826,7.94599
152,0,39.7621,-0.497677,3.13917,17.0614
408,0,33.197,33.1804,-5.67182,8.40604
344,0,27.0671,-27.6045,15.8321,11.1522
184,0,28.7105,8.9442,28.3672,11.3872
440,0,20.8286,-14.2827,-10.7757,15.8944
120,0,28.1953,25.096,-27.6306,6.64243
376,0,21.991,41.3781,-2.13495,4.04664
248,1,20.1849,-42.3693,-6.67159,6.17329
504,0,22.7695,-1.77159,-44.4466,3.09985
4,0,37.5879,9.17118,-14.3698,15.4836
388,0,35.2266,21.5838,-0.520501,13.2901
68,0,33.7076,-33.9608,-15.9674,9.13068
452,0,35.3317,-12.6565,-38.9178,6.08263
36,1,24.6554,34.9413,25.2748,3.20084
548,1,16.3226,33.3939,-38.6859,-3.84412
292,0,27.71,-37.8585,-11.4372,8.01272
164,0,44.2142,7.64623,-21.3382,14.3982
484,0,28.832,-5.98964,-26.7609,12.4239
532,0,34.1988,-1.24396,28.0029,12.5673
148,0,28.3355,29.2707,-21.4769,7.01822
340,0,40.1149,-30.1835,-3.63372,11.7496
468,0,44.712,-8.37223,-12.6454,16.0028
52,0,25.7723,4.24818,24.196,13.3229
308,0,33.6634,-34.2777,-7.93291,9.87736
180,0,24.1138,4.08746,-44.7508,2.32078
436,0,30.3294,42.5492,-7.60986,2.77971
116,0,42.4841,-15.1882,18.2742,14.2309
268,0,19.6043,37.8335,-25.0011,0.919428
140,0,24.3013,-4.11213,-33.3191,9.79971
76,0,24.2374,-30.3686,11.9441,10.8805
332,0,35.5806,33.3119,-22.8704,4.51266
44,0,36.9587,13.5253,-37.556,5.30762
428,0,45.6554,23.9934,17.1635,10.9812
108,0,41.6179,-15.8114,-20.6778,13.2003
364,0,30.9197,-28.0506,-9.91095,12.3128
492,0,26.2168,-6.66679,30.8873,11.7833
540,0,26.0433,31.2206,14.5553,8.53292
284,0,28.2618,14.6435,-28.5429,9.79541
412,0,37.3047,-19.3246,-2.14606,15.3664
92,0,30.2966,20.1568,27.4728,9.13147
348,1,31.85,-29.8298,30.9738,6.48021
220,0,41.834,36.3252,13.9165,5.84716
60,1,20.4891,-38.3353,24.7098,3.40481
444,0,51.2716,-13.0814,23.3072,13.4656
124,0,35.8519,-11.3528,36.6875,9.26244
380,0,31.4234,-23.1121,-12.8619,13.4144
252,0,35.3614,13.0424,17.0896,13.7622
508,0,35.1796,45.2655,5.6454,1.01978
2,0,29.3868,6.77635,-36.3521,7.30058
514,0,39.6179,-3.09622,41.8383,6.36105
258,0,27.2794,-40.1023,-4.95481,7.49161
386,0,29.0088,-24.5787,24.8319,10.2036
450,1,34.299,42.5993,12.3171,1.9133
34,1,26.7376,10.1082,41.984,4.51594
290,0,27.8847,15.1175,-17.5319,13.8362
418,0,22.4827,5.98328,-18.302,15.4555
482,0,35.2415,-6.30273,-41.2265,5.25718
530,0,39.2313,-1.01904,11.7141,16.3115
274,0,18.1901,-38.4527,-27.5016,4.45903
82,0,31.939,-29.674,22.5274,8.54489
210,0,34.756,34.2411,-10.6459,6.99929
466,0,42.8822,-7.79529,-22.2887,13.6809
50,0,25.0859,2.64919,21.2453,14.4624
178,0,30.3614,8.16055,18.7952,14.2387
434,0,17.8085,42.7812,-13.0542,1.66285
114,1,22.8098,-14.9041,-46.6285,0.222523
370,1,29.9961,-24.2851,35.6691,7.72779
522,0,29.5323,-1.15643,-31.2223,10.7795
266,0,28.2032,3.98654,28.9636,11.8193
394,0,22.3797,-20.3357,-44.2323,0.846583
458,0,33.2071,25.0498,10.9833,11.5816
234,1,17.2638,14.0492,-47.8454,-2.27418
26,0,24.8061,34.4216,-0.865411,8.33437
538,0,39.5298,29.3783,-1.69215,10.607
282,0,20.1072,16.5669,-42.7439,0.638601
410,0,24.3078,-19.3884,-15.0841,13.9794
90,0,23.2137,19.2632,-15.7123,12.9017
346,0,21.0177,-28.2887,27.4033,8.03097
474,0,27.4069,-7.67916,26.5331,13.1441
58,0,24.5739,-38.352,-16.2537,7.00949
314,1,27.8307,48.3123,7.72135,-1.53072
122,0,33.5572,-12.3788,9.29196,16.2528
378,0,26.642,-23.2803,-24.6533,10.6708
250,0,26.6265,12.1439,4.23318,15.4634
506,0,25.161,8.20453,-45.2156,1.11274
134,1,22.5379,-6.31338,-50.6104,-1.97871
390,0,36.0294,21.8207,6.04298,12.9726
70,0,27.7882,-32.7397,8.09851,10.4299
198,0,29.296,1.48698,-27.9013,11.9172
454,0,30.1102,26.1157,-19.3325,9.00886
38,0,37.3186,3.67093,-4.03403,16.6985
294,0,27.2013,-35.5409,2.42174,9.5843
486,0,23.9216,-5.73154,-8.33588,16.7659
534,1,29.6225,-0.394777,46.0083,3.71114
278,0,23.6841,32.741,-33.9898,-0.537327
150,0,22.1083,0.96696,-36.9202,7.75861
86,0,31.3211,39.5526,-14.5258,3.31541
470,0,21.6027,-9.94589,-5.83113,16.9489
54,0,26.9809,-40.903,10.0385,5.34893
310,1,35.1224,-34.29,25.3203,5.68919
438,0,41.7126,-13.3712,-27.3118,11.3635
246,1,21.9107,-43.2368,-14.9662,5.18837
502,0,25.7391,46.2423,-9.95047,-0.0507274
270,0,24.8507,3.81911,39.8285,7.13592
142,1,36.9666,28.323,33.0926,2.94527
398,1,27.8589,22.2547,36.9486,3.69146
334,0,36.8301,-29.03,-33.6698,5.24036
206,0,30.9982,35.4191,-16.6833,5.13765
462,0,40.7115,5.25621,2.09541,16.5165
302,0,25.8301,38.6352,18.5595,3.41915
430,0,28.8469,23.9319,23.1904,9.38214
110,0,34.8307,-16.012,3.80084,16.0274
366,0,46.639,-26.1342,0.67579,13.4384
238,1,24.9362,-44.8537,6.54483,3.62228
494,0,27.531,28.5615,-9.25486,10.1138
30,0,28.7773,10.7318,23.6476,12.5443
542,1,34.7455,31.1136,26.2759,4.90239
286,0,24.6447,38.667,-8.31432,5.10833
94,0,22.7735,20.7097,30.84,7.52211
478,0,40.3999,33.518,19.3704,6.09573
62,0,28.6835,38.0284,4.08067,6.11595
446,0,25.7289,42.431,3.13038,3.32369
126,1,37.5467,-11.0822,43.3482,5.48453
382,0,43.5374,21.0649,-25.1227,9.11462
254,0,28.405,13.9717,28.0359,10.5997
510,0,28.0729,-3.46094,33.7582,10.5373
385,0,37.7168,38.9474,8.82367,4.96967
65,0,27.1838,32.1987,-30.5878,1.6593
545,0,32.1636,1.83967,34.5818,9.85173
289,0,27.1343,-35.3213,-24.6221,6.38997
97,1,33.2721,-22.8975,39.3104,6.40373
529,0,21.5531,-2.28277,-1.27638,17.209
273,1,19.339,-39.6428,-30.6402,2.58586
81,0,28.2477,18.1083,-7.02912,14.2885
337,0,32.7117,-29.2423,-19.189,10.0231
465,0,22.9836,33.4398,8.1275,8.42749
49,0,27.2201,-44.7525,0.128458,4.79715
305,1,43.2529,15.323,38.0876,5.36101
113,1,31.4263,-16.073,45.4487,3.59659
369,0,23.9325,-25.0252,19.4102,11.3387
9,0,34.6537,6.92573,14.111,15.2833
521,1,30.2604,-1.84472,-47.5278,0.676618
265,1,21.6883,38.7378,-28.9064,-1.41845
137,0,42.1762,-7.95146,14.2609,15.9406
393,1,18.7963,-20.6644,-46.7226,-1.27087
73,0,25.5673,33.341,-27.2983,2.82225
