,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5607,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5408
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5653,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.48
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5292
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5584,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5527
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5622,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5149
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5847
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5583,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5337
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323
test mean,16.66666666666667,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333334,0.0,0.0,0.5554816962969965,16.66666666666667,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.516996067558105
test std,1.9027496853276123e-14,5.571021374137358e-14,0.0,0.0,7.817669771557416e-15,1.6219258688167645e-14,4.9550653769732256e-14,0.0,0.0,0.05799309764222523,2.218668981299174e-14,6.679668614482341e-14,0.0,0.0,5.617333549722722e-15,1.9387940100428722e-14,5.81604295168777e-14,0.0,0.0,0.04265383261168392
