,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,33.89,51.51,26.95,23.21,39.59,44.26,37.0,49.89,45.9,0.6003,21.87,48.48,3.26,13.88,32.82,27.77,33.46,14.99,34.87,0.509
split 1,18.5,50.31,3.89,1.31,34.08,55.05,33.65,65.06,66.44,0.5761,21.15,51.5,8.72,3.23,35.01,55.16,34.89,30.6,100.0,0.4985
split 2,27.98,50.57,10.62,22.75,37.02,44.04,35.14,49.09,47.89,0.5916,32.34,45.81,29.05,22.17,34.95,34.19,36.13,33.78,32.66,0.5289
split 3,35.78,50.34,28.55,28.46,39.55,41.73,37.54,44.77,42.87,0.5869,27.72,45.19,15.41,22.55,32.92,32.67,32.95,28.06,37.0,0.5425
split 4,28.38,50.99,26.27,7.87,37.36,42.58,35.68,45.7,46.37,0.5961,19.12,50.75,6.63,0.0,34.17,23.09,34.14,35.13,0.0,0.4674
split 5,30.29,50.39,21.54,18.93,37.21,40.57,35.81,40.2,45.71,0.5899,18.85,48.19,4.25,4.1,31.93,25.42,32.75,24.41,19.1,0.512
mean,29.14,50.69,19.64,17.09,37.47,44.71,35.8,49.12,49.2,0.5902,23.51,48.32,11.22,10.99,33.63,33.05,34.05,27.83,37.27,0.5097
std,5.52,0.44,9.22,9.45,1.85,4.8,1.26,7.8,7.86,0.0076,4.92,2.31,8.9,9.09,1.15,10.61,1.18,6.74,30.77,0.0237
test mean,24.025348689237035,45.53355908421965,15.545974212196771,10.996512771294675,35.2064242387695,26.298159708198487,33.726290916971706,20.604758701204528,24.56342950641922,0.5918276435020958,22.682155730391667,48.196904460012085,15.58883506300889,4.26072766815403,34.15367761412777,27.87943549679667,34.55695847955432,31.227535825720903,17.85381218511479,0.5509439256912194
test std,7.064534179446574,11.69339487981538,19.822905736480056,13.563451663065972,4.008192510810599,12.844550989788013,8.378439703856634,22.630651350695274,28.72162810772517,0.07434200780243341,6.375482249399783,3.3554179324658118,16.140669123620615,6.924529658282457,2.0429530598470205,11.99653792933257,2.051962076176262,31.65977510408313,24.499714266359838,0.047216904931853154
