,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5887978142076499
train tissue 1,0.0,50.0,0.0,0.5197956577266927
train tissue 2,0.0,50.0,0.0,0.507333333333333
train tissue 3,0.0,50.000000000000014,0.0,0.46783625730994166
train tissue 4,0.0,49.999999999999986,0.0,0.4370689655172409
train tissue 5,0.0,50.0,0.0,0.5388513513513516
train tissue 6,0.0,50.000000000000014,0.0,0.5409356725146199
train tissue 7,0.0,50.000000000000014,0.0,0.40470588235294175
train tissue 8,0.0,50.00000000000002,0.0,0.4633152173913045
train tissue 9,0.0,50.00000000000002,0.0,0.5099469496021223
train tissue 10,0.0,49.99999999999997,0.0,0.7011661807580174
train tissue 11,0.0,50.0,0.0,0.48444444444444434
train tissue 12,0.0,49.999999999999986,0.0,0.40669371196754556
train tissue 13,0.0,50.0,0.0,0.5344551282051284
train tissue 14,0.0,50.00000000000002,0.0,0.6381074168797956
train tissue 15,0.0,50.000000000000014,0.0,0.5656382335148213
train tissue 16,0.0,50.000000000000014,0.0,0.5296167247386764
train tissue 17,0.0,49.999999999999964,0.0,0.5723598435462838
train tissue 18,0.0,50.0,0.0,0.5298387096774198
train mean,0.0,50.0,0.0,0.5232056576336491
train std,0.0,1.7251323318614707e-14,0.0,0.07174271300325744
test tissue 0,0.0,49.999999999999986,0.0,0.5821596244131453
test tissue 1,0.0,49.99999999999998,0.0,0.4999999999999997
test tissue 2,0.0,50.0,0.0,0.4214046822742473
test tissue 3,0.0,50.0,0.0,0.5724137931034483
test tissue 4,0.0,49.999999999999986,0.0,0.46284224250325895
test tissue 5,0.0,50.0,0.0,0.4744160177975523
test tissue 6,0.0,49.99999999999999,0.0,0.49340866290018826
test tissue 7,0.0,49.999999999999986,0.0,0.5779967159277501
test mean,0.0,49.99999999999999,0.0,0.5105802173649487
test std,0.0,7.944109290391274e-15,0.0,0.05638908338015536
