,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,68.32364890343844,69.34519245514488,64.07505058556634,71.5507036696041,68.58789129686961,70.72489271648097,60.254311493508936,78.93941683033697,72.98094982559698,0.8506811578798186
test tissue 1,52.875520409840476,48.975649206878366,40.42026920177065,69.23064282087243,53.56464961852356,53.295623572625665,44.88874635721584,48.450678208136885,66.54744615252429,0.7358147097434238
test tissue 2,66.50005943304942,61.16476220005579,66.4005642028385,71.93485189625396,66.94421195904874,67.44792663057653,70.7857498293369,66.93419902320001,64.62383103919271,0.8332589971470138
test tissue 3,62.054369870837,58.94893575577148,54.24241650132989,72.97175735540961,62.114553233316315,62.3503110134639,55.20329275251703,58.23343453084215,73.61420575703252,0.8044304854823081
test tissue 4,57.55802653782971,53.02395798366331,46.68968265537043,72.9604389744554,58.01098870771001,57.64554425205404,50.190417571373935,52.31823697975223,70.42797820503594,0.7820146165607597
test tissue 5,61.01217600409558,57.00047426396604,52.45322547992104,73.58282826839965,61.539850071651635,61.04357376650703,56.0664914614446,58.07161085961242,68.99261897846407,0.8022932114299945
test tissue 6,61.56702180398256,59.8592206561832,53.54326052407882,71.29858423168567,61.65836531998552,62.42269252425342,53.876460493574754,59.89788994902333,73.49372713016217,0.8039482594215115
test tissue 7,67.72113896496914,65.13983615952219,61.54472950163875,76.4788512337465,68.31633985645745,68.33627930852755,66.55668716238536,69.60076674664741,68.85138401654987,0.839932942333464
test tissue 8,65.63660000657514,63.177924392195365,60.45722564925609,73.27464997827398,66.20223577903248,66.4154578699401,68.36881302652748,65.94316692459158,64.93439365870125,0.8241450014363689
test mean,62.58317354829084,59.626217008153404,55.53626936686339,72.5870342698557,62.99323176028837,63.29803351715881,58.465663349764974,62.04326667246033,69.3851705292511,0.8085021534927405
test std,4.799166791228098,5.814466353696722,7.980308734192079,1.8655619730474489,4.760144911380994,5.230550574638987,8.224577470654028,8.793636048478792,3.3292228954427063,0.03280495284830518
