,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5233
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5381,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5877
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5469,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5209
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5533,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4951
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5319,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5975
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5421,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5382
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5432,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5438
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369
test mean,16.666666666666668,49.99999999999999,0.0,0.0,33.33333333333333,11.11111111111111,33.33333333333333,0.0,0.0,0.5452346650856928,16.666666666666664,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333333,0.0,0.0,0.5586800461720633
test std,1.1468747804222169e-14,3.380240735095828e-14,0.0,0.0,7.645831869481446e-15,1.038187415884999e-14,3.144016910318612e-14,0.0,0.0,0.056586751050854006,1.578860494311767e-14,4.819135301037582e-14,0.0,0.0,5.617333549722722e-15,1.4015219063576278e-14,4.2186137559376095e-14,0.0,0.0,0.026122457971847975
